map EGL-G2-A
fac 5 10 {0,106,93,49,30}
hosp 1 {0}
n_ALS 7 1 {1:0,2:106,2:93,2:49}
n_BLS 20 1 {5:0,3:106,4:93,4:49,4:30}
n_CLS 5 0 {2:0,2:106,1:30}
      c_m  head  tail      c_af      c_d  c_tau  c_h
54      5    65    66  0.626980  {0,3,0}     40    0
97     51   102   103  0.076550  {1,0,0}     26    1
11     56   117   119  0.789502  {0,2,0}     23    0
34     86    95    96  0.090922  {0,1,0}     37    1
115    87   146   147  0.534123  {0,1,0}     33    0
3      97   125   150  0.182462  {0,3,0}     27    0
114   124     3    15  0.529291  {1,0,0}     26    1
86    129   176   177  0.183039  {1,0,0}     37    1
93    143    27    28  0.520036  {0,3,0}     39    0
19    241   117   118  0.158644  {0,1,0}     26    0
90    246    10    11  0.640842  {0,1,0}     32    0
15    289   139   140  0.143504  {1,0,0}     26    1
66    322    87    88  0.036321  {0,1,0}     36    1
116   393    71    73  0.640594  {0,3,0}     36    1
120   453    89    90  0.184331  {1,1,0}     35    1
118   464    24    26  0.238704  {0,3,0}     30    0
14    480    55    56  0.640313  {1,0,0}     29    1
77    496    98   127  0.355073  {1,1,0}     29    1
61    498    66    92  0.102022  {0,1,0}     34    0
76    511    18    20  0.995594  {0,3,0}     38    1
108   517   125   150  0.527638  {1,0,0}     29    1
96    518    43    45  0.969957  {1,0,0}     23    1
35    531   125   126  0.232098  {1,0,0}     30    1
91    547   213   215  0.429808  {0,1,0}     23    1
98    554    25    26  0.904496  {0,1,0}     27    0
24    556    29    30  0.479644  {0,3,0}     25    0
45    564   184   185  0.051608  {0,2,0}     21    1
119   575   205   207  0.956718  {0,2,0}     32    0
80    584    34    41  0.800488  {0,1,0}     29    1
100   597    98   127  0.101124  {1,1,0}     40    1
123   607    39    52  0.255430  {0,2,0}     21    1
47    626   102   103  0.677671  {1,1,0}     31    1
124   647    19    20  0.447749  {0,1,0}     36    0
94    647    74    76  0.245679  {1,0,0}     33    1
51    650    55    56  0.607304  {0,1,0}     32    1
8     667   166   175  0.278132  {0,3,0}     31    1
84    676   121   122  0.120207  {1,1,0}     40    1
56    686     3    23  0.473806  {0,1,0}     36    1
33    686    50    52  0.351573  {0,2,0}     39    0
39    689   188   189  0.374297  {0,3,0}     38    0
101   694    87    88  0.780820  {0,2,0}     23    0
110   699   106   118  0.741697  {0,2,0}     27    1
59    700    94    95  0.174528  {0,1,0}     40    1
113   702    43    45  0.541154  {0,1,0}     40    0
75    710   251   252  0.437074  {1,0,0}     40    1
103   713     7    30  0.381941  {0,1,0}     21    1
95    717   105   107  0.142395  {0,1,0}     28    0
62    725     4     5  0.008633  {0,3,0}     30    1
2     728   136   146  0.443688  {0,2,0}     40    1
79    731   249   250  0.465178  {0,3,0}     35    0
111   733   178   185  0.547017  {0,2,0}     29    1
78    736   163   168  0.718786  {0,1,0}     40    0
74    766   152   153  0.314857  {1,0,0}     27    1
64    788   171   172  0.671386  {0,3,0}     31    1
32    794    63    65  0.669213  {0,2,0}     25    1
21    800   125   126  0.393059  {0,1,0}     28    0
83    800   208   209  0.084473  {0,1,0}     34    1
17    816   120   162  0.078126  {0,1,0}     40    1
106   827   166   167  0.693851  {0,2,0}     38    0
52    834    24    25  0.920695  {1,0,0}     29    0
122   835   119   120  0.750197  {0,2,0}     31    0
7     847    29    30  0.665528  {0,0,1}     36    1
58    871   196   198  0.923388  {0,3,0}     35    0
41    875   143   144  0.644919  {0,1,0}     32    1
26    894   140   141  0.456778  {1,1,0}     37    1
69    896   204   206  0.273592  {0,2,0}     33    0
5     900   107   108  0.934640  {0,3,0}     38    1
40    915    92    93  0.482519  {0,2,0}     28    0
109   921   217   219  0.586215  {0,2,0}     31    1
13    923    28    29  0.860409  {0,1,1}     40    1
121   944    43    46  0.886182  {0,1,0}     35    1
43    950   201   203  0.503632  {0,1,1}     24    0
73    954    67    69  0.025524  {0,1,1}     30    1
9     957    28    29  0.179363  {0,1,0}     34    0
31    957   143   144  0.166475  {0,1,0}     24    0
71    961   109   110  0.244334  {0,0,1}     39    1
89    961   164   169  0.370535  {1,0,0}     23    1
70    974   162   163  0.676887  {0,2,0}     30    1
88    984   184   188  0.737003  {1,0,0}     34    1
57    990    36    37  0.028536  {1,3,0}     35    1
81    992   251   254  0.416394  {0,2,0}     31    0
49    997   202   203  0.540639  {1,1,0}     26    1
105  1005    45    64  0.391227  {0,3,0}     36    1
