map EGL-G2-C
fac 5 10 {0,217,40,142,54}
hosp 1 {0}
n_ALS 9 1 {2:40,4:142,3:54}
n_BLS 19 1 {6:0,6:217,3:40,4:142}
n_CLS 8 0 {3:0,2:217,2:40,1:54}
      c_m  head  tail      c_af      c_d  c_tau  c_h
123    16     3    23  0.470771  {0,2,0}     30    1
31     72   133   135  0.455266  {0,1,1}     22    1
11    113    14    15  0.845955  {0,3,0}     23    0
35    147   181   182  0.268271  {0,1,1}     20    1
4     255    38    40  0.158089  {0,2,0}     40    1
23    265   161   165  0.082702  {1,1,0}     29    1
24    297    74    75  0.284710  {1,1,0}     36    1
99    310   177   181  0.484331  {1,1,0}     20    1
19    372   167   168  0.764011  {0,2,0}     23    0
120   372    85   101  0.351902  {0,1,0}     27    0
80    407   129   130  0.272772  {1,0,0}     27    1
91    411    84    85  0.440098  {0,1,0}     40    1
87    413    15    17  0.755153  {0,2,0}     35    1
48    424    23   171  0.656860  {0,1,0}     35    1
13    445   253   254  0.673555  {0,2,0}     26    1
38    470   215   221  0.143725  {0,2,0}     30    0
33    492    63    64  0.856455  {0,1,1}     33    1
15    500   112   113  0.419758  {0,0,1}     33    1
14    516   142   143  0.358178  {0,2,0}     38    1
121   516   177   180  0.789819  {1,0,0}     25    1
113   523     0    21  0.127991  {1,0,0}     36    1
8     523    54    58  0.596234  {0,1,0}     39    0
86    532    17    19  0.171394  {0,1,0}     40    0
122   539   185   186  0.876280  {1,1,0}     27    1
76    583   226   229  0.196139  {0,1,0}     32    0
49    585   122   123  0.367642  {1,1,0}     22    1
34    590   115   116  0.520817  {0,3,0}     22    0
85    623    29    30  0.916833  {1,1,0}     26    1
83    624   228   229  0.404339  {0,1,1}     40    1
114   624   236   237  0.174399  {0,1,0}     21    1
25    629   213   214  0.354780  {0,3,0}     35    0
51    630    40    41  0.252637  {0,2,0}     27    1
95    633   227   231  0.060485  {0,3,0}     31    1
26    637    97   112  0.102523  {1,0,0}     34    1
40    646   136   146  0.118548  {1,1,0}     28    1
43    664   143   145  0.819320  {0,1,1}     25    0
1     668   228   229  0.716392  {1,2,0}     37    1
75    670   213   215  0.137450  {1,1,0}     26    1
126   688   126   150  0.386038  {0,3,0}     20    1
103   689   200   201  0.145954  {0,1,0}     21    1
16    692     6     7  0.239851  {0,2,0}     24    1
127   697    23   171  0.607371  {1,0,0}     34    1
61    701   150   151  0.974374  {0,2,0}     20    1
63    703   143   144  0.482863  {1,0,0}     25    1
54    732    61    62  0.654687  {1,1,0}     32    1
39    732   102   103  0.746391  {0,1,0}     35    1
81    743    39    73  0.725087  {0,3,0}     34    1
105   744   143   144  0.494731  {0,0,1}     24    1
6     749   246   247  0.714703  {1,1,0}     30    1
5     751   220   221  0.652384  {0,2,0}     40    0
79    754   237   238  0.139540  {0,2,0}     37    1
41    774    48    49  0.228001  {0,3,0}     26    0
84    782   202   209  0.402291  {1,0,0}     37    1
109   786    19    20  0.736257  {0,3,0}     29    1
117   790    43    44  0.675092  {0,1,0}     37    1
57    797   227   233  0.111180  {0,2,0}     26    0
45    802    40    41  0.705153  {0,1,0}     29    0
102   803   195   248  0.461980  {0,1,0}     40    1
3     836   178   185  0.952527  {0,3,0}     37    0
125   851   139   140  0.410118  {0,1,0}     27    0
97    865   170   171  0.953868  {0,2,0}     34    0
7     868   228   229  0.917468  {1,1,0}     20    1
58    870   226   251  0.089137  {0,1,1}     20    0
55    873    22    24  0.030830  {1,0,0}     35    1
92    878     2    14  0.259925  {1,2,0}     22    1
21    900    84    85  0.389135  {1,0,0}     30    1
2     901   180   181  0.114530  {0,1,0}     25    1
52    904    70    79  0.749717  {0,1,0}     26    0
110   907    23   237  0.996031  {1,1,0}     27    1
56    924    31    32  0.444114  {1,1,0}     31    1
115   927   197   199  0.517612  {1,0,0}     24    1
89    929    81    82  0.211740  {0,0,1}     20    0
27    929   153   154  0.529404  {0,3,0}     35    1
124   931   130   137  0.482294  {1,0,0}     38    1
66    939   204   205  0.433007  {0,1,1}     30    1
69    945   217   218  0.085496  {1,0,0}     31    1
94    954     4     5  0.710162  {0,0,1}     38    0
112   957     2     3  0.034525  {0,2,0}     24    1
44    958   235   236  0.902014  {0,0,1}     26    0
90    966   206   207  0.811380  {0,1,0}     20    0
29    966    31    32  0.960312  {0,2,0}     33    0
53    978   219   223  0.965493  {0,1,0}     33    1
108   991   143   145  0.772650  {1,1,0}     38    1
64    996   205   208  0.538480  {0,1,0}     34    0
