map EGL-G2-B
fac 5 10 {0,74,48,195,129}
hosp 3 {0,94,8}
n_ALS 5 1 {1:0,1:74,2:48,1:129}
n_BLS 19 1 {5:0,2:74,4:48,5:195,3:129}
n_CLS 5 0 {2:0,2:48,1:129}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111     6    83    84  0.958746  {0,2,0}     36    0
92      8   137   138  0.024959  {1,1,0}     36    1
10     16   233   254  0.937024  {0,1,1}     24    1
11     47   120   170  0.815847  {1,1,0}     37    1
47     90   157   163  0.679810  {1,0,0}     21    1
89    104   141   142  0.190466  {0,3,0}     24    0
115   108    19    20  0.104422  {0,2,0}     20    0
59    111   164   169  0.096991  {0,2,0}     33    0
12    188   225   228  0.163802  {1,0,0}     20    1
66    193   161   164  0.624073  {1,0,0}     27    1
38    223   127   128  0.511407  {0,3,0}     25    1
75    229   118   119  0.115600  {1,1,0}     39    1
33    238   175   176  0.420372  {0,3,0}     26    1
50    282    83    84  0.168892  {0,2,0}     24    0
21    293   227   229  0.172778  {1,1,0}     20    1
88    306    82    85  0.543041  {0,3,0}     34    0
52    336    73    74  0.151146  {0,1,0}     38    1
114   340   199   200  0.424355  {0,2,0}     31    0
69    365   219   220  0.463238  {1,1,0}     23    1
122   368   174   183  0.552615  {0,2,0}     24    1
13    378   128   139  0.361161  {1,1,0}     22    1
17    392    46    47  0.581534  {0,1,1}     32    1
80    396   186   198  0.566064  {0,2,0}     21    0
32    412   164   169  0.876493  {0,1,0}     28    0
0     418   246   247  0.321263  {0,2,0}     21    1
113   433   192   194  0.979436  {0,2,0}     38    1
65    436    22    24  0.905114  {0,2,0}     29    0
112   445   185   187  0.315270  {0,1,0}     26    0
54    447    23    87  0.807576  {0,2,0}     26    1
90    452    66    93  0.867718  {0,1,0}     38    1
110   471    89    90  0.936027  {1,1,0}     22    1
51    498   161   164  0.369170  {1,1,0}     27    1
73    504    32    34  0.410790  {0,1,0}     40    1
41    519    68    69  0.377332  {1,1,0}     26    1
94    521    80    81  0.809467  {1,1,0}     25    1
103   522   139   140  0.266392  {1,0,0}     21    1
22    535   220   221  0.008679  {0,1,0}     30    1
109   543   166   175  0.033464  {1,1,0}     29    1
70    572     5    23  0.965338  {0,3,0}     36    1
29    582   159   160  0.133352  {1,0,0}     27    1
97    585    82    85  0.448721  {0,1,0}     24    0
7     587   204   205  0.149335  {0,3,0}     40    1
68    605   196   197  0.197990  {1,0,0}     31    1
1     609   193   246  0.919533  {0,2,0}     37    1
57    625   197   199  0.817369  {0,1,0}     31    1
86    636   118   119  0.052216  {0,3,0}     35    0
96    650   231   232  0.916683  {0,2,0}     27    1
107   651    24    25  0.459826  {0,2,0}     37    1
6     687     4    22  0.467368  {0,0,1}     25    0
116   687   111   114  0.803439  {1,0,0}     32    1
117   690    58    59  0.380772  {0,1,0}     38    1
63    690   130   131  0.180546  {0,3,0}     24    1
105   693     9    34  0.913779  {0,1,0}     34    1
119   711    67    68  0.337555  {0,1,0}     36    1
42    718   239   244  0.955997  {0,3,0}     36    1
4     720   178   185  0.724488  {0,2,0}     33    1
2     759    67    68  0.792603  {1,1,0}     21    1
24    770   234   235  0.349006  {0,1,1}     37    0
64    772     9    10  0.595665  {0,2,0}     21    0
91    780    78    82  0.601740  {0,2,0}     31    1
126   788   171   172  0.915270  {0,0,1}     35    1
