map EGL-G2-B
fac 5 10 {0,162,193,129,91}
hosp 2 {0,239}
n_ALS 5 1 {2:162,3:193}
n_BLS 20 1 {5:0,3:162,5:193,6:129,1:91}
n_CLS 5 0 {1:0,2:193,2:129}
      c_m  head  tail      c_af      c_d  c_tau  c_h
62      4    60    68  0.286215  {1,0,0}     26    1
117    12   179   184  0.969633  {1,1,0}     33    1
77     13   240   242  0.487094  {1,1,0}     32    1
70     26   190   192  0.754521  {0,1,0}     40    1
27     55   141   142  0.879714  {1,1,0}     35    1
91    121    91    96  0.373350  {0,0,1}     27    1
60    149    94    95  0.584186  {0,1,0}     22    0
43    153    19    25  0.959781  {0,2,0}     33    0
46    154   130   131  0.216549  {1,0,0}     31    1
123   156   227   229  0.180826  {0,3,0}     33    1
11    186   215   221  0.936100  {0,3,0}     35    1
40    214   179   180  0.218336  {1,1,0}     36    1
80    225   233   234  0.025915  {0,1,0}     28    1
67    274   130   131  0.019333  {0,2,0}     26    0
6     314    73    74  0.333787  {1,1,0}     25    1
57    342   163   168  0.752774  {1,0,0}     27    1
120   377   236   238  0.214100  {0,2,0}     30    1
82    435   180   181  0.416904  {0,2,0}     21    0
54    436   194   242  0.660090  {1,1,0}     33    1
72    445    29    31  0.286344  {0,1,1}     36    0
45    448   251   254  0.749024  {0,1,1}     25    0
127   481   115   116  0.602176  {0,1,0}     33    1
28    483   193   194  0.349812  {1,0,0}     23    1
61    504    10    11  0.989025  {0,1,0}     29    0
90    523   164   165  0.719542  {0,3,0}     22    1
3     529    67    68  0.630912  {0,2,0}     35    0
89    530    60    68  0.348343  {0,2,0}     29    1
17    555   179   183  0.552601  {1,1,0}     21    1
116   561   113   114  0.839915  {0,2,0}     22    0
38    569    76    77  0.597197  {0,1,0}     24    1
2     578   205   208  0.052532  {0,1,0}     38    0
74    599   155   156  0.963462  {0,2,0}     25    0
8     604    59    72  0.442202  {0,1,0}     26    1
122   633   244   245  0.968673  {1,1,0}     40    1
93    634   245   247  0.364659  {0,1,1}     30    1
20    635   227   233  0.771645  {0,2,0}     36    1
53    643   152   155  0.173791  {0,3,0}     38    0
112   646    53    55  0.887678  {1,0,0}     24    1
31    662   203   204  0.214424  {0,2,0}     28    1
86    664     6    27  0.008303  {0,2,0}     38    1
97    667   107   108  0.825220  {0,3,0}     20    1
24    672   243   245  0.071030  {0,3,0}     35    0
35    674   186   198  0.069074  {0,2,0}     35    1
109   687    48    57  0.474310  {1,0,0}     28    1
99    687    73    74  0.754108  {0,1,0}     36    1
113   693   101   102  0.096118  {1,0,0}     21    1
22    704    81    89  0.028881  {0,0,1}     39    0
16    716   199   200  0.195707  {0,1,0}     25    0
34    721   217   218  0.047423  {0,3,0}     23    0
88    726    82    83  0.680973  {0,2,0}     24    1
103   765   151   153  0.483651  {1,0,0}     38    1
