map EGL-G2-C
fac 5 10 {0,78,146,82,100}
hosp 1 {0}
n_ALS 7 1 {3:78,2:146,2:100}
n_BLS 25 1 {5:0,4:78,5:146,7:82,4:100}
n_CLS 5 0 {1:0,2:78,1:146,1:82}
      c_m  head  tail      c_af      c_d  c_tau  c_h
62     33   237   238  0.859939  {1,1,0}     35    1
18     36   239   243  0.900221  {1,0,0}     40    1
5      61   116   123  0.577274  {0,2,0}     33    1
97     64   150   151  0.132602  {1,1,0}     39    1
104    85   222   223  0.903578  {0,1,1}     35    1
10    103   128   139  0.613127  {0,0,1}     31    1
34    105   210   215  0.390161  {1,0,0}     39    1
115   111   103   111  0.108218  {0,2,0}     27    1
48    190    72    73  0.485155  {0,0,1}     35    0
21    205   156   162  0.016931  {1,0,0}     37    1
47    278   208   210  0.359444  {0,3,0}     24    1
35    337   234   235  0.931536  {0,2,0}     36    1
96    342    99   132  0.491563  {0,2,0}     38    1
4     440    32    34  0.287045  {1,0,0}     31    1
27    440    69    80  0.136409  {0,3,0}     33    1
7     448    18    19  0.290641  {0,1,0}     22    0
116   456   166   167  0.989730  {1,1,0}     22    1
88    496    65    66  0.319923  {1,1,0}     22    1
71    497    13    14  0.248753  {1,1,0}     23    1
8     499   136   137  0.728219  {1,0,0}     27    1
125   507    79    80  0.755421  {0,3,0}     20    0
107   524   106   108  0.622158  {1,0,0}     32    1
92    536   117   119  0.410854  {1,0,0}     26    1
90    538    79    80  0.757735  {0,2,0}     21    1
83    544   248   249  0.604635  {0,1,1}     28    1
28    568   185   186  0.439655  {0,0,1}     31    1
12    570   133   135  0.207306  {1,0,0}     28    1
106   581   196   197  0.993837  {1,3,0}     21    1
15    604    89    97  0.233674  {0,1,0}     24    0
22    610   252   253  0.033091  {1,0,0}     39    1
76    610    43    44  0.420515  {0,2,0}     29    1
49    622   120   162  0.628361  {0,3,0}     21    0
108   623   208   209  0.751729  {0,1,0}     30    0
64    625   112   113  0.656682  {0,3,0}     27    0
95    626    96    98  0.235816  {1,0,0}     33    1
93    626   106   118  0.604888  {1,0,0}     23    1
6     627   189   190  0.885212  {1,0,0}     37    1
77    630   227   233  0.168711  {1,0,0}     31    1
60    631    67    69  0.135545  {0,1,0}     31    0
59    635    99   132  0.079589  {1,0,0}     31    1
9     648   190   192  0.736490  {0,1,0}     30    1
68    648   156   157  0.986568  {1,2,0}     39    1
69    663   208   210  0.325321  {0,1,0}     29    1
38    677     9    34  0.017984  {0,0,1}     28    1
119   688   152   153  0.956056  {0,3,0}     32    1
123   688    39    40  0.890812  {0,0,1}     32    0
111   697   155   156  0.811889  {0,2,0}     35    0
74    697   180   181  0.475913  {0,1,0}     36    0
50    705    43    46  0.961360  {0,1,1}     40    1
102   712   197   200  0.973877  {0,1,0}     37    0
80    713   158   160  0.721684  {1,1,0}     24    1
51    717   136   146  0.141240  {1,0,0}     28    1
56    725     0     1  0.697708  {0,2,0}     23    0
109   733   141   150  0.176040  {0,1,0}     20    1
30    733   115   116  0.225532  {0,2,0}     31    1
75    734   119   120  0.261642  {1,0,0}     38    1
66    735   175   177  0.612710  {1,1,0}     36    1
89    763   162   163  0.210721  {0,2,0}     24    1
124   773   215   221  0.838408  {0,1,1}     29    1
114   788    87    88  0.603112  {0,2,0}     30    1
36    791   216   218  0.077760  {1,0,0}     24    1
98    792   101   102  0.238863  {0,2,0}     24    1
1     803   220   221  0.606946  {1,0,0}     21    0
120   805   247   249  0.214374  {1,1,0}     20    1
82    805   174   189  0.640685  {0,2,0}     21    1
105   810   247   249  0.464134  {0,2,0}     33    1
78    842   210   215  0.583865  {0,2,0}     27    1
113   843   248   249  0.874318  {1,0,0}     33    1
0     846   103   104  0.350673  {0,2,0}     36    1
20    852   129   138  0.093475  {0,2,0}     31    1
40    854    49    50  0.040803  {0,2,0}     28    1
73    860   178   185  0.521563  {1,0,0}     30    1
118   872    63    64  0.876242  {1,0,0}     29    1
52    877    97   112  0.438688  {1,0,0}     29    1
57    887    69    70  0.873951  {0,1,1}     29    1
91    895    31    38  0.151651  {0,2,0}     39    0
37    911     6    27  0.082081  {0,1,1}     37    1
112   921   119   120  0.166176  {0,3,0}     26    1
55    926   164   165  0.351652  {0,1,1}     27    1
70    926   204   206  0.094326  {1,0,0}     32    1
54    933   108   109  0.184348  {0,2,0}     22    0
16    934   213   214  0.746908  {0,1,0}     21    0
2     937    36    37  0.962957  {1,0,0}     37    1
53    938   227   229  0.013559  {1,0,0}     36    1
26    961     5    23  0.743452  {0,1,1}     25    1
126   969   154   157  0.407387  {0,1,0}     36    0
117   976   192   193  0.653801  {0,3,0}     22    1
86    978   204   206  0.036096  {0,1,0}     26    1
79    981   236   237  0.057435  {1,0,0}     23    1
24    987   233   254  0.597491  {1,1,0}     31    1
3    1001    78    79  0.711518  {0,2,0}     21    1
19   1011    24    25  0.822305  {0,2,0}     38    1
32   1020    13    14  0.170625  {0,3,0}     36    1
33   1040    35    36  0.026391  {1,1,0}     23    1
23   1065   126   127  0.262032  {0,2,0}     33    0
99   1066   226   251  0.364101  {0,1,0}     39    1
81   1071   184   188  0.728382  {0,1,0}     34    1
43   1074   219   220  0.983196  {0,2,0}     23    1
17   1078    86    87  0.505247  {0,0,1}     38    1
29   1081   145   148  0.502252  {0,2,0}     27    1
25   1083   162   163  0.819373  {0,3,0}     25    0
101  1084    23   237  0.332673  {1,1,0}     22    1
39   1089   148   149  0.336613  {1,1,0}     33    1
100  1090   234   239  0.576504  {0,3,0}     35    0
127  1104   147   148  0.761108  {0,3,0}     28    1
94   1105   130   131  0.392466  {0,2,0}     32    0
46   1114    36    39  0.856272  {1,1,0}     38    1
87   1117   180   181  0.058878  {1,0,0}     24    1
65   1117   225   228  0.325734  {0,2,0}     24    0
14   1124   206   207  0.343853  {1,0,0}     26    1
41   1144   208   210  0.109907  {0,2,0}     27    1
85   1168    66    92  0.644040  {1,1,0}     36    1
110  1174   101   112  0.776647  {0,3,0}     26    1
13   1205   249   252  0.820015  {0,3,0}     23    1
67   1220   141   142  0.462106  {0,1,0}     25    1
121  1221   206   207  0.389511  {0,2,0}     29    1
44   1224   177   181  0.359702  {0,0,1}     22    1
63   1225   198   199  0.670863  {0,2,0}     31    1
31   1249    82    83  0.857467  {1,2,0}     20    1
122  1279   201   203  0.275358  {0,1,0}     21    0
58   1286   141   150  0.624067  {0,3,0}     30    0
45   1322    43    45  0.584878  {1,1,0}     23    1
11   1324   125   152  0.545257  {1,1,0}     38    1
103  1329   104   114  0.214778  {1,0,0}     23    1
84   1338    69    70  0.483774  {0,2,0}     21    0
42   1354   223   224  0.729779  {0,3,0}     27    1
61   1394   125   126  0.892167  {0,2,0}     37    0
72   1428     4    22  0.337275  {0,2,0}     36    0
