map EGL-G2-C
fac 5 10 {0,221,159,53,215}
hosp 1 {0}
n_ALS 5 1 {3:0,1:221,1:159}
n_BLS 22 1 {3:0,7:221,4:159,3:53,5:215}
n_CLS 5 0 {1:221,3:159,1:215}
      c_m  head  tail      c_af      c_d  c_tau  c_h
19     29    16    17  0.255085  {0,1,1}     28    1
64     42   203   204  0.147850  {1,0,0}     25    1
7      70    45    64  0.908414  {1,1,0}     34    1
69     76     6     7  0.487571  {0,1,0}     22    1
108    95   213   214  0.465458  {1,0,0}     38    1
43    112   185   187  0.217105  {0,1,0}     34    1
14    145   226   229  0.657322  {0,2,0}     20    0
113   155   175   177  0.528102  {0,0,1}     24    1
23    218    78    79  0.381455  {0,1,0}     20    0
63    434   196   197  0.659596  {1,1,0}     28    1
76    447   189   190  0.599802  {1,0,0}     34    1
60    456   151   152  0.038347  {0,3,0}     21    1
38    469   197   200  0.914379  {0,1,0}     20    1
45    488    25    26  0.727780  {1,1,0}     34    1
2     500   167   168  0.417846  {1,0,0}     40    1
83    506   117   121  0.309367  {0,1,0}     20    1
46    506   222   223  0.857643  {1,1,0}     37    1
95    523    66    93  0.583664  {1,0,0}     36    1
71    525   109   110  0.270582  {0,1,0}     33    0
117   537    68    69  0.172830  {0,1,0}     21    0
49    549    90    91  0.987677  {0,2,0}     36    0
13    556    10    11  0.640063  {0,2,0}     32    0
28    570     5    26  0.951907  {1,1,0}     26    1
16    570   198   199  0.105748  {0,2,0}     31    0
84    580   107   109  0.007871  {0,2,0}     23    1
51    583   200   201  0.759109  {1,0,0}     21    1
92    591   113   115  0.816366  {1,0,0}     35    1
82    614    90    92  0.785569  {1,1,0}     30    1
42    615   228   230  0.481639  {0,2,0}     20    0
44    621    62    63  0.863693  {0,1,1}     29    1
105   644    47    48  0.338272  {0,3,0}     30    1
98    645    32    33  0.400285  {1,0,0}     36    1
55    669    97   112  0.514759  {1,1,0}     31    1
0     670   132   133  0.326488  {1,0,0}     22    1
118   677    43    46  0.654980  {1,0,0}     28    1
41    678    78    79  0.748990  {0,1,0}     29    1
58    680    36    39  0.051935  {1,0,0}     31    1
5     683   252   253  0.389079  {0,3,0}     26    0
67    686   175   177  0.111174  {0,1,0}     31    0
53    692   249   252  0.805286  {0,1,0}     29    1
66    701   151   153  0.230854  {0,0,1}     32    0
4     703     5    23  0.554489  {0,1,0}     26    1
65    703   185   187  0.828071  {0,3,0}     25    1
85    725   197   199  0.079158  {1,1,0}     28    0
127   730    17    22  0.055317  {0,2,0}     27    1
29    731    42    43  0.759642  {1,0,0}     40    1
125   733   163   168  0.097370  {0,0,1}     23    1
102   749    90    92  0.484309  {0,3,0}     21    1
115   755   115   116  0.609982  {0,2,0}     24    1
34    757    57    61  0.790569  {0,3,0}     38    1
15    766    92    93  0.953875  {0,1,0}     40    1
33    767    67    69  0.297670  {1,1,0}     26    1
52    768    92    93  0.507221  {1,3,0}     34    1
110   772   227   233  0.451940  {1,0,0}     27    1
3     776     5     6  0.715775  {1,1,0}     36    1
