map EGL-G1-E
fac 5 10 {0,105,151,39,89}
hosp 2 {0,113}
n_ALS 6 1 {1:0,1:105,3:151,1:39}
n_BLS 18 1 {5:0,6:151,3:39,4:89}
n_CLS 10 0 {4:105,1:151,5:89}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69     25    94    98  0.994147  {1,1,0}     35    1
96     35     3    15  0.580883  {1,1,0}     31    1
57     41   127   138  0.520522  {0,2,0}     29    0
62     58   142   144  0.192293  {0,1,0}     20    0
91     80   153   157  0.450348  {0,2,0}     36    1
95    109     5    26  0.213152  {0,3,0}     35    0
74    115   104   105  0.917123  {0,2,0}     39    0
63    131   164   165  0.530703  {0,1,0}     22    1
60    144   242   243  0.641313  {0,3,0}     24    0
31    172    10    11  0.505089  {0,1,0}     33    0
106   199    17    22  0.613132  {0,3,0}     40    1
83    278    23   170  0.120598  {0,3,0}     37    1
115   295    35    36  0.642379  {0,1,0}     28    0
127   345   215   216  0.115480  {0,1,0}     31    1
67    370   196   203  0.253904  {0,3,0}     28    0
10    381   125   149  0.466607  {0,2,0}     23    1
13    438    28    29  0.312798  {0,1,0}     26    1
73    449   161   162  0.020736  {0,3,0}     21    0
25    470    18    19  0.282588  {0,1,0}     40    0
103   487    94    98  0.753337  {0,0,1}     32    0
17    489    45    46  0.023521  {0,3,0}     31    1
11    498     7    30  0.269451  {0,1,0}     24    1
101   505   140   141  0.838069  {1,0,0}     32    1
121   518   190   192  0.520860  {0,1,0}     33    0
30    557   194   195  0.022123  {0,1,0}     35    0
51    559   241   242  0.187610  {0,2,0}     29    1
100   571   189   241  0.483735  {0,2,0}     34    0
122   582   177   178  0.224206  {0,2,0}     36    0
102   586    16    18  0.240203  {1,1,0}     30    1
82    587    10    41  0.447850  {0,0,1}     20    1
23    591   177   184  0.236531  {1,0,0}     40    1
35    616   124   125  0.860916  {1,0,0}     36    1
38    622    82    83  0.628849  {0,0,1}     35    1
84    632    84   100  0.919407  {0,2,0}     22    0
81    635    29    31  0.197001  {0,2,0}     25    0
33    642    59    60  0.011961  {0,1,1}     22    0
54    655   206   207  0.439550  {0,2,0}     26    0
97    659    46    47  0.901313  {1,0,0}     38    1
89    678     8    33  0.714081  {1,3,0}     28    1
111   679   101   102  0.086908  {1,1,0}     36    1
80    682   160   164  0.097296  {0,1,0}     34    1
94    686     3    15  0.495045  {0,1,0}     23    0
105   686   137   138  0.530708  {0,3,0}     21    1
87    697    24    25  0.037999  {0,2,0}     32    0
47    707   160   163  0.444917  {0,1,1}     31    1
64    711   102   103  0.294556  {0,1,0}     37    0
112   718    29    30  0.189292  {0,1,0}     24    1
114   720   140   141  0.407861  {0,1,0}     20    1
1     726    69    78  0.821853  {0,1,0}     29    1
79    732   129   136  0.054448  {0,2,0}     23    1
24    746   206   207  0.787247  {0,1,1}     33    0
43    754    38    40  0.290717  {0,2,0}     32    1
118   758   120   154  0.347215  {0,1,0}     38    1
110   765   212   218  0.919773  {1,1,0}     37    1
90    770    39    40  0.811341  {0,1,0}     40    1
92    780    73    74  0.540221  {0,0,1}     35    1
66    782   137   138  0.742959  {0,1,0}     39    1
124   784    98   131  0.408769  {0,1,0}     21    1
104   786   228   230  0.325250  {1,2,0}     22    1
29    800   178   179  0.229957  {0,1,0}     23    1
108   812     5    23  0.516233  {1,0,0}     23    1
117   812    93    94  0.974266  {0,1,0}     33    0
32    813   244   245  0.070609  {0,2,0}     40    0
44    813   146   147  0.487804  {1,1,0}     24    1
75    816   225   226  0.640861  {0,1,0}     24    1
68    834   134   135  0.301989  {0,2,0}     32    1
126   835   210   211  0.878872  {0,1,0}     33    1
52    837   105   117  0.923719  {1,1,0}     23    1
53    845   147   148  0.757317  {0,1,0}     28    0
99    852   155   161  0.611265  {0,2,0}     30    1
15    870   124   151  0.324238  {0,3,0}     33    1
7     872    83    84  0.906520  {0,3,0}     31    0
4     900   220   222  0.054313  {0,2,0}     25    1
50    900    65    91  0.041155  {0,1,0}     27    0
19    900    89    91  0.643439  {0,1,0}     36    0
71    912    49    56  0.380247  {0,1,1}     24    1
16    921   142   143  0.603203  {0,2,0}     31    1
21    927    41    51  0.280040  {1,1,0}     38    1
125   929   207   208  0.034053  {0,1,1}     33    1
5     931   102   103  0.632352  {0,2,0}     38    0
109   967    83    84  0.869535  {1,0,0}     38    1
3     967     7     8  0.950337  {0,1,0}     36    0
86    969    94    98  0.961705  {0,2,0}     22    0
9     970   244   249  0.531527  {1,1,0}     22    1
26    979     7    30  0.378066  {1,1,0}     30    1
20    985   132   133  0.732810  {0,1,0}     37    0
88    989   228   229  0.750194  {0,2,0}     30    0
48   1002   206   207  0.167256  {1,0,0}     29    1
123  1004   147   148  0.297756  {0,0,1}     26    0
55   1019    80    81  0.551193  {0,2,0}     22    1
59   1071    36    38  0.542398  {0,1,0}     40    0
0    1075   191   194  0.928696  {0,2,0}     25    1
49   1081   100   111  0.220432  {0,2,0}     32    0
8    1092   136   137  0.214575  {1,0,0}     25    1
42   1108   153   157  0.587609  {0,3,0}     21    0
78   1130    62    63  0.635038  {1,0,0}     38    1
70   1132   204   209  0.345231  {0,2,0}     34    1
22   1146   186   187  0.920075  {0,1,0}     21    1
98   1154    43    44  0.962730  {0,1,1}     35    1
77   1156     0     1  0.805398  {0,2,0}     22    0
76   1163   112   114  0.493745  {0,1,1}     22    1
18   1171    45    64  0.876168  {0,2,0}     28    0
45   1174    65    92  0.266859  {0,3,0}     33    1
72   1178    97   126  0.990462  {1,1,0}     34    1
34   1187    83    85  0.725018  {0,1,0}     22    0
2    1187    36    39  0.292241  {0,2,0}     37    0
40   1190   104   105  0.576441  {1,1,0}     28    1
14   1196    67    68  0.685653  {0,1,0}     22    1
6    1196   198   199  0.661372  {1,0,0}     40    0
119  1202   174   176  0.887158  {0,2,0}     29    0
37   1205    26    28  0.859255  {0,0,1}     29    0
116  1209    36    39  0.749216  {0,3,0}     23    1
27   1215   219   220  0.414996  {0,3,0}     27    1
65   1225     8    33  0.987707  {0,1,0}     25    1
46   1229   116   117  0.822752  {1,0,0}     22    1
107  1229    70    72  0.392461  {0,2,0}     32    0
93   1251   191   194  0.880924  {0,3,0}     40    1
39   1286   219   220  0.017856  {0,1,0}     33    0
56   1288    98   130  0.089239  {0,2,0}     36    1
85   1298   237   240  0.773909  {0,3,0}     33    0
28   1311   134   135  0.082141  {1,1,0}     36    1
120  1329   144   145  0.945908  {0,2,0}     36    1
58   1333    15    17  0.755782  {0,1,0}     38    0
41   1335     0     1  0.505122  {0,2,0}     21    1
12   1345    88    96  0.208518  {1,0,0}     37    1
36   1357    90    95  0.803970  {1,1,0}     21    1
113  1411    89    91  0.643557  {0,3,0}     35    1
61   1419    20    21  0.039989  {1,0,0}     38    1
