map EGL-G2-A
fac 5 10 {0,38,15,127,189}
hosp 2 {0,243}
n_ALS 5 1 {3:0,1:127,1:189}
n_BLS 20 1 {4:0,3:38,4:15,5:127,4:189}
n_CLS 6 0 {1:0,3:38,1:127,1:189}
      c_m  head  tail      c_af      c_d  c_tau  c_h
104     8     5     6  0.878274  {0,3,0}     34    0
123    51   218   225  0.651217  {0,2,0}     39    0
43     54   106   108  0.572007  {1,0,0}     39    1
106    59    50    51  0.153336  {0,3,0}     36    1
64     62   185   186  0.187022  {0,2,0}     34    1
54     71    81    89  0.554743  {0,2,0}     21    0
71     87    68    69  0.145161  {0,1,0}     32    0
119   102    25    26  0.877451  {1,0,0}     26    1
44    146   239   243  0.166792  {0,1,0}     24    0
109   158   174   189  0.738377  {0,2,0}     38    1
25    158    97   112  0.849197  {0,2,0}     30    0
100   190    10    11  0.421549  {0,2,0}     40    1
107   198     8     9  0.591831  {1,0,0}     21    1
47    237   245   246  0.296034  {0,2,0}     25    0
6     336   154   157  0.443855  {1,0,0}     23    1
124   350    95    96  0.120947  {0,2,0}     31    1
88    351     7     8  0.100153  {1,0,0}     39    1
20    378    60    68  0.729039  {0,3,0}     23    0
50    383    69    80  0.129007  {0,1,1}     28    1
86    415   208   209  0.894398  {0,2,0}     26    1
79    427   140   142  0.325744  {0,1,0}     25    0
127   466    47    64  0.489928  {0,1,0}     27    1
94    466    51    52  0.666538  {0,1,0}     28    1
17    468   116   123  0.436783  {0,2,0}     29    1
116   480   105   107  0.724868  {0,2,0}     29    1
72    518   240   242  0.313859  {0,1,0}     25    1
68    518   217   218  0.061691  {1,1,0}     30    1
92    526   162   163  0.719592  {0,2,0}     28    1
34    553   234   239  0.363831  {0,3,0}     32    1
9     565   126   150  0.985912  {1,0,0}     26    1
60    575     0    21  0.728898  {0,0,1}     33    1
62    576   109   110  0.728157  {0,1,0}     39    1
3     579   212   213  0.411098  {0,3,0}     35    1
73    584   146   147  0.728051  {0,1,0}     20    0
112   587   247   249  0.286594  {0,1,0}     23    1
37    594   194   242  0.896155  {0,1,1}     37    1
91    596   153   154  0.693027  {0,3,0}     20    0
63    605    48    49  0.970256  {0,1,1}     37    1
1     615     1     2  0.267315  {0,2,0}     24    1
65    617    30    33  0.819140  {1,1,0}     29    1
33    626     8    33  0.786289  {0,1,0}     32    0
27    628   170   174  0.716895  {0,0,1}     25    1
48    629   174   182  0.514537  {0,1,0}     39    0
14    634   158   159  0.697186  {0,3,0}     37    0
8     639    66    92  0.275638  {1,1,0}     30    1
69    645   103   104  0.773457  {0,1,0}     38    1
