map EGL-G1-C
fac 5 10 {0,14,84,74,119}
hosp 1 {0}
n_ALS 6 1 {3:0,2:14,1:119}
n_BLS 22 1 {3:0,2:14,6:84,2:74,9:119}
n_CLS 9 0 {2:0,3:14,1:84,3:74}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37      9    90    91  0.962982  {0,1,0}     26    1
0      13   127   128  0.038926  {1,0,0}     25    1
76     15    54    55  0.820526  {0,1,0}     35    1
80     21    89    91  0.245333  {0,1,0}     35    1
9      39   194   195  0.053382  {1,1,0}     23    1
107   147    54    58  0.677789  {0,1,0}     39    1
79    169     7    30  0.006579  {1,1,0}     34    1
8     219    98    99  0.011574  {1,0,0}     25    1
84    242    92    93  0.754611  {0,0,1}     29    0
123   265   127   128  0.557044  {0,2,0}     25    1
72    268   175   176  0.053683  {0,2,0}     23    1
125   281   207   208  0.338227  {1,1,0}     24    1
114   298   132   133  0.365328  {0,2,0}     24    1
38    299    88    96  0.604229  {0,1,0}     37    0
42    299   119   169  0.326084  {0,1,0}     24    1
24    323   141   142  0.178700  {0,1,0}     29    0
121   330   176   179  0.784004  {0,3,0}     27    1
29    340   222   223  0.436832  {0,3,0}     22    1
78    343   128   129  0.532148  {1,1,0}     22    1
122   344    98   131  0.736364  {1,1,0}     36    1
98    372   226   227  0.491520  {1,0,0}     37    1
106   421   142   143  0.436173  {0,0,1}     23    1
1     432   223   224  0.610915  {0,3,0}     38    1
97    434   173   181  0.768279  {0,2,0}     32    0
44    459   169   173  0.391979  {0,1,0}     31    1
83    470   177   178  0.202040  {0,3,0}     29    1
75    474    10    41  0.891086  {0,1,0}     37    0
51    529   191   193  0.146547  {0,1,1}     29    0
15    543    32    33  0.233157  {0,2,0}     40    1
82    546    68    79  0.438696  {1,0,0}     31    1
7     551   178   183  0.571363  {1,1,0}     25    1
45    556     6    27  0.196450  {0,2,0}     21    0
39    569    36    38  0.786322  {1,3,0}     31    1
57    582     4    22  0.460163  {0,2,0}     36    1
3     599   131   132  0.061341  {0,1,1}     27    0
94    608    59    71  0.236098  {0,2,0}     21    1
70    621    56    57  0.486542  {0,1,0}     40    1
67    627   194   195  0.843019  {0,3,0}     30    1
86    641    43    45  0.250448  {0,1,0}     37    1
85    659     7     8  0.152497  {1,1,0}     37    1
41    670   127   128  0.957913  {0,3,0}     26    0
116   674   157   159  0.773431  {0,2,0}     29    0
59    681   162   167  0.113095  {0,2,0}     22    0
35    687   243   244  0.734100  {1,0,0}     39    1
46    690    70    72  0.285372  {1,1,0}     26    1
74    702    39    52  0.927255  {0,1,0}     21    0
56    702    38    40  0.943298  {0,1,1}     34    1
111   709   151   152  0.526964  {0,1,1}     37    0
10    717    48    49  0.330590  {0,1,0}     37    1
26    718   147   148  0.278500  {1,1,0}     35    1
25    733   198   199  0.033275  {0,2,0}     21    1
30    738   189   190  0.590657  {0,1,0}     39    0
27    740    23   149  0.433251  {0,2,0}     39    1
2     745   229   230  0.978810  {0,2,0}     35    1
120   745    91    92  0.796040  {0,3,0}     28    0
18    747   173   181  0.143521  {1,1,0}     38    1
115   750   231   232  0.982074  {0,1,0}     25    1
88    752    13    14  0.452175  {0,3,0}     31    1
32    757   213   216  0.081369  {0,1,0}     34    1
112   762    88    96  0.694184  {0,3,0}     21    1
91    767   169   170  0.294947  {0,2,0}     24    0
55    772    23   149  0.654657  {0,2,0}     38    0
4     777   120   121  0.136777  {0,1,0}     29    1
19    777    68    69  0.612123  {0,2,0}     25    0
71    779    12    13  0.379112  {0,1,0}     33    1
62    794    86    87  0.950138  {1,1,0}     37    1
50    796   108   109  0.565295  {0,2,0}     38    1
87    799   210   212  0.452361  {1,0,0}     39    1
43    801     5    23  0.599360  {0,1,0}     39    1
23    814    80    88  0.075828  {0,1,0}     34    1
54    819    19    20  0.799193  {1,0,0}     37    1
20    824   244   245  0.708727  {0,1,1}     32    1
73    828    12    16  0.107397  {0,0,1}     36    1
126   834   165   177  0.964508  {1,1,0}     27    1
40    866   211   212  0.286448  {1,1,0}     21    1
52    874   196   197  0.448509  {0,2,0}     25    1
28    880   124   149  0.738152  {0,1,0}     22    1
22    885    72    73  0.645412  {0,2,0}     38    1
58    886    77    81  0.384473  {1,0,0}     26    1
108   900   169   173  0.436564  {1,1,0}     31    1
101   905    50    53  0.123360  {0,2,0}     21    0
69    952    94    98  0.916896  {0,1,0}     21    1
65    954   125   149  0.779676  {1,0,0}     25    1
63    968     2     3  0.504757  {1,0,0}     33    1
36    979   190   191  0.252696  {0,1,0}     39    1
61    992    12    13  0.738877  {0,1,1}     38    1
103   994    98   130  0.386103  {0,2,0}     34    1
31    999    48    49  0.188329  {0,0,1}     26    0
96    999    77    81  0.461858  {1,1,0}     20    1
66   1004     4    22  0.044371  {1,0,0}     28    1
53   1004   132   133  0.822550  {0,2,0}     38    1
95   1010   152   153  0.115667  {0,2,0}     30    0
12   1013   163   168  0.229695  {0,1,0}     29    1
110  1019   100   101  0.021987  {1,1,0}     33    1
13   1024   116   118  0.417686  {0,3,0}     22    1
14   1032   195   196  0.748634  {0,2,0}     28    1
5    1050    47    64  0.197508  {0,1,0}     22    0
113  1051   207   209  0.348612  {0,2,0}     20    0
34   1054   151   152  0.995455  {0,1,0}     27    1
90   1059   190   192  0.411549  {0,2,0}     31    1
17   1072   124   125  0.870793  {0,1,1}     28    0
33   1076   245   246  0.336735  {0,3,0}     23    0
109  1080   177   184  0.438175  {0,2,0}     30    1
102  1089    61    62  0.465125  {0,1,0}     39    1
