map EGL-G2-B
fac 5 10 {0,36,227,7,248}
hosp 1 {0}
n_ALS 5 1 {2:0,2:227,1:7}
n_BLS 21 1 {6:0,5:36,2:227,3:7,5:248}
n_CLS 7 0 {4:36,1:227,2:248}
      c_m  head  tail      c_af      c_d  c_tau  c_h
3      36    87    88  0.972871  {0,1,0}     21    1
106    41    48    49  0.912947  {0,3,0}     36    1
120    68    72    73  0.544360  {0,1,0}     39    1
28     80    82    83  0.004444  {0,3,0}     22    0
98    115    69    70  0.515552  {0,0,1}     34    0
37    118    12    16  0.724390  {0,3,0}     26    1
63    119   164   169  0.528422  {0,2,0}     21    1
113   120   101   102  0.198343  {0,1,0}     29    0
46    167     3    23  0.391180  {0,1,0}     31    0
84    205   151   152  0.920101  {0,1,0}     24    1
80    339   107   108  0.454362  {0,1,0}     30    0
122   363    18    19  0.939651  {1,0,0}     36    1
38    405    97    98  0.824640  {0,1,0}     22    0
59    405    74    76  0.609573  {0,3,0}     28    1
100   421    45    46  0.140428  {0,2,0}     32    1
5     436    10    41  0.403123  {0,1,1}     37    1
50    458   245   246  0.917075  {0,2,0}     22    0
13    464   166   178  0.507700  {0,1,1}     24    1
9     480   146   147  0.165031  {0,2,0}     38    1
41    482   234   235  0.405315  {1,2,0}     38    1
114   485   157   161  0.470585  {0,2,0}     31    1
76    494   153   154  0.508350  {0,2,0}     26    0
72    516   222   223  0.696191  {0,1,0}     34    0
42    518   204   206  0.001633  {1,0,0}     32    1
82    541   112   113  0.930746  {0,3,0}     20    0
58    542   156   162  0.358708  {0,1,0}     37    0
27    545    54    55  0.579793  {1,1,0}     21    1
56    553   240   242  0.905230  {0,3,0}     23    0
20    556   245   247  0.294429  {1,0,0}     29    1
48    561   215   221  0.285827  {0,1,0}     31    1
86    563   163   167  0.636807  {0,1,0}     36    0
18    585   166   178  0.508398  {0,3,0}     35    1
123   595    67    68  0.231056  {0,2,0}     40    1
30    607   197   200  0.144825  {0,2,0}     39    1
12    616    84    85  0.146544  {1,0,0}     24    1
61    622    56    57  0.553081  {1,0,0}     20    1
8     626   221   222  0.118759  {0,2,0}     27    1
73    635    23   237  0.883113  {0,2,0}     28    0
115   638   234   235  0.328599  {1,0,0}     28    1
77    648    57    61  0.084096  {0,1,0}     34    0
85    652   233   234  0.177174  {1,1,0}     24    0
1     659    17    19  0.290021  {1,2,0}     25    1
52    667   227   229  0.524403  {0,1,0}     30    0
64    667    35    36  0.065441  {0,1,0}     20    1
108   671   227   231  0.274333  {0,1,0}     35    0
2     671    51    52  0.849069  {0,1,0}     21    0
97    676   209   216  0.243477  {1,0,0}     35    1
78    681     9    34  0.233715  {0,1,0}     21    0
70    693   118   119  0.862577  {0,3,0}     32    1
75    710   253   254  0.371551  {1,0,0}     20    1
7     718   145   148  0.092289  {0,1,0}     38    0
