map EGL-G1-B
fac 5 10 {0,7,65,91,227}
hosp 1 {0}
n_ALS 5 1 {1:7,3:65,1:227}
n_BLS 21 1 {3:0,5:7,2:65,2:91,9:227}
n_CLS 10 0 {3:0,4:7,2:65,1:91}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95      7    41    51  0.061592  {1,1,0}     37    1
54     11    30    33  0.872788  {1,2,0}     26    1
42     23     9    10  0.628435  {0,0,1}     34    1
24     32    51    52  0.373969  {0,2,0}     21    1
111    39    10    11  0.841786  {1,0,0}     37    1
32     48   192   193  0.336875  {0,1,0}     26    1
118   145   119   161  0.568196  {0,1,1}     28    0
0     165   203   210  0.141836  {0,1,0}     28    1
67    190   245   246  0.624941  {0,1,0}     24    0
55    191    80    88  0.937743  {0,3,0}     33    0
57    194   162   166  0.579989  {0,3,0}     32    1
59    198    70    72  0.727868  {0,2,0}     34    1
20    220    36    38  0.637127  {1,0,0}     21    1
14    297     2     3  0.671576  {0,2,0}     30    1
75    315    14    15  0.877820  {0,1,0}     28    0
2     327   219   221  0.174062  {1,1,0}     39    1
105   361   165   174  0.435922  {0,1,0}     33    0
117   373   156   160  0.568331  {0,0,1}     38    0
40    426    26    28  0.676650  {0,2,0}     40    0
30    430     9    34  0.771585  {0,1,0}     29    1
71    430   196   197  0.002459  {0,2,0}     29    0
86    432    73    75  0.434842  {1,1,0}     36    1
103   440    23    86  0.852897  {0,3,0}     24    0
79    452   198   200  0.614234  {0,3,0}     33    0
76    462    77    81  0.097725  {1,0,0}     24    1
74    474    98    99  0.874225  {0,1,1}     23    1
18    480   135   145  0.745792  {0,1,0}     24    1
112   482   118   119  0.650736  {1,0,0}     26    1
1     485   204   205  0.825603  {0,1,0}     26    0
78    506   228   229  0.586063  {1,3,0}     29    1
97    512    96   111  0.343098  {0,1,0}     25    0
127   521   173   181  0.590552  {1,1,0}     33    1
12    525    54    58  0.426793  {0,1,1}     37    0
4     539    42    43  0.297612  {0,0,1}     39    0
107   541   124   149  0.747266  {0,2,0}     40    0
34    565   127   138  0.755896  {0,3,0}     35    1
82    594     1     2  0.937193  {1,1,0}     32    1
61    598    90    91  0.033950  {1,0,0}     33    1
109   602   178   183  0.308681  {1,0,0}     23    1
41    606     0     1  0.853577  {0,3,0}     34    1
29    622     4    22  0.503504  {0,2,0}     39    1
96    624   180   181  0.283742  {0,2,0}     39    1
46    626   231   236  0.870840  {1,0,0}     27    1
84    645   158   159  0.220884  {0,3,0}     26    1
94    645    53    55  0.006361  {0,1,0}     32    1
36    651   189   190  0.688741  {0,1,0}     22    0
91    662   108   109  0.350606  {0,2,0}     29    1
33    664   105   117  0.871287  {0,1,0}     34    0
3     664   128   129  0.438259  {0,2,0}     37    1
92    670    71    72  0.571204  {0,1,0}     37    1
85    676    54    55  0.519848  {0,2,0}     37    1
99    678   146   147  0.704217  {0,0,1}     32    1
44    689     6    27  0.989042  {1,0,0}     29    1
121   718    18    20  0.943864  {0,2,0}     35    1
35    738   237   240  0.714119  {0,1,0}     33    1
114   743   225   226  0.360596  {0,2,0}     28    0
125   745    50    52  0.347410  {0,2,0}     30    1
73    745     1     2  0.881968  {0,3,0}     39    0
17    758   204   205  0.521724  {0,2,0}     37    1
8     762   134   135  0.436456  {1,1,0}     29    1
9     777   244   249  0.067821  {0,0,1}     38    0
6     778   141   142  0.044615  {0,3,0}     27    1
65    790    45    46  0.354296  {0,1,0}     38    0
89    812    31    32  0.529678  {0,1,0}     40    0
98    813     9    34  0.118096  {0,3,0}     28    0
62    846   199   201  0.829167  {1,0,0}     24    1
100   872    80    81  0.730007  {1,0,0}     33    1
101   877     7     8  0.135528  {0,1,1}     40    0
87    880    18    19  0.927617  {0,2,0}     38    0
52    910     7     8  0.440259  {0,3,0}     21    1
64    913   211   213  0.709715  {0,1,0}     31    0
104   913   231   236  0.454524  {0,1,0}     35    1
122   919    59    71  0.537649  {0,0,1}     34    1
15    932    96    97  0.703842  {0,2,0}     31    1
119   935   127   128  0.806185  {1,0,0}     28    1
90    944    68    79  0.419975  {0,1,0}     27    1
49    944   232   233  0.179113  {0,3,0}     32    0
21    951   198   200  0.716435  {1,1,0}     37    1
80    953   123   124  0.301483  {0,2,0}     35    1
50    954     2    14  0.577897  {0,2,0}     20    0
5     956   107   108  0.188462  {1,0,0}     22    1
106   957   170   171  0.308157  {0,2,0}     22    0
43    958    62    63  0.614066  {0,1,1}     30    1
68    963   142   143  0.958561  {0,2,0}     31    1
110   969   210   212  0.543816  {0,0,1}     28    1
51    972    83    85  0.464833  {1,1,0}     30    1
66    984   167   175  0.954760  {1,0,0}     27    1
48    987   158   159  0.314057  {0,2,0}     27    1
22    994    29    30  0.918575  {0,3,0}     38    1
126   996    39    52  0.435212  {0,2,0}     22    1
115  1000    48    57  0.287607  {0,1,0}     27    1
13   1003   130   131  0.191080  {0,1,0}     35    1
