map EGL-G2-E
fac 5 10 {0,27,12,200,30}
hosp 2 {0,216}
n_ALS 6 1 {3:0,1:12,2:30}
n_BLS 23 1 {4:0,2:27,7:12,3:200,7:30}
n_CLS 10 0 {2:0,4:27,2:12,1:200,1:30}
      c_m  head  tail      c_af      c_d  c_tau  c_h
30      1   101   102  0.536048  {1,0,0}     37    1
105     2   111   114  0.224667  {0,2,0}     37    0
46     21    39    40  0.760177  {1,0,0}     27    0
36     29    70    79  0.511129  {0,3,0}     31    1
38     33    41    51  0.946226  {0,2,0}     23    0
100    44    61    62  0.958454  {0,1,0}     25    0
114   115   200   201  0.002320  {1,2,0}     31    0
26    137   147   148  0.373016  {0,1,0}     38    1
97    146   105   107  0.756072  {0,3,0}     23    0
79    235   226   229  0.769233  {0,3,0}     37    0
72    314    93    94  0.923637  {0,1,0}     25    1
76    332     5     6  0.217701  {1,1,0}     31    1
28    376   226   229  0.589960  {0,2,0}     23    1
86    385   102   111  0.845983  {0,1,0}     34    1
89    426   177   181  0.353033  {0,1,0}     23    0
102   445    82    85  0.521578  {0,0,1}     38    1
43    445    36    37  0.089246  {0,2,0}     26    0
122   446    62    63  0.583127  {0,3,0}     38    0
35    452    58    59  0.304259  {0,1,0}     30    0
54    482   186   188  0.867166  {0,3,0}     24    0
7     483   135   147  0.444013  {0,1,0}     30    1
93    519   201   203  0.714378  {0,3,0}     40    1
5     520   168   176  0.291118  {0,1,0}     40    1
61    526   217   218  0.831537  {1,0,0}     34    1
8     528   101   112  0.089180  {0,1,0}     31    0
37    531   225   226  0.626094  {0,1,0}     37    1
22    548    89    90  0.210879  {0,1,1}     37    0
59    550    92    93  0.600717  {0,2,0}     40    0
68    577   202   209  0.762272  {0,1,0}     31    1
127   585    13    14  0.220884  {1,1,0}     34    1
55    604   210   211  0.863520  {1,2,0}     31    1
44    608    19    25  0.202913  {0,1,0}     27    1
20    644   249   250  0.659939  {1,0,0}     38    1
69    650   247   249  0.021707  {0,2,0}     24    1
123   654    99   132  0.344634  {0,2,0}     40    1
71    670   125   152  0.795378  {1,1,0}     23    1
21    678   244   253  0.210388  {0,1,0}     30    0
29    682    32    33  0.156084  {1,1,0}     22    1
62    682    43    46  0.574120  {0,2,0}     24    0
27    699   153   154  0.689705  {1,1,0}     21    1
6     700    66    67  0.957873  {1,2,0}     28    1
94    704   200   201  0.892752  {0,3,0}     32    0
23    705   143   145  0.818321  {0,3,0}     37    0
19    709     3    23  0.565631  {0,1,0}     34    1
109   717   196   197  0.553433  {0,1,0}     40    1
39    718   208   209  0.403429  {0,2,0}     24    1
40    732    94    95  0.822063  {0,3,0}     37    1
67    739     5    26  0.422226  {0,0,1}     23    1
117   753    79    80  0.440018  {1,1,0}     22    1
78    757   159   160  0.220480  {1,1,0}     25    1
126   758    23    87  0.535908  {0,2,0}     37    0
0     759    62    63  0.714428  {0,3,0}     34    1
73    768   163   168  0.483729  {0,0,1}     33    1
83    774    54    58  0.183303  {1,0,0}     36    0
118   783   185   186  0.718302  {0,2,0}     28    0
4     784   164   169  0.798262  {0,2,0}     27    0
107   787   133   135  0.476103  {0,3,0}     38    1
12    800   130   131  0.063272  {0,1,0}     22    1
11    804   132   133  0.314714  {1,0,0}     25    1
66    808   249   252  0.880672  {0,3,0}     39    1
58    810    72    73  0.688868  {0,2,0}     30    1
32    815   127   128  0.783831  {0,1,0}     28    1
10    815   204   206  0.364538  {0,3,0}     24    1
85    829   108   109  0.078347  {0,2,0}     39    0
2     845    14    15  0.823485  {1,0,0}     32    1
41    888   163   167  0.743530  {1,0,0}     28    1
53    903     1     2  0.085299  {0,1,0}     26    1
99    904    63    64  0.316101  {1,0,0}     38    1
18    907    43    44  0.081199  {1,1,0}     39    1
9     907   108   109  0.807668  {0,2,0}     24    1
108   913    91    96  0.369496  {1,1,0}     20    0
56    913   213   215  0.813287  {0,1,0}     36    0
74    917    16    17  0.330720  {0,1,0}     31    1
31    938   195   248  0.702989  {0,1,0}     35    0
88    957    14    15  0.192672  {1,0,0}     39    1
64    960    43    45  0.415655  {0,1,0}     40    0
84    968   228   229  0.647863  {0,3,0}     39    1
124   972   249   250  0.737377  {0,3,0}     34    1
16    974   200   201  0.100208  {0,1,0}     39    1
63    997   106   118  0.775815  {0,2,0}     21    1
112   998   202   209  0.622513  {0,2,0}     27    1
111  1010   199   200  0.378559  {0,1,0}     34    1
15   1011   104   114  0.484595  {1,1,0}     21    1
42   1015   140   141  0.025322  {1,1,0}     26    1
17   1017    72    73  0.807892  {1,0,0}     26    1
60   1044   123   124  0.578965  {1,1,0}     32    1
121  1046   170   171  0.143632  {0,2,0}     27    1
57   1055   151   153  0.430476  {0,1,0}     35    1
113  1057   231   232  0.146870  {0,3,0}     33    1
14   1057   116   117  0.816788  {0,3,0}     27    1
119  1067   186   198  0.824648  {0,2,0}     27    0
92   1071     0     1  0.882430  {1,0,0}     22    1
33   1075    23   171  0.095095  {0,1,1}     40    0
51   1077    35    36  0.516670  {0,1,0}     30    1
101  1089    60    68  0.117583  {0,1,0}     39    0
95   1097   222   223  0.471304  {0,3,0}     26    0
125  1110    16    17  0.342039  {0,2,0}     27    0
49   1126   123   124  0.692314  {1,1,0}     32    1
87   1131   197   200  0.063309  {0,2,0}     38    0
13   1143   109   110  0.611995  {0,1,0}     34    0
104  1145   164   165  0.261345  {0,2,0}     30    1
50   1152   138   139  0.073632  {0,0,1}     40    0
80   1172    97   115  0.463283  {1,1,0}     38    1
45   1178   227   229  0.428236  {0,2,0}     31    0
34   1178   236   237  0.800540  {1,3,0}     28    1
65   1209   155   156  0.822071  {0,1,1}     25    0
47   1212    63    65  0.088637  {0,2,0}     36    1
91   1214   236   237  0.996711  {0,2,0}     30    1
106  1219   178   185  0.468541  {0,2,0}     37    1
1    1235    39    40  0.888238  {0,2,0}     38    1
81   1236    17    22  0.294955  {0,1,0}     20    1
98   1238   127   128  0.067112  {0,2,0}     21    1
48   1244   167   168  0.874214  {0,1,0}     36    0
77   1258    61    62  0.314564  {0,1,1}     24    0
103  1266   205   208  0.445184  {0,1,0}     32    1
120  1281   158   160  0.510974  {0,2,0}     33    0
75   1293    27    28  0.863848  {0,2,0}     34    0
90   1308   247   248  0.785850  {0,0,1}     25    1
96   1344   154   158  0.153409  {0,3,0}     21    1
82   1345   122   124  0.457844  {0,2,0}     26    1
25   1349    50    51  0.556054  {0,2,0}     37    0
115  1357   210   215  0.270152  {1,1,0}     25    1
110  1361     9    34  0.483987  {0,1,1}     23    0
116  1363   234   239  0.967809  {0,2,0}     25    1
70   1383   105   106  0.282965  {0,1,0}     26    1
3    1412   215   221  0.568174  {0,1,0}     31    1
24   1422   171   172  0.784399  {0,3,0}     20    0
52   1426   202   203  0.789160  {0,2,0}     36    0
