map EGL-G2-E
fac 5 10 {0,183,69,176,13}
hosp 1 {0}
n_ALS 5 1 {1:0,1:69,3:176}
n_BLS 18 1 {2:0,5:183,5:69,5:176,1:13}
n_CLS 7 0 {1:0,1:183,2:176,3:13}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111     3   215   221  0.846162  {0,0,1}     24    0
73     12   141   142  0.058036  {0,1,0}     26    1
108    13    98   127  0.415232  {1,1,0}     36    1
88     52   178   179  0.696030  {1,1,0}     29    1
118    81   234   239  0.612407  {0,1,1}     28    1
121   128    53    54  0.389291  {0,3,0}     29    1
11    140   154   158  0.517970  {1,0,0}     21    1
52    157   112   113  0.840183  {1,0,0}     20    1
105   157    40    41  0.930915  {1,1,0}     26    1
91    184    26    28  0.172265  {1,2,0}     28    1
39    201    56    57  0.957557  {0,1,0}     36    0
9     222   244   253  0.261775  {0,0,1}     28    0
120   242   125   126  0.536890  {0,1,0}     30    1
59    283     3     4  0.360090  {1,0,0}     21    1
13    284   194   242  0.671555  {0,3,0}     33    1
81    328    29    31  0.158743  {0,1,1}     38    1
30    343   158   160  0.020088  {0,1,1}     24    0
57    363   155   156  0.564294  {1,1,0}     33    1
38    383   143   144  0.479407  {1,1,0}     32    1
119   392    50    51  0.494224  {0,3,0}     21    1
109   403    97    98  0.120742  {0,1,0}     27    0
36    404   236   237  0.836935  {0,2,0}     29    1
18    413   216   217  0.211878  {0,3,0}     24    0
37    433     3     4  0.490763  {0,3,0}     36    1
86    447   158   160  0.877746  {1,1,0}     31    1
69    459   227   233  0.725403  {0,2,0}     34    1
95    461    49    56  0.134962  {0,3,0}     33    1
80    462   135   136  0.070150  {0,0,1}     20    1
23    500    84    86  0.713652  {0,2,0}     35    1
56    521   212   213  0.026051  {0,1,0}     20    1
33    525   179   180  0.747253  {1,0,0}     21    1
17    555     2    14  0.829088  {1,1,0}     39    1
122   568    91    92  0.691078  {0,2,0}     32    0
75    576   179   180  0.990063  {1,1,0}     40    1
67    595   154   158  0.438868  {1,0,0}     39    1
63    595   119   120  0.690947  {1,0,0}     40    1
40    612    84    86  0.339724  {0,3,0}     21    0
48    616    70    79  0.518632  {0,1,0}     34    1
100   626    94    95  0.144878  {1,1,0}     32    1
76    629   103   104  0.612450  {1,1,0}     26    1
103   639    96    98  0.123045  {1,0,0}     27    1
99    646    91    96  0.207650  {0,3,0}     21    0
117   651   226   251  0.414997  {0,2,0}     26    1
98    653    43    44  0.105831  {1,1,0}     37    1
82    655   146   147  0.110698  {0,1,0}     25    1
7     655     1    12  0.314670  {1,1,0}     31    1
114   688     4    22  0.134092  {1,1,0}     33    1
50    700    39    73  0.475527  {1,1,0}     40    1
72    724   168   176  0.663966  {0,3,0}     24    1
43    734   206   207  0.909422  {0,1,0}     34    1
1     739    31    38  0.184456  {0,1,0}     29    1
101   742   124   125  0.989977  {0,2,0}     28    1
94    745   123   124  0.384352  {0,3,0}     33    1
2     754    48    57  0.553651  {0,3,0}     40    1
3     758   128   139  0.207149  {0,2,0}     24    1
41    766    18    19  0.032752  {0,2,0}     34    1
78    783   234   235  0.354171  {0,3,0}     30    1
