map EGL-G1-A
fac 5 10 {0,30,90,238,79}
hosp 1 {0}
n_ALS 5 1 {2:0,1:30,2:238}
n_BLS 18 1 {2:0,5:30,2:90,6:238,3:79}
n_CLS 10 0 {3:0,2:30,2:90,2:238,1:79}
      c_m  head  tail      c_af      c_d  c_tau  c_h
80      1   190   191  0.575372  {0,1,1}     20    1
16     29    29    30  0.653673  {0,2,0}     22    1
56     43   145   146  0.890694  {0,3,0}     28    1
88     55   231   232  0.655848  {0,2,0}     40    0
68     56   198   200  0.309092  {0,1,0}     32    1
13     75   177   178  0.044770  {0,1,0}     31    0
0      80    79    80  0.120250  {1,0,0}     28    1
28     81     1     2  0.654442  {0,2,0}     34    1
27     88     4    22  0.594322  {0,1,0}     34    1
77     96     3     4  0.351095  {0,2,0}     36    1
97    102     0     1  0.510350  {0,1,0}     28    0
91    148   140   141  0.130767  {0,1,1}     29    1
62    158    24    26  0.685154  {0,2,0}     23    0
106   175   213   216  0.433262  {0,1,0}     25    1
44    203    80    81  0.583723  {0,1,0}     31    1
24    212   191   194  0.821857  {0,2,0}     28    0
120   213    45    64  0.037961  {0,2,0}     28    0
83    224   165   174  0.909125  {0,1,1}     35    1
58    248   246   248  0.616725  {0,2,0}     27    0
9     296   153   156  0.164091  {0,3,0}     30    1
89    306   195   197  0.569643  {0,1,0}     25    1
117   413   154   155  0.532148  {0,2,0}     28    1
35    416   155   161  0.044808  {0,1,1}     22    1
72    437   219   220  0.318323  {1,1,0}     36    1
124   442    88    89  0.965423  {1,0,0}     29    1
14    483    25    26  0.929658  {1,1,0}     31    1
123   488     1     2  0.861372  {0,2,0}     33    1
86    509    56    57  0.974066  {1,0,0}     22    1
108   529   212   243  0.779344  {0,2,0}     40    1
57    542    59    71  0.678306  {0,1,0}     28    1
70    550   213   216  0.184836  {0,3,0}     20    0
121   552    54    55  0.132756  {0,1,0}     27    1
76    563    54    55  0.496646  {0,1,0}     38    1
48    571    83    85  0.538225  {0,1,0}     24    0
1     575    17    19  0.547107  {1,1,0}     21    1
26    604    29    31  0.462521  {0,1,0}     34    1
52    605    65    66  0.683464  {0,3,0}     20    1
118   644   158   159  0.102080  {0,1,0}     40    1
81    645    65    92  0.799829  {0,1,0}     39    0
23    645   229   230  0.603297  {0,1,1}     23    1
