map EGL-G2-A
fac 5 10 {0,7,114,196,167}
hosp 2 {0,103}
n_ALS 5 1 {3:0,1:7,1:114}
n_BLS 23 1 {5:0,4:7,4:114,5:196,5:167}
n_CLS 7 0 {2:0,1:114,3:196,1:167}
      c_m  head  tail      c_af      c_d  c_tau  c_h
104    20   210   211  0.503813  {0,2,0}     28    0
122    33   174   182  0.567847  {0,1,0}     22    0
113    73    89    97  0.874963  {0,3,0}     22    0
78     91    85   101  0.126416  {0,1,1}     25    1
90     99    42    43  0.081049  {1,0,0}     40    1
36    115   119   120  0.533621  {0,2,0}     37    0
48    149   175   176  0.977333  {0,2,0}     35    1
46    154   157   161  0.647027  {0,2,0}     32    0
125   164   120   162  0.168804  {0,1,1}     38    1
58    176   176   177  0.134162  {0,2,0}     20    1
61    179   171   172  0.140286  {0,2,0}     39    0
72    189   115   116  0.363668  {0,1,0}     39    0
106   267   193   246  0.701248  {0,1,0}     36    1
35    320   249   252  0.021730  {1,1,0}     26    1
7     336   157   161  0.284072  {0,1,1}     29    1
29    346    18    19  0.620442  {1,1,0}     38    1
52    393    54    58  0.618595  {0,1,1}     36    1
49    394    96    98  0.202165  {0,1,1}     29    1
43    396    57    61  0.579401  {0,0,1}     33    0
97    401   158   159  0.336315  {1,1,0}     31    1
20    404    54    58  0.696177  {0,2,0}     38    1
39    424    48    49  0.131080  {0,1,0}     26    1
15    439   116   123  0.959532  {1,1,0}     32    1
16    442   130   131  0.378389  {0,1,1}     25    0
103   446    48    57  0.583510  {0,2,0}     38    0
80    450   245   247  0.535117  {0,1,0}     23    1
101   462    73    74  0.414535  {0,0,1}     23    1
31    473    97   112  0.132336  {1,0,0}     26    1
33    476    12    16  0.312861  {0,3,0}     22    1
112   482   196   198  0.130040  {0,1,0}     35    1
64    484   139   140  0.652726  {0,2,0}     37    0
75    492    12    16  0.884809  {1,1,0}     35    1
9     519    76    77  0.816176  {0,1,0}     35    0
22    532   133   134  0.444750  {0,2,0}     34    0
77    551    10    41  0.069225  {0,0,1}     30    0
27    552     7     8  0.871860  {1,1,0}     27    1
88    560   116   123  0.034694  {0,1,0}     34    0
38    563    70    71  0.176424  {1,3,0}     29    1
89    584    19    25  0.271756  {0,1,0}     34    1
54    586   105   106  0.124681  {1,2,0}     24    1
69    597     0     1  0.708790  {0,1,0}     31    0
18    598   145   148  0.778804  {0,1,0}     25    0
10    606    18    19  0.869030  {1,1,0}     24    1
107   625   189   190  0.535270  {0,1,0}     35    1
63    631   239   243  0.274201  {1,1,0}     30    1
55    632    59    60  0.049540  {0,1,1}     39    0
32    636   142   143  0.056306  {0,2,0}     39    1
82    648   145   146  0.890628  {0,1,0}     20    0
3     649   174   182  0.925022  {1,0,0}     34    1
71    652   213   215  0.292051  {0,2,0}     38    1
28    654   227   231  0.152362  {1,0,0}     38    1
76    662    66    93  0.667751  {0,2,0}     32    1
67    668     0    21  0.287040  {0,2,0}     35    0
98    672   154   158  0.422434  {1,0,0}     36    1
56    675   208   210  0.709328  {0,2,0}     39    1
95    682    26    28  0.517169  {0,2,0}     38    0
34    686   227   233  0.415075  {0,2,0}     21    0
0     698    89    90  0.468855  {0,2,0}     31    1
83    699    31    38  0.322760  {1,1,0}     34    1
57    699     5    23  0.661308  {0,3,0}     34    0
40    702   117   121  0.457293  {0,1,0}     32    0
96    703    34    41  0.192594  {0,2,0}     35    1
115   726    17    22  0.201647  {0,3,0}     20    0
60    732   121   122  0.097843  {1,0,0}     26    1
62    732   146   147  0.791747  {0,2,0}     28    0
8     739   158   159  0.402081  {1,1,0}     39    1
70    744   226   251  0.988558  {0,2,0}     39    0
2     759    95    99  0.818465  {1,1,0}     20    1
19    766    47    48  0.141021  {0,2,0}     37    1
44    778   125   150  0.301255  {0,3,0}     40    0
6     786   227   233  0.182949  {1,0,0}     25    1
5     794     6     7  0.424129  {0,1,0}     37    1
105   803    42    43  0.165407  {1,0,0}     33    1
93    819    43    46  0.368574  {1,0,0}     20    1
124   823   252   253  0.353002  {0,2,0}     27    1
42    828   123   124  0.924648  {0,2,0}     24    1
79    857   236   237  0.608079  {0,3,0}     35    0
94    862    23   171  0.446298  {1,1,0}     25    1
87    877   210   215  0.420478  {0,2,0}     33    1
23    881    54    58  0.647071  {0,2,0}     21    1
59    897    80    81  0.349014  {1,1,0}     35    1
1     898   186   198  0.572520  {0,2,0}     22    0
74    905    49    56  0.363468  {1,1,0}     38    1
81    922   198   199  0.831748  {0,2,0}     38    1
30    929    84    86  0.975722  {0,2,0}     37    1
117   934   112   113  0.397618  {0,1,1}     27    1
26    938   141   142  0.774370  {0,2,0}     21    0
47    950    17    19  0.439027  {0,1,0}     32    1
91    982    50    53  0.497571  {0,3,0}     22    1
66   1004   165   166  0.985058  {1,0,0}     37    1
119  1033   109   110  0.496826  {1,2,0}     39    1
25   1045   210   215  0.462009  {1,0,0}     25    1
4    1052     5    23  0.572885  {0,2,0}     36    0
121  1084   239   243  0.753222  {1,1,0}     20    1
21   1085    28    29  0.707109  {0,2,0}     25    0
102  1091   239   240  0.676773  {0,1,0}     22    1
45   1096   101   112  0.816555  {0,0,1}     24    1
14   1107    36    37  0.806694  {0,3,0}     40    0
73   1124   129   138  0.006028  {0,2,0}     40    1
120  1157    10    41  0.963607  {0,2,0}     37    0
