map EGL-G1-C
fac 5 10 {0,1,77,146,232}
hosp 1 {0}
n_ALS 6 1 {2:77,3:146,1:232}
n_BLS 18 1 {5:0,4:1,3:77,3:146,3:232}
n_CLS 9 0 {1:0,1:1,2:77,3:146,2:232}
      c_m  head  tail      c_af      c_d  c_tau  c_h
105     9   162   166  0.937090  {1,1,0}     38    1
63     24   125   149  0.164634  {0,2,0}     21    1
37     27   225   227  0.199377  {1,1,0}     31    0
74     37   103   113  0.551237  {0,1,0}     23    1
0      56   194   195  0.482108  {1,0,0}     31    1
88     82    19    20  0.680853  {0,1,0}     34    0
2      83   114   115  0.377572  {1,0,0}     23    1
57    106   226   227  0.654377  {1,1,0}     40    1
19    122    35    36  0.629690  {0,2,0}     35    1
79    130   135   136  0.066524  {0,1,0}     34    0
108   177    61    62  0.304821  {0,3,0}     27    1
85    193   189   241  0.052002  {1,0,0}     21    1
83    196   124   125  0.521493  {1,1,0}     21    1
35    303   124   151  0.594091  {0,3,0}     38    0
92    304   212   218  0.372758  {0,3,0}     22    0
104   317    39    72  0.954681  {0,1,0}     34    1
118   321   206   207  0.311896  {1,1,0}     28    1
38    364    48    49  0.549607  {1,1,0}     31    1
24    420   189   190  0.925396  {0,1,0}     39    0
36    427    89    90  0.758070  {0,1,0}     37    1
59    457    28    29  0.986561  {0,1,0}     20    0
112   469     4    22  0.341529  {0,1,0}     27    0
97    470    57    61  0.579166  {0,1,0}     31    1
72    480   101   110  0.618245  {0,1,0}     29    0
127   491   160   163  0.411117  {0,1,0}     40    0
18    509    75    77  0.475603  {1,1,0}     35    1
5     515     5    26  0.334509  {0,1,0}     31    1
41    550     3    23  0.679550  {0,2,0}     35    1
16    567   141   142  0.247302  {0,3,0}     37    1
55    580   219   220  0.096151  {1,1,0}     34    1
117   594   151   154  0.509543  {1,1,0}     20    1
53    595   185   192  0.967017  {0,3,0}     35    1
48    606   114   115  0.789164  {0,1,1}     31    1
124   611    51    52  0.587975  {0,1,0}     24    1
32    620   129   136  0.673811  {1,0,0}     29    1
1     650    20    21  0.470018  {0,1,0}     34    1
9     652    70    72  0.596097  {1,0,0}     30    1
56    655    10    11  0.697915  {0,3,0}     20    1
26    675    47    64  0.136762  {1,1,0}     40    1
69    676   138   139  0.321032  {1,0,0}     31    1
80    679   226   227  0.598745  {0,1,0}     31    1
89    679    15    17  0.936719  {0,2,0}     25    0
47    693    14    15  0.014980  {0,2,0}     24    1
46    694   174   175  0.493570  {0,2,0}     28    1
60    697    65    66  0.732947  {0,2,0}     37    1
52    703   169   170  0.485945  {0,3,0}     24    1
77    709   175   176  0.960557  {0,3,0}     30    1
31    722    98   131  0.165182  {1,0,0}     35    1
81    733   126   127  0.659022  {0,2,0}     37    1
98    738   151   154  0.737849  {0,1,0}     35    1
75    742   213   214  0.410361  {0,2,0}     30    0
95    757   199   202  0.641425  {0,1,0}     30    0
113   764   222   225  0.468499  {1,0,0}     37    1
17    767   141   142  0.801762  {1,0,0}     31    1
54    776   173   181  0.915365  {0,2,0}     22    1
12    779   161   162  0.408927  {0,3,0}     26    0
3     779     5    26  0.732320  {0,1,0}     21    0
49    793   142   143  0.048358  {1,1,0}     31    1
71    795    89    91  0.293680  {1,0,0}     40    1
7     809    49    56  0.899150  {0,1,0}     23    0
29    813    23   170  0.853506  {1,1,0}     23    1
15    821    43    45  0.371750  {1,0,0}     37    1
25    822     3     4  0.733736  {0,0,1}     27    1
67    826    49    50  0.657326  {0,2,0}     20    1
34    828     1    12  0.222013  {0,2,0}     38    1
45    829    89    90  0.021254  {1,0,0}     22    1
101   832   135   136  0.351117  {0,2,0}     31    0
22    832   231   236  0.439214  {1,1,0}     22    1
4     833    92    93  0.214158  {0,2,0}     33    0
96    835    45    46  0.937722  {0,3,0}     29    0
66    835    45    64  0.859014  {1,0,0}     23    1
109   839   219   221  0.392396  {0,2,0}     40    1
6     846   222   223  0.698694  {0,0,1}     39    0
107   850    88    96  0.421579  {1,1,0}     40    1
93    863    70    72  0.319558  {1,0,0}     27    1
121   865    98   131  0.606678  {0,1,0}     27    0
70    870    69    70  0.639624  {0,2,0}     27    0
14    875    53    55  0.760183  {0,3,0}     27    0
11    886   195   196  0.788894  {0,1,0}     32    0
106   896   163   164  0.751017  {1,0,0}     22    1
61    900   127   138  0.192697  {0,0,1}     38    1
39    910     5     6  0.700438  {0,1,0}     31    1
62    916    23   170  0.000433  {0,3,0}     21    0
33    934    65    66  0.816335  {0,3,0}     40    1
73    942   202   203  0.960397  {1,0,0}     23    1
110   961   177   178  0.361287  {0,1,0}     31    0
65    980    80    88  0.686817  {1,2,0}     22    1
8     981   156   160  0.285827  {0,3,0}     26    1
111   983    10    41  0.174694  {0,2,0}     24    1
78    987    91    92  0.552171  {1,0,0}     36    1
10   1000   174   175  0.692877  {1,1,0}     26    0
68   1003    75    76  0.358586  {1,1,0}     21    1
125  1007    56    57  0.858997  {1,0,0}     21    1
40   1010    51    52  0.538097  {0,1,0}     38    0
87   1012   152   153  0.109168  {0,2,0}     38    1
103  1015   105   107  0.856911  {0,3,0}     28    0
28   1019   131   132  0.865978  {1,0,0}     38    1
23   1020   191   193  0.762550  {0,2,0}     23    0
21   1022     3    15  0.944539  {0,2,0}     38    1
123  1029    32    33  0.293575  {1,0,0}     28    0
82   1033   135   136  0.155438  {0,2,0}     24    1
90   1033   231   236  0.961561  {0,2,0}     37    1
126  1044   155   161  0.034468  {0,1,1}     24    0
64   1060   174   175  0.561247  {0,1,0}     33    0
99   1064   140   149  0.237676  {0,2,0}     29    1
119  1066     3    23  0.670633  {0,1,0}     25    1
91   1077    58    59  0.255538  {0,1,0}     31    1
100  1098   212   218  0.706000  {0,1,0}     31    1
44   1173   110   113  0.493250  {0,3,0}     32    0
30   1179   104   106  0.803598  {0,1,0}     29    0
86   1180    17    19  0.271817  {0,1,1}     40    1
13   1184   101   110  0.115130  {0,3,0}     33    1
20   1185    47    64  0.444408  {0,0,1}     30    1
122  1189   102   110  0.057189  {1,1,0}     33    0
115  1190    22    24  0.410138  {1,0,0}     20    1
43   1194   193   194  0.457903  {0,2,0}     27    0
58   1196    55    56  0.736014  {0,1,0}     34    1
102  1202    16    17  0.956530  {0,1,1}     28    0
42   1211    10    41  0.654980  {0,2,0}     34    1
76   1222    60    67  0.366509  {1,0,0}     31    1
120  1238   216   217  0.127996  {0,2,0}     38    0
84   1293    11    42  0.134184  {0,2,0}     38    0
94   1306   222   225  0.260674  {0,1,0}     36    0
27   1311   132   133  0.345390  {0,1,0}     32    0
116  1340    94    98  0.147049  {0,1,0}     31    0
51   1358   237   240  0.817422  {1,1,0}     39    1
50   1373    41    51  0.961232  {1,2,0}     36    1
114  1417     8     9  0.360222  {1,1,0}     21    1
