map EGL-G1-D
fac 5 10 {0,102,92,204,113}
hosp 2 {0,178}
n_ALS 5 1 {1:0,2:102,2:92}
n_BLS 21 1 {5:0,2:102,3:92,4:204,7:113}
n_CLS 7 0 {1:0,1:102,3:92,1:204,1:113}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110    11   135   145  0.662953  {0,3,0}     25    0
123    29   180   181  0.145850  {0,3,0}     28    1
7      30   176   180  0.998511  {0,1,0}     26    1
67     49   119   169  0.474575  {1,1,0}     30    1
45    145    88    96  0.683575  {0,1,1}     37    0
117   175   155   156  0.880697  {0,1,0}     34    0
54    218   211   212  0.890443  {1,0,0}     20    1
37    247   193   194  0.263391  {0,2,0}     38    1
98    254   219   220  0.237155  {0,1,0}     28    1
44    400   241   242  0.697804  {0,1,0}     40    0
107   407     7    30  0.152491  {0,1,0}     23    1
19    411    36    38  0.231921  {1,1,0}     39    1
83    427   189   241  0.607408  {0,3,0}     40    1
127   434   116   118  0.098347  {1,0,0}     28    1
82    448    65    66  0.336274  {0,1,0}     33    1
16    456   125   149  0.656970  {1,0,0}     34    1
31    458   151   154  0.038484  {1,0,0}     33    1
60    460   176   179  0.570356  {1,1,0}     25    1
104   465   177   178  0.311361  {1,1,0}     26    1
103   536    17    19  0.623602  {1,0,0}     25    1
9     536   100   111  0.911079  {0,1,0}     30    1
122   541    91    92  0.760783  {0,1,0}     21    0
36    549   173   181  0.149629  {0,3,0}     33    0
90    554   176   179  0.296742  {0,1,0}     24    1
62    573   141   142  0.452788  {0,1,0}     29    1
5     593    31    38  0.961884  {0,1,0}     26    1
91    619   219   221  0.543706  {0,1,0}     38    0
106   632    43    45  0.679749  {1,1,0}     25    1
116   635   140   149  0.948837  {0,2,0}     27    0
3     643   237   238  0.751299  {0,2,0}     25    0
35    643     9    34  0.071768  {0,3,0}     31    1
70    648   105   107  0.637448  {1,1,0}     33    1
1     650     3     4  0.690327  {0,3,0}     27    1
8     651   178   182  0.773848  {0,1,0}     37    1
102   656   161   162  0.552452  {0,1,0}     25    0
120   657    68    69  0.428730  {0,3,0}     27    1
23    658   129   130  0.361302  {0,2,0}     32    0
115   675   203   210  0.303232  {0,2,0}     38    0
81    688   156   160  0.529545  {0,1,0}     24    1
73    695   227   228  0.891935  {0,1,0}     37    1
20    701    63    64  0.841825  {1,1,0}     20    1
79    705   238   240  0.157522  {1,0,0}     32    1
69    715   105   107  0.126330  {0,1,0}     32    0
105   719   105   107  0.255689  {1,1,0}     26    1
2     719    25    26  0.916237  {0,2,0}     31    1
61    719   204   209  0.635510  {0,1,0}     25    0
13    722   204   209  0.403544  {1,0,0}     39    1
100   730   100   101  0.935397  {0,2,0}     26    1
71    730     7     8  0.694017  {0,3,0}     24    0
111   730   189   241  0.133009  {1,1,0}     38    1
26    733   189   241  0.235140  {0,1,0}     30    1
47    733     7     8  0.886157  {0,3,0}     37    0
33    744   178   182  0.141573  {0,2,0}     23    1
17    745    94    98  0.319725  {0,2,0}     22    1
75    749    66    67  0.752212  {1,0,0}     39    1
22    754    88    96  0.302976  {0,0,1}     28    1
59    799    10    11  0.100223  {0,1,1}     27    1
15    805    88    96  0.677404  {1,1,0}     24    1
118   829   122   123  0.051827  {0,2,0}     35    0
46    851    35    36  0.900721  {0,3,0}     33    1
72    853    51    52  0.059122  {1,1,0}     35    1
6     854   151   152  0.047866  {0,1,0}     38    1
88    858    65    92  0.661005  {0,1,0}     36    0
25    862    89    90  0.323782  {1,0,0}     25    1
55    864    23   170  0.715570  {0,1,0}     22    0
39    872    22    24  0.817917  {0,1,0}     27    1
24    882   117   118  0.381286  {0,2,0}     23    0
85    884   157   158  0.333245  {0,1,0}     24    0
93    893   244   248  0.074208  {1,1,0}     39    1
95    900   135   136  0.129438  {0,1,1}     26    0
21    912    80    88  0.540641  {1,1,0}     27    1
43    925    94    95  0.142237  {1,1,0}     26    1
10    929    97   126  0.309968  {0,1,0}     22    1
84    941    47    64  0.941877  {0,2,0}     38    1
42    946   140   149  0.549597  {0,2,0}     23    1
4     951   127   138  0.251007  {1,1,0}     33    1
124   951    98    99  0.703754  {1,1,0}     31    1
80    956   189   190  0.046274  {0,2,0}     35    1
108   962   222   223  0.170540  {1,0,0}     21    1
28    992    60    67  0.796351  {0,1,0}     21    1
74   1002   145   146  0.791704  {0,2,0}     28    1
11   1006   244   245  0.067329  {0,1,0}     36    1
101  1015    70    71  0.343964  {1,0,0}     21    1
48   1021   188   189  0.923600  {0,2,0}     38    1
0    1031    95    97  0.450798  {0,2,0}     31    1
87   1050   150   152  0.276309  {0,1,0}     23    1
78   1056    57    61  0.395278  {0,0,1}     29    1
113  1057    42    43  0.788162  {1,1,0}     23    1
30   1057   153   156  0.084265  {1,1,0}     21    1
66   1060   241   242  0.900103  {1,1,0}     33    1
99   1066    41    51  0.514010  {0,3,0}     24    0
126  1073    16    17  0.909163  {1,1,0}     28    1
