map EGL-G1-D
fac 5 10 {0,155,116,39,196}
hosp 2 {0,36}
n_ALS 6 1 {1:155,2:116,1:39,2:196}
n_BLS 15 1 {4:0,4:155,2:116,5:196}
n_CLS 7 0 {1:155,2:116,4:39}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22      5    14    15  0.032530  {0,3,0}     35    1
87     25   120   154  0.664225  {0,2,0}     28    1
79     63    18    20  0.467498  {0,1,0}     32    1
13     79   238   240  0.832449  {1,1,0}     25    1
92     82   150   151  0.868947  {1,0,0}     23    1
120    90   234   235  0.181662  {1,0,0}     29    1
117   157   137   138  0.891034  {0,0,1}     31    1
115   176   106   108  0.159705  {1,3,0}     37    1
26    179     7    30  0.902298  {1,1,0}     20    0
112   326   185   186  0.859013  {0,2,0}     38    1
0     362   232   233  0.242105  {0,1,0}     40    1
99    389    95    97  0.430357  {0,1,0}     32    1
1     446   174   176  0.275898  {0,1,0}     39    0
5     450   243   244  0.136783  {1,0,0}     24    1
97    467    19    25  0.501417  {0,1,0}     24    1
69    477    25    26  0.365247  {1,1,0}     28    1
15    492   158   160  0.445049  {0,3,0}     37    1
56    501     7    30  0.799252  {0,3,0}     39    1
18    505   153   156  0.851245  {0,2,0}     27    1
95    515   131   132  0.428100  {1,1,0}     40    1
54    516   121   122  0.580026  {1,0,0}     29    1
98    529    47    48  0.370079  {1,1,0}     40    1
37    539    70    72  0.660484  {0,3,0}     25    1
83    554   120   154  0.444602  {0,2,0}     34    0
46    567    43    46  0.809851  {0,2,0}     37    1
126   570   231   236  0.478556  {1,1,0}     30    1
84    574   189   241  0.653543  {0,2,0}     25    0
68    582   105   107  0.899090  {1,0,0}     27    1
34    586   178   183  0.787804  {0,2,0}     31    1
102   592    42    43  0.255088  {1,1,0}     36    1
103   601    84   100  0.037094  {0,1,0}     24    0
8     609    40    41  0.282150  {0,2,0}     33    0
80    624   225   226  0.125334  {0,1,0}     20    1
101   639    17    22  0.714890  {0,1,0}     36    0
116   641   188   189  0.999751  {1,3,0}     37    1
9     643    54    55  0.809185  {0,1,0}     29    1
36    648   104   105  0.781960  {0,2,0}     25    1
10    658   202   203  0.039410  {1,0,0}     34    1
89    664   237   240  0.409331  {1,1,0}     23    1
21    678   157   159  0.689221  {1,0,0}     21    1
62    684   162   166  0.476969  {1,0,0}     30    1
35    686    47    48  0.256342  {0,1,0}     21    1
127   687   246   248  0.806748  {0,3,0}     33    1
78    688   198   200  0.980811  {0,0,1}     33    1
106   695   177   184  0.804791  {0,3,0}     28    0
125   741    94    95  0.581561  {1,0,0}     26    1
104   741   226   231  0.088972  {0,2,0}     29    0
51    743   178   179  0.826522  {0,2,0}     36    0
29    746     7    30  0.048215  {1,1,0}     34    1
52    747   196   197  0.987233  {0,3,0}     34    1
11    761   135   145  0.360505  {0,3,0}     21    1
19    792     2     3  0.461536  {0,2,0}     21    1
47    792   203   210  0.296954  {0,1,0}     20    0
31    796   211   212  0.894739  {0,1,0}     35    1
71    797   222   223  0.848451  {0,2,0}     32    1
25    798    73    75  0.395842  {0,3,0}     25    0
30    811   127   128  0.455586  {0,3,0}     24    1
60    816    75    77  0.307092  {0,0,1}     22    0
93    818   135   145  0.317724  {0,2,0}     22    0
123   818   103   104  0.467817  {1,0,0}     32    1
45    832   240   242  0.112998  {0,0,1}     33    1
20    834    96   114  0.280776  {0,1,1}     29    1
122   843    75    77  0.609192  {0,1,0}     24    1
86    869   157   159  0.578942  {1,1,0}     32    1
12    883   174   175  0.496644  {0,1,0}     33    0
109   896     8     9  0.169894  {1,1,0}     25    1
7     918    97   126  0.615517  {1,0,0}     39    1
96    920    83    85  0.635825  {1,0,0}     23    0
40    924   160   164  0.559429  {0,0,1}     32    1
43    928    17    19  0.974805  {0,2,0}     20    0
33    929     1    12  0.842322  {0,1,1}     21    0
77    929    73    75  0.968616  {1,1,0}     28    1
32    948    89    90  0.092514  {0,0,1}     23    0
110   956   227   228  0.036285  {1,3,0}     37    1
107   958   158   160  0.723140  {0,2,0}     24    1
24    970   142   143  0.276012  {1,0,0}     25    1
58   1000   124   125  0.145595  {0,2,0}     28    1
82   1006   223   224  0.172863  {0,1,1}     35    1
111  1027    29    30  0.146642  {0,1,0}     36    0
6    1036   219   221  0.571003  {1,0,0}     32    1
2    1037   141   142  0.930397  {0,3,0}     23    0
49   1052    16    17  0.040463  {0,1,0}     35    0
66   1054   189   190  0.499750  {1,0,0}     37    1
44   1056    54    55  0.819738  {0,1,0}     28    1
41   1061   241   242  0.233088  {0,3,0}     37    1
81   1062   173   181  0.705398  {0,1,0}     21    0
23   1063   119   169  0.592463  {1,1,0}     31    1
17   1070    69    70  0.121037  {1,1,0}     29    0
14   1082   103   104  0.817629  {1,0,0}     28    1
72   1092    79    80  0.192916  {0,1,0}     40    1
27   1122   136   137  0.440285  {0,2,0}     40    0
16   1124     0     1  0.282626  {0,2,0}     36    1
119  1130   188   189  0.291485  {1,1,0}     27    1
28   1136   212   243  0.055303  {0,0,1}     26    0
76   1136   155   156  0.672111  {0,0,1}     33    1
67   1137     3    23  0.607853  {0,3,0}     34    0
65   1139   234   236  0.575581  {0,2,0}     33    0
38   1146   144   147  0.590537  {1,3,0}     21    1
61   1150   105   107  0.625259  {0,0,1}     31    0
114  1158    98   131  0.391194  {1,1,0}     22    1
4    1161   245   246  0.041751  {0,3,0}     39    1
85   1181   196   197  0.326932  {0,1,0}     27    1
57   1186   125   149  0.752150  {0,2,0}     30    0
48   1207    53    54  0.483558  {0,2,0}     37    1
113  1207    11    42  0.316253  {0,2,0}     40    1
118  1217   149   150  0.650178  {0,3,0}     38    1
94   1235    57    61  0.142429  {0,2,0}     31    0
3    1241   112   114  0.432866  {0,2,0}     39    0
64   1261   222   223  0.929942  {1,0,0}     33    1
121  1263    39    40  0.313881  {0,2,0}     21    0
42   1276   152   153  0.363853  {1,1,0}     31    1
39   1279   196   197  0.813608  {0,3,0}     20    1
108  1281   156   160  0.677120  {1,1,0}     26    1
50   1283   150   152  0.803067  {0,1,0}     33    0
100  1284   162   166  0.917679  {0,3,0}     38    0
55   1295   122   123  0.576747  {1,1,0}     29    1
90   1301   141   142  0.047023  {0,3,0}     21    0
91   1309    29    30  0.501515  {0,1,1}     21    0
74   1311    31    32  0.947074  {0,1,0}     28    1
124  1338    50    51  0.466694  {0,1,0}     31    0
