map EGL-G1-B
fac 5 10 {0,4,163,131,115}
hosp 2 {0,212}
n_ALS 9 1 {2:0,1:4,2:163,3:131,1:115}
n_BLS 17 1 {3:0,3:4,7:163,4:131}
n_CLS 10 0 {3:0,2:4,1:163,3:131,1:115}
      c_m  head  tail      c_af      c_d  c_tau  c_h
116    17   245   246  0.771736  {0,1,0}     27    1
66     52   193   194  0.822669  {0,2,0}     36    0
119    56    47    64  0.697059  {1,0,0}     39    1
24     62     5     6  0.285135  {0,2,0}     27    1
99     68    48    57  0.517367  {0,2,0}     22    0
109   106    36    38  0.772062  {0,1,0}     20    0
69    122    49    56  0.716927  {0,1,0}     35    1
126   191   157   159  0.147373  {0,1,0}     20    0
75    214   237   238  0.593070  {0,2,0}     29    0
78    217    50    53  0.176177  {0,1,0}     22    0
110   241   114   115  0.636216  {0,1,0}     26    0
12    255   132   133  0.731004  {0,0,1}     36    1
127   293     2     3  0.262474  {0,3,0}     36    1
85    294   174   176  0.017574  {0,3,0}     39    1
59    302    95    97  0.569847  {0,1,0}     40    1
111   376    53    54  0.097690  {0,2,0}     26    1
57    377    59    60  0.659169  {1,0,0}     29    1
115   392    65    92  0.172145  {1,0,0}     36    1
21    416    60    67  0.873280  {0,3,0}     34    0
4     430   240   242  0.434278  {0,1,0}     40    1
54    439    10    11  0.337818  {0,1,0}     38    0
123   440   244   249  0.180475  {0,2,0}     28    1
55    442   145   146  0.733978  {0,2,0}     23    1
14    449   194   195  0.778671  {0,1,0}     28    1
95    449    92    93  0.815006  {0,2,0}     38    0
108   482    66    68  0.828480  {0,2,0}     27    0
84    489   185   192  0.467782  {0,1,0}     28    0
37    496   145   146  0.896884  {0,1,0}     25    0
56    497    15    17  0.100371  {1,1,0}     34    1
120   502   237   240  0.178666  {0,2,0}     21    1
22    510   198   200  0.195306  {0,1,0}     36    1
96    522   112   113  0.926453  {0,1,1}     36    1
100   523   122   123  0.678123  {0,1,0}     27    1
87    537    72    73  0.212757  {0,2,0}     39    1
92    547   231   232  0.171365  {0,1,1}     36    1
1     565    32    34  0.785718  {0,1,0}     40    0
35    575   222   225  0.472143  {0,2,0}     38    0
39    577   152   153  0.815270  {1,1,0}     24    1
30    596   139   141  0.830612  {0,2,0}     25    1
40    621   185   192  0.827629  {0,1,0}     32    1
107   629   232   233  0.862470  {0,2,0}     24    1
46    630    81    82  0.868873  {0,1,0}     32    0
114   638   124   151  0.152294  {0,1,0}     22    0
11    646   244   248  0.602823  {1,0,0}     23    1
122   654    45    46  0.081039  {0,0,1}     39    1
89    656    63    64  0.718097  {0,1,0}     22    0
42    675   246   247  0.549388  {0,1,0}     27    1
45    695    19    25  0.722187  {0,2,0}     40    1
68    698    91    92  0.801184  {0,3,0}     27    1
83    698   128   137  0.241138  {0,3,0}     21    0
52    701   173   181  0.584282  {1,1,0}     29    1
117   717    98   131  0.564385  {0,0,1}     20    0
103   732    25    26  0.397566  {0,3,0}     36    1
72    746    34    41  0.993394  {0,1,0}     22    1
125   747   211   212  0.507018  {0,2,0}     22    1
60    750   244   245  0.153933  {0,1,0}     37    0
88    751     0     1  0.892491  {0,3,0}     24    0
36    767    36    38  0.450224  {0,1,1}     36    1
77    770   227   228  0.315685  {1,0,0}     30    1
63    771    39    72  0.622835  {0,2,0}     24    1
15    776   174   176  0.520986  {0,2,0}     34    1
31    786   169   173  0.431243  {1,1,0}     38    1
62    797   234   235  0.119357  {1,0,0}     37    1
7     797    94    95  0.102004  {0,1,1}     35    0
105   798   101   110  0.004722  {1,0,0}     20    1
91    800   198   199  0.304020  {1,1,0}     39    1
50    811     0     1  0.072398  {1,1,0}     20    1
74    816   100   111  0.505024  {1,1,0}     25    1
13    820   185   192  0.835636  {0,2,0}     33    1
53    822    16    17  0.977737  {0,3,0}     24    1
44    824     6    27  0.265192  {0,3,0}     36    1
9     836   227   228  0.302359  {0,1,1}     31    1
82    854   178   183  0.510531  {0,3,0}     39    1
102   856    98   130  0.405092  {0,1,0}     38    0
38    859   120   154  0.226426  {0,0,1}     28    1
121   865   124   151  0.610249  {0,3,0}     27    0
20    867    53    55  0.659423  {0,1,0}     39    1
51    871   241   242  0.928096  {0,2,0}     32    1
61    881    61    62  0.355738  {0,3,0}     31    0
33    892    12    13  0.894438  {0,1,0}     39    1
6     933    43    45  0.859194  {0,2,0}     38    1
17    943   136   137  0.915692  {1,0,0}     38    1
93    943    73    74  0.663237  {0,3,0}     29    1
90    947    57    61  0.374978  {1,0,0}     31    1
112   952    42    43  0.957974  {0,0,1}     32    0
23    952   245   246  0.752527  {0,2,0}     30    1
106   954    27    30  0.605508  {1,1,0}     33    1
18    959     5    26  0.332271  {1,1,0}     24    1
19    961   139   140  0.939627  {0,3,0}     31    1
0     970   128   129  0.042539  {0,1,0}     31    1
104   988     3     4  0.151388  {1,1,0}     20    1
8     991   150   151  0.024273  {0,3,0}     36    1
29   1004   142   144  0.093037  {1,0,0}     34    1
47   1007   244   245  0.508599  {0,2,0}     25    1
98   1028   192   193  0.951776  {0,2,0}     27    0
26   1045   216   217  0.599194  {0,1,1}     23    0
113  1045    94    95  0.822095  {1,3,0}     40    1
70   1055   160   164  0.414347  {0,1,0}     31    1
27   1085   211   212  0.343534  {0,2,0}     20    0
58   1089   225   227  0.028189  {0,1,1}     32    0
97   1114   207   208  0.912096  {1,0,0}     34    1
5    1153   156   162  0.341670  {0,3,0}     26    1
76   1160   207   209  0.360602  {0,2,0}     23    1
