map EGL-G2-A
fac 5 10 {0,65,205,111,120}
hosp 1 {0}
n_ALS 8 1 {4:0,1:65,2:111,1:120}
n_BLS 18 1 {2:0,7:65,4:205,1:111,4:120}
n_CLS 5 0 {2:0,1:65,1:111,1:120}
      c_m  head  tail      c_af      c_d  c_tau  c_h
90      2   240   241  0.996794  {0,2,0}     30    1
34     19   219   223  0.928792  {0,2,0}     23    0
101    66   177   180  0.607138  {0,1,0}     38    1
42     79    23    87  0.672996  {1,0,0}     35    1
55     82   206   207  0.072393  {1,1,0}     22    1
26    202    54    55  0.722791  {0,1,0}     34    0
25    217    15    17  0.831282  {0,1,0}     36    1
82    341    27    30  0.794355  {0,1,0}     37    0
31    356   181   182  0.241975  {0,3,0}     22    1
92    374   191   195  0.174867  {0,2,0}     38    0
75    381   158   159  0.964080  {0,0,1}     28    0
96    404   152   155  0.540220  {0,3,0}     36    1
123   404   242   243  0.205492  {0,3,0}     25    1
97    415   184   185  0.393795  {1,0,0}     27    1
21    425    17    19  0.435750  {0,1,0}     27    1
11    440    19    25  0.223081  {1,1,0}     36    1
57    440    93    94  0.109027  {1,1,0}     34    1
78    445   166   175  0.130201  {0,2,0}     28    0
10    455     8    33  0.331327  {1,0,0}     24    1
0     465   106   108  0.901250  {0,3,0}     40    0
29    483   186   188  0.186480  {0,2,0}     29    0
39    487   124   125  0.075002  {1,1,0}     28    1
23    496    84    86  0.268798  {0,1,1}     27    1
16    504   130   131  0.229966  {1,1,0}     39    1
17    518   222   223  0.973056  {0,3,0}     37    0
54    563    65    66  0.397590  {1,1,0}     34    1
14    577    53    55  0.639836  {0,2,0}     28    1
35    577   166   175  0.639648  {0,1,0}     21    1
80    589    81    89  0.496267  {1,0,0}     27    1
66    601    54    58  0.252065  {0,2,0}     38    0
18    607    96    98  0.964920  {0,0,1}     37    1
12    618    68    69  0.837055  {0,1,0}     24    1
116   624   156   157  0.169845  {0,1,0}     39    0
73    631    41    51  0.802273  {0,3,0}     20    0
22    636   227   233  0.647575  {0,1,1}     20    1
106   640    91    96  0.665503  {1,1,0}     24    1
58    643   211   212  0.763164  {0,2,0}     34    0
77    643   204   205  0.791449  {0,2,0}     29    1
36    647   122   124  0.350344  {1,0,0}     21    1
59    650    23   171  0.772890  {1,0,0}     36    1
81    670   103   104  0.548933  {0,1,1}     29    1
6     702    85   101  0.094546  {0,1,0}     24    0
111   706   226   229  0.120272  {0,1,0}     22    0
