map EGL-G1-A
fac 5 10 {0,51,26,60,130}
hosp 1 {0}
n_ALS 7 1 {2:0,3:26,2:60}
n_BLS 16 1 {2:0,1:51,4:26,5:60,4:130}
n_CLS 6 0 {1:0,2:51,1:26,2:60}
      c_m  head  tail      c_af      c_d  c_tau  c_h
102    22   165   177  0.867767  {1,1,0}     36    1
107    25    70    72  0.341333  {0,1,1}     28    1
114    74    73    75  0.672401  {0,2,0}     38    1
68     86   134   135  0.304411  {1,1,0}     27    1
14     89     8     9  0.605230  {0,1,1}     20    1
109    93   132   133  0.360755  {0,2,0}     38    1
11     97     6     7  0.927361  {0,2,0}     34    1
64    120   110   113  0.559781  {0,1,0}     35    0
101   123    54    58  0.338060  {1,1,0}     36    1
24    154    36    38  0.817072  {0,1,1}     39    1
83    154    53    55  0.147431  {0,2,0}     21    0
77    165    43    45  0.219083  {0,3,0}     36    0
28    172   220   222  0.403294  {0,2,0}     29    1
50    192   228   229  0.970797  {0,1,0}     34    0
45    199    98   131  0.020327  {0,1,0}     25    0
37    226    93    94  0.464697  {0,3,0}     34    1
47    305    75    76  0.390560  {0,2,0}     21    1
72    312    39    40  0.851290  {1,0,0}     34    1
105   316   199   202  0.087897  {0,1,0}     38    1
127   388   149   150  0.696540  {0,1,0}     30    1
30    440     2    14  0.591181  {0,2,0}     20    0
88    449    59    71  0.298645  {0,3,0}     22    1
26    478    57    61  0.765891  {1,0,0}     30    1
53    494   116   117  0.047346  {0,1,0}     31    0
65    505   170   171  0.935223  {0,1,0}     31    1
112   514    12    16  0.179438  {0,1,0}     28    0
66    517    12    13  0.523908  {1,1,0}     21    1
122   530     5    26  0.170597  {0,2,0}     39    0
44    557    86    87  0.946150  {1,1,0}     30    1
120   560   213   214  0.309907  {0,1,0}     34    1
85    587    41    51  0.264527  {0,1,0}     21    0
89    594    55    56  0.487229  {0,0,1}     38    0
41    598   231   236  0.794114  {0,1,1}     26    1
0     601    92    93  0.698143  {0,1,0}     30    0
56    604   151   152  0.251305  {1,0,0}     35    1
57    606   178   179  0.494363  {0,2,0}     34    1
93    612   210   212  0.938360  {1,1,0}     39    1
13    613   243   244  0.640634  {1,0,0}     28    1
113   616   150   151  0.475515  {0,1,0}     24    1
29    640   153   156  0.077024  {0,1,0}     29    1
48    642    88    89  0.078776  {0,0,1}     27    0
99    648   124   149  0.005038  {0,1,0}     29    1
86    660   222   225  0.449933  {0,2,0}     40    0
90    664   102   110  0.652552  {0,1,0}     24    0
52    665   229   230  0.826168  {1,0,0}     37    1
33    668   134   135  0.009793  {1,0,0}     31    1
82    680    98   130  0.007612  {1,2,0}     37    1
49    688    22    24  0.614918  {0,2,0}     36    0
8     689   163   168  0.340832  {1,3,0}     36    1
111   699   242   243  0.892707  {0,1,1}     25    0
42    703     7    30  0.677535  {0,3,0}     29    1
92    711   150   152  0.795476  {1,0,0}     35    1
98    726    32    33  0.436508  {1,1,0}     37    1
25    727    59    71  0.775307  {0,0,1}     31    1
51    731   222   225  0.175809  {0,0,1}     32    0
5     734    43    45  0.922601  {0,2,0}     27    0
2     746   110   113  0.733261  {0,2,0}     22    0
106   752   240   241  0.035198  {0,1,1}     29    1
22    759   134   146  0.335145  {0,0,1}     25    1
54    769   118   119  0.884458  {0,3,0}     27    0
43    771    59    60  0.824674  {0,3,0}     27    1
9     788    94    95  0.086973  {0,1,1}     22    1
40    789   135   136  0.650240  {0,0,1}     40    1
21    789   228   230  0.831240  {0,1,0}     27    0
10    794   104   106  0.994763  {0,1,0}     26    0
23    811    23   149  0.043895  {0,1,0}     36    1
61    815    32    34  0.702307  {0,1,0}     23    0
60    818   223   224  0.555964  {0,2,0}     23    1
125   819    34    41  0.369451  {1,1,0}     26    1
123   831   186   187  0.857947  {0,2,0}     37    0
74    838   156   162  0.719171  {0,3,0}     25    0
80    840    50    51  0.056118  {0,2,0}     31    1
87    841    77    78  0.148799  {0,1,0}     31    1
4     855   120   154  0.012525  {0,3,0}     40    1
35    868   178   179  0.040441  {0,0,1}     22    1
59    872   203   210  0.057228  {0,2,0}     37    1
46    873   225   227  0.348428  {0,1,0}     25    1
97    881   160   164  0.416477  {1,0,0}     38    1
81    883   120   121  0.080537  {0,3,0}     40    0
19    885   105   107  0.296254  {0,0,1}     23    1
103   885    96   114  0.888352  {0,2,0}     39    1
79    893   210   211  0.043658  {0,0,1}     25    0
108   906   125   149  0.850298  {0,2,0}     39    1
91    914   108   109  0.223513  {0,3,0}     32    1
84    919   194   195  0.474013  {0,2,0}     26    0
20    933    68    69  0.118211  {1,0,0}     39    1
17    943   100   111  0.095859  {0,2,0}     31    1
7     951   238   240  0.564536  {0,2,0}     28    0
16    967   158   159  0.597073  {0,2,0}     25    0
71    985     9    34  0.829977  {0,2,0}     24    0
1     990   194   195  0.473290  {0,1,1}     20    0
55    992    65    66  0.849022  {1,3,0}     40    1
69    996    31    38  0.138697  {0,1,0}     32    0
62   1007   234   235  0.345209  {1,1,0}     20    1
115  1011   171   172  0.309018  {1,0,0}     28    1
70   1049   229   230  0.237205  {0,1,0}     23    0
95   1052   215   216  0.639460  {1,1,0}     30    1
12   1057   156   160  0.730163  {0,2,0}     39    1
118  1070    97   126  0.807717  {1,1,0}     36    1
67   1075   158   159  0.429214  {1,0,0}     30    1
78   1075    88    96  0.269248  {0,1,0}     38    1
3    1088    73    75  0.777114  {0,0,1}     40    0
126  1090   196   203  0.040801  {0,1,0}     40    0
96   1144    88    96  0.101761  {1,0,0}     33    1
38   1148   193   194  0.337159  {0,2,0}     40    1
34   1152    39    72  0.107616  {0,1,0}     33    0
117  1165   142   143  0.817615  {1,0,0}     22    1
31   1167   188   189  0.232884  {0,2,0}     25    0
94   1174    80    88  0.447736  {0,1,0}     31    1
104  1185   216   217  0.875174  {1,1,0}     27    1
63   1196    50    51  0.900892  {0,2,0}     38    0
121  1210     1     2  0.143727  {0,2,0}     27    1
76   1217   111   112  0.429050  {0,2,0}     35    1
75   1225    31    32  0.644285  {1,1,0}     31    1
58   1266   100   101  0.668116  {0,1,0}     31    1
15   1270    47    48  0.121755  {0,3,0}     22    1
110  1280    89    90  0.628373  {0,1,0}     25    0
124  1285    23   229  0.327038  {0,1,0}     22    1
36   1286   144   147  0.832115  {0,0,1}     35    1
39   1291    18    19  0.604181  {0,2,0}     25    1
32   1297   120   121  0.594469  {0,3,0}     34    1
27   1301   199   201  0.324285  {1,1,0}     34    1
73   1342   220   222  0.756410  {1,0,0}     32    1
18   1345    25    26  0.599849  {1,1,0}     28    1
100  1364     1    12  0.289271  {0,1,0}     34    1
6    1391   196   197  0.007688  {0,2,0}     34    1
116  1401    63    64  0.265475  {0,2,0}     31    0
119  1430    10    41  0.089831  {1,1,0}     23    1
