map EGL-G1-E
fac 5 10 {0,137,79,111,37}
hosp 1 {0}
n_ALS 9 1 {1:0,2:137,2:79,1:111,3:37}
n_BLS 24 1 {4:0,6:137,8:79,2:111,4:37}
n_CLS 6 0 {1:0,2:137,3:111}
      c_m  head  tail      c_af      c_d  c_tau  c_h
77     16    11    42  0.391737  {0,1,0}     23    1
112    29   204   209  0.192473  {0,0,1}     32    1
76     35    53    55  0.969955  {0,2,0}     20    1
71     41    47    64  0.899270  {0,2,0}     31    1
12     44   229   230  0.747197  {0,1,0}     32    0
98     58    14    15  0.707468  {0,1,0}     35    0
14    101    13    14  0.802042  {0,1,0}     26    0
38    131     9    34  0.845382  {1,1,0}     33    1
92    139   184   185  0.891421  {0,2,0}     37    0
32    143   223   224  0.323914  {1,0,0}     22    1
81    199   204   209  0.591056  {0,1,0}     40    0
47    208   156   160  0.231435  {0,1,0}     37    1
113   235    65    91  0.208185  {0,3,0}     24    0
105   256    71    72  0.093912  {1,1,0}     29    1
40    257   191   194  0.291577  {1,1,0}     20    1
35    260    61    62  0.551790  {1,0,0}     37    1
57    288   102   103  0.692212  {0,2,0}     25    1
121   289    15    17  0.966182  {1,1,0}     29    1
1     302   131   132  0.623221  {1,0,0}     25    1
86    327    45    64  0.208512  {1,3,0}     39    1
78    338    83    84  0.132007  {1,0,0}     40    1
7     353    12    16  0.038482  {0,2,0}     30    1
117   359    41    51  0.106636  {0,0,1}     38    1
94    371    11    42  0.565384  {0,2,0}     21    0
126   443    53    54  0.326468  {0,1,1}     22    1
90    455    80    88  0.482563  {1,2,0}     26    1
103   482   166   167  0.525217  {0,3,0}     38    1
91    489    84   100  0.801575  {0,3,0}     29    0
10    493   215   216  0.309730  {0,0,1}     25    1
62    505   160   164  0.890415  {0,2,0}     31    0
9     510   177   184  0.337828  {1,0,0}     38    1
101   516   122   123  0.794710  {0,0,1}     38    1
102   531    19    25  0.446625  {0,2,0}     32    1
3     536   198   199  0.668324  {0,1,0}     40    0
36    549   160   163  0.437336  {1,3,0}     20    1
41    566   119   169  0.783998  {0,3,0}     32    1
110   579   198   200  0.985342  {0,3,0}     24    0
24    602   139   140  0.263495  {0,1,0}     30    0
85    609    63    64  0.778031  {1,0,0}     37    1
120   615   227   228  0.613351  {1,1,0}     34    1
93    620    69    70  0.381711  {0,1,0}     22    0
0     623   227   228  0.303086  {0,2,0}     36    1
84    643    70    72  0.867894  {1,1,0}     27    1
6     643   127   128  0.542987  {1,1,0}     38    1
19    654   140   149  0.750917  {0,3,0}     39    1
