map EGL-G1-E
fac 5 10 {0,56,192,91,82}
hosp 3 {0,156,246}
n_ALS 6 1 {1:0,3:91,2:82}
n_BLS 23 1 {3:0,4:56,4:192,5:91,7:82}
n_CLS 9 0 {3:0,1:56,3:192,2:91}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     11   120   154  0.442068  {0,3,0}     30    0
23     46    22    24  0.530990  {0,2,0}     25    1
50     87     3     4  0.351027  {0,3,0}     36    0
68    122    22    24  0.151232  {0,3,0}     27    1
59    127   103   113  0.855329  {0,2,0}     37    1
29    138   127   138  0.097156  {1,1,0}     23    1
71    147   147   148  0.330663  {1,1,0}     31    1
90    166   138   139  0.312503  {1,1,0}     37    1
0     171     1    12  0.004178  {1,0,0}     40    1
5     173    55    56  0.651013  {0,3,0}     25    1
96    185   215   216  0.038219  {0,3,0}     20    0
51    262   234   235  0.764549  {0,2,0}     36    0
66    283   227   228  0.984955  {0,3,0}     23    0
95    294   241   242  0.809530  {0,2,0}     37    1
36    319   112   113  0.607956  {0,2,0}     31    0
49    322    77    81  0.004308  {1,1,0}     30    1
27    349    36    37  0.915304  {0,1,0}     27    1
94    388   153   157  0.723617  {0,1,0}     39    1
18    408    49    56  0.148676  {0,2,0}     32    0
84    424   120   121  0.974020  {0,3,0}     34    1
63    448    38    40  0.040942  {0,1,0}     22    0
93    451    80    81  0.087816  {1,0,0}     28    1
100   466   118   119  0.372355  {0,2,0}     35    0
115   468   180   181  0.978204  {0,0,1}     20    0
99    472   194   195  0.742196  {0,1,0}     38    1
113   473     7     8  0.368806  {0,3,0}     33    0
56    477    90    91  0.307555  {0,0,1}     27    1
102   486   158   159  0.062119  {0,1,0}     38    1
30    522   244   249  0.858880  {0,1,0}     39    1
58    526   240   241  0.516525  {0,2,0}     36    0
52    544   246   248  0.079920  {1,1,0}     23    1
17    556    88    96  0.463818  {0,1,1}     30    1
73    557   119   161  0.611166  {0,1,1}     39    1
80    563    43    45  0.300972  {0,1,1}     29    1
92    572   142   144  0.956462  {0,2,0}     38    0
9     574    54    55  0.783705  {0,1,1}     23    0
20    592    17    19  0.685679  {1,0,0}     30    1
114   599    89    90  0.589204  {0,0,1}     24    1
123   606   186   187  0.867421  {0,3,0}     20    1
97    614   198   200  0.038051  {0,2,0}     22    1
112   641   158   160  0.955765  {1,1,0}     38    1
8     652    47    64  0.761798  {0,1,0}     35    1
3     655   134   146  0.397989  {0,2,0}     27    1
109   659    93    94  0.382982  {0,2,0}     35    1
43    661    10    41  0.352323  {0,2,0}     39    1
45    664    13    14  0.079733  {0,2,0}     20    0
85    666   153   156  0.720178  {0,1,0}     35    1
57    669   228   229  0.355017  {0,2,0}     22    1
41    671    77    78  0.358545  {0,2,0}     32    0
24    679   136   137  0.242410  {0,1,0}     28    1
118   683   129   136  0.809418  {1,0,0}     25    1
47    693   153   156  0.694051  {0,1,0}     33    1
