map EGL-G1-B
fac 5 10 {0,141,134,196,154}
hosp 1 {0}
n_ALS 5 1 {1:0,1:141,3:154}
n_BLS 16 1 {3:0,1:141,6:134,4:196,2:154}
n_CLS 10 0 {2:0,3:141,1:134,1:196,3:154}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     44     4     5  0.623706  {1,0,0}     22    1
62     51    71    72  0.877761  {0,1,0}     40    1
91     74   189   241  0.978893  {0,0,1}     29    0
43     84   207   208  0.863544  {1,0,0}     33    1
56    108     6    27  0.129434  {1,1,0}     20    1
3     129    12    13  0.556308  {1,1,0}     33    1
63    147    91    92  0.540312  {1,1,0}     32    1
101   174    12    16  0.294026  {0,1,1}     40    0
112   177    20    21  0.616520  {0,1,0}     27    1
16    222    62    63  0.292263  {0,2,0}     24    1
18    265   158   160  0.727410  {0,1,0}     38    1
72    311   220   222  0.631591  {0,1,0}     27    1
21    371   244   249  0.093720  {0,1,0}     27    1
49    375    35    36  0.211803  {0,1,0}     40    1
20    402   101   102  0.945000  {0,3,0}     34    1
5     420    27    28  0.251117  {0,3,0}     32    1
39    451   140   149  0.663368  {0,2,0}     24    1
38    451    24    25  0.490530  {0,1,0}     22    1
122   494   127   138  0.895629  {1,0,0}     20    1
30    501   245   246  0.268881  {0,1,0}     40    0
0     505    11    42  0.224702  {0,0,1}     28    0
84    511   106   107  0.233554  {0,2,0}     29    0
50    517   244   248  0.303501  {0,2,0}     26    1
55    520   128   129  0.247107  {0,0,1}     28    0
40    530   202   204  0.833994  {0,1,1}     22    1
93    537     7    30  0.451734  {0,3,0}     33    0
37    538   105   117  0.123426  {1,1,0}     30    1
35    541   100   101  0.052337  {0,1,1}     23    0
61    551   156   160  0.597495  {1,1,0}     25    1
92    558   160   164  0.197833  {0,3,0}     35    1
36    573    23   229  0.653380  {0,1,0}     26    1
109   575    36    38  0.785752  {0,1,0}     40    1
105   577    10    41  0.514528  {0,1,0}     34    0
69    586   202   204  0.682797  {0,1,0}     20    0
102   591    75    77  0.500261  {0,2,0}     36    0
53    604   223   224  0.160620  {1,1,0}     27    1
117   605   112   113  0.201343  {0,2,0}     35    1
9     613   196   203  0.918223  {0,1,0}     26    1
19    618     4    22  0.023629  {0,1,0}     28    1
24    624    47    48  0.348863  {0,1,0}     24    0
89    626    57    61  0.868798  {1,1,0}     26    1
100   633   156   160  0.865884  {1,2,0}     23    1
70    647    89    90  0.314685  {0,3,0}     34    1
121   659   149   150  0.241820  {0,1,0}     38    0
2     664    25    26  0.053170  {0,2,0}     37    1
97    665   105   117  0.529072  {1,0,0}     34    1
80    668   196   197  0.774938  {0,1,0}     29    0
113   676    89    90  0.194907  {0,1,0}     40    0
111   698    19    25  0.380530  {0,3,0}     29    1
115   701   213   214  0.051315  {1,1,0}     30    1
41    705   174   175  0.300200  {0,1,0}     27    1
