map EGL-G1-B
fac 5 10 {0,216,101,38,13}
hosp 1 {0}
n_ALS 7 1 {3:0,2:216,2:13}
n_BLS 16 1 {2:0,4:216,4:101,5:38,1:13}
n_CLS 9 0 {1:0,2:216,2:101,2:38,2:13}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22      9    36    38  0.270837  {1,0,0}     22    1
61     30    92    93  0.589102  {0,1,0}     30    0
54     40   156   160  0.722771  {1,1,0}     39    0
29     44    89    91  0.074761  {0,3,0}     32    0
84     46   153   156  0.395517  {0,1,0}     31    1
51     61   167   175  0.719476  {0,1,0}     38    0
28     84   130   131  0.667033  {0,2,0}     29    0
27    112   227   228  0.694343  {0,1,0}     25    0
81    124    48    57  0.690302  {0,3,0}     38    0
49    137   170   171  0.871464  {0,1,0}     22    0
48    171   166   167  0.283713  {0,2,0}     37    1
72    185    23   229  0.410289  {1,1,0}     28    1
90    211   134   135  0.660698  {0,2,0}     31    1
87    222   110   113  0.070351  {1,0,0}     28    1
46    301   242   243  0.968377  {1,0,0}     26    1
110   303    97   126  0.027348  {0,3,0}     35    1
25    342    83    85  0.196749  {0,1,0}     34    1
38    366   167   175  0.868674  {0,2,0}     39    1
99    374   152   153  0.184897  {0,1,0}     34    1
47    390   222   223  0.790999  {0,2,0}     23    1
53    400   206   207  0.530046  {0,1,0}     25    0
41    420   121   123  0.063562  {1,0,0}     25    1
113   431    69    70  0.500840  {1,1,0}     39    1
4     455    58    59  0.182149  {0,2,0}     39    0
91    459   207   209  0.779782  {1,0,0}     36    1
98    459   213   214  0.531341  {0,1,0}     40    1
62    464   203   210  0.064171  {0,2,0}     37    0
32    467   171   172  0.518165  {0,3,0}     37    1
118   519    78    79  0.324322  {0,3,0}     39    0
71    523   243   244  0.399115  {0,2,0}     36    0
67    523     2    14  0.291365  {1,0,0}     40    1
94    548   151   152  0.780207  {1,0,0}     26    1
44    562    67    68  0.413726  {0,1,0}     38    1
36    575   225   248  0.258158  {0,0,1}     34    1
7     577   114   115  0.463495  {1,0,0}     28    0
89    583    25    26  0.245821  {0,1,0}     31    0
63    597     2    14  0.164794  {1,0,0}     31    1
5     626   222   223  0.099860  {0,3,0}     25    0
77    646   170   171  0.612277  {0,3,0}     36    1
108   659   102   110  0.699632  {1,0,0}     20    1
124   662    72    73  0.410879  {1,0,0}     27    1
6     666     2    14  0.152141  {0,1,1}     22    1
52    673    89    91  0.854865  {1,1,0}     38    1
111   684   226   227  0.380256  {0,2,0}     25    0
122   685   142   144  0.030528  {0,2,0}     31    1
112   690    54    55  0.651214  {0,2,0}     21    1
119   702   226   231  0.504238  {0,2,0}     32    1
107   727    23   149  0.651961  {0,3,0}     34    0
39    730   127   138  0.922938  {0,3,0}     24    0
68    744   134   146  0.307311  {0,2,0}     25    1
93    744   229   230  0.510724  {0,1,0}     35    1
79    745   237   238  0.542491  {0,0,1}     36    1
97    751    72    73  0.185386  {1,0,0}     36    1
3     753   116   120  0.895173  {0,3,0}     40    0
95    761   240   242  0.739929  {0,1,0}     38    0
37    767   156   162  0.687270  {0,2,0}     21    1
104   786   149   150  0.615583  {0,3,0}     24    1
23    787   115   122  0.333306  {0,1,0}     33    1
8     787   138   139  0.832315  {1,0,0}     25    1
18    793   104   105  0.813320  {0,2,0}     37    1
20    801    34    41  0.262397  {0,1,0}     37    1
31    803    10    11  0.180006  {1,1,0}     23    1
73    810    80    81  0.607285  {0,1,1}     25    1
65    812   158   160  0.381149  {0,1,1}     32    1
64    816    15    17  0.996817  {1,0,0}     39    1
116   829    43    45  0.384879  {1,1,0}     32    1
0     829   202   204  0.399346  {0,3,0}     20    1
92    842    24    25  0.038937  {0,1,0}     23    1
2     847   105   117  0.818341  {1,1,0}     23    1
11    863   101   110  0.922027  {0,1,0}     33    1
55    870    89    90  0.711853  {0,3,0}     24    0
24    871   149   150  0.018007  {0,1,1}     29    1
13    887   178   182  0.392666  {0,1,0}     23    1
121   901    57    61  0.521294  {1,1,0}     35    1
33    901    93    94  0.450479  {0,1,0}     37    1
120   906    96    97  0.253464  {0,3,0}     37    1
83    907    88    96  0.003579  {1,1,0}     30    1
103   907   216   217  0.779240  {0,1,0}     30    1
45    907   184   185  0.417398  {0,2,0}     30    1
10    915   137   138  0.696212  {0,2,0}     36    1
74    946     2    14  0.941464  {0,1,1}     20    1
34    950    53    54  0.636389  {0,3,0}     36    1
117   962    71    72  0.574442  {0,2,0}     26    0
58    970   212   218  0.242761  {1,0,0}     27    1
125   981     7    30  0.892005  {1,1,0}     29    1
26   1011     5    23  0.453435  {1,1,0}     29    1
30   1019     1    12  0.904349  {0,2,0}     32    1
14   1027   191   194  0.391601  {0,2,0}     35    1
109  1040    47    48  0.997527  {0,3,0}     25    0
12   1042    27    28  0.864994  {0,2,0}     27    1
101  1059    23   149  0.603064  {1,1,0}     33    1
57   1062   162   166  0.826232  {1,0,0}     28    1
75   1071   124   149  0.015443  {0,1,0}     37    0
50   1086     3    23  0.425490  {0,1,1}     27    0
85   1089   124   125  0.661637  {0,1,0}     35    0
96   1094    80    88  0.091535  {0,3,0}     34    0
16   1108    42    43  0.117830  {1,0,0}     32    1
106  1109   189   190  0.752362  {1,2,0}     28    1
42   1118   188   189  0.482393  {1,0,0}     30    1
70   1138   151   152  0.497200  {0,3,0}     26    1
19   1139   142   144  0.679349  {1,1,0}     24    1
1    1142   244   249  0.188060  {1,0,0}     30    1
59   1144   220   222  0.520243  {0,2,0}     29    1
43   1145    73    74  0.941260  {0,0,1}     25    1
100  1150   231   232  0.741835  {0,2,0}     27    1
114  1154   226   231  0.008830  {0,2,0}     35    0
15   1170   155   161  0.262748  {0,2,0}     23    0
56   1181    65    66  0.387003  {1,0,0}     40    1
126  1200   210   211  0.261448  {0,1,0}     30    1
86   1200   107   108  0.932514  {0,1,0}     38    0
105  1223   104   105  0.506823  {1,1,0}     28    1
78   1232   104   106  0.947537  {1,1,0}     29    1
82   1243   167   175  0.468296  {0,3,0}     39    1
76   1272    81    84  0.738371  {0,1,0}     39    0
17   1275   228   229  0.260470  {0,3,0}     36    1
80   1298   222   225  0.401972  {0,2,0}     37    1
127  1327   190   192  0.824791  {1,1,0}     28    1
123  1351   124   125  0.278853  {0,3,0}     29    0
60   1352   177   184  0.350878  {0,2,0}     39    1
21   1356   110   113  0.987132  {1,1,0}     21    1
88   1360   189   190  0.080057  {1,1,0}     33    1
40   1369    57    61  0.555417  {0,1,1}     21    1
35   1373   175   176  0.211403  {0,2,0}     20    1
115  1382   162   166  0.131448  {0,1,0}     21    0
66   1401    58    59  0.577626  {0,2,0}     30    0
9    1410   144   147  0.993125  {1,3,0}     31    1
102  1428    31    38  0.020058  {0,2,0}     32    1
69   1438   151   154  0.462230  {0,1,0}     31    1
