map EGL-G2-A
fac 5 10 {0,233,9,8,80}
hosp 3 {0,103,37}
n_ALS 5 1 {1:0,1:9,1:8,2:80}
n_BLS 25 1 {6:0,5:233,6:9,4:8,4:80}
n_CLS 9 0 {4:233,4:8,1:80}
      c_m  head  tail      c_af      c_d  c_tau  c_h
24      5   120   170  0.512504  {0,3,0}     24    0
101    93   150   151  0.430919  {0,1,0}     23    1
58    129   152   153  0.022699  {1,1,0}     33    1
11    183    10    11  0.707011  {0,1,0}     34    1
111   185   249   252  0.860298  {0,2,0}     32    0
108   228    79    80  0.521350  {1,1,0}     25    1
119   251   105   107  0.566522  {0,2,0}     35    1
31    363   190   191  0.820331  {0,1,0}     26    1
28    372   158   159  0.106582  {0,2,0}     35    0
13    376    19    25  0.413276  {0,2,0}     23    0
103   404   130   131  0.876298  {0,3,0}     26    0
48    412    58    59  0.185542  {0,1,0}     37    1
120   413   151   152  0.861694  {1,0,0}     36    1
116   413   171   172  0.666001  {0,3,0}     35    1
49    423   122   124  0.619054  {1,0,0}     30    1
112   451    17    22  0.891432  {0,1,1}     38    1
83    455   180   181  0.309675  {1,1,0}     34    1
106   480   116   123  0.925886  {1,1,0}     30    1
97    491   233   254  0.166103  {0,3,0}     22    0
70    496   218   250  0.643825  {1,0,0}     40    1
0     506    28    29  0.955068  {0,2,0}     33    1
75    513    23   150  0.054010  {0,2,0}     30    1
26    513    83    84  0.618963  {0,3,0}     21    0
45    549     1    12  0.023439  {0,1,0}     36    1
113   552    39    40  0.084258  {0,1,0}     24    1
60    554   208   210  0.297760  {1,1,0}     21    1
34    559   107   109  0.039758  {1,1,0}     38    1
46    572   206   207  0.129320  {0,3,0}     38    0
86    574    97    98  0.878177  {0,1,0}     32    0
39    579   217   218  0.587942  {0,3,0}     38    1
100   580   145   148  0.989959  {0,1,0}     21    1
17    586   122   124  0.524915  {0,3,0}     20    0
54    587    56    57  0.788044  {0,2,0}     20    0
4     607   240   241  0.556700  {0,1,0}     31    0
80    610   143   145  0.838283  {0,2,0}     37    1
3     619    36    37  0.327576  {0,2,0}     31    0
47    623   193   194  0.280368  {1,0,0}     28    1
40    627    43    44  0.078247  {0,1,0}     26    0
124   634   117   121  0.282509  {0,2,0}     20    0
104   664   226   229  0.770825  {0,2,0}     20    0
81    664    32    34  0.477486  {0,3,0}     32    1
109   666   126   127  0.891820  {1,1,0}     21    1
107   678   233   254  0.504990  {1,1,0}     23    1
18    681   245   246  0.278018  {0,2,0}     22    1
8     686   164   169  0.511924  {0,2,0}     35    1
43    695   138   139  0.440855  {1,0,0}     32    1
66    698   117   121  0.355250  {0,2,0}     36    0
98    704    60    68  0.958682  {0,0,1}     26    1
20    708   126   127  0.786862  {1,0,0}     22    1
38    712    63    65  0.334968  {0,2,0}     38    1
2     717   239   244  0.809964  {0,2,0}     22    1
25    719    61    65  0.482370  {0,3,0}     34    0
88    721   143   145  0.530127  {1,1,0}     20    1
6     723   111   114  0.211088  {1,0,0}     24    1
74    729   102   111  0.023223  {0,2,0}     35    0
23    738    55    56  0.474972  {0,1,0}     35    1
69    746   177   181  0.741436  {0,1,0}     27    1
61    752   120   162  0.715157  {0,2,0}     25    1
105   758   118   119  0.219889  {0,0,1}     27    1
10    762   218   225  0.239984  {0,0,1}     23    1
5     763    49    50  0.082581  {0,1,0}     23    0
72    763    66    93  0.754011  {0,2,0}     31    1
68    766   154   158  0.023444  {0,3,0}     28    0
30    776   213   215  0.635410  {1,1,0}     24    1
71    783   245   246  0.310886  {0,0,1}     34    1
29    787   221   222  0.039364  {1,1,0}     34    1
93    794    10    41  0.430034  {1,0,0}     27    1
1     798   128   129  0.256471  {1,2,0}     33    1
65    803    13    14  0.954949  {0,0,1}     26    1
22    814   117   119  0.843144  {0,1,1}     22    0
9     816    30    33  0.079632  {0,3,0}     33    1
67    826   236   238  0.533363  {0,3,0}     22    1
84    848   176   177  0.590473  {0,0,1}     28    1
21    854   135   147  0.118652  {0,1,0}     30    0
85    857    18    19  0.196876  {1,0,0}     35    1
94    858   139   140  0.561496  {0,1,0}     36    1
91    867   253   254  0.232719  {0,1,1}     39    1
7     871    68    69  0.872282  {0,1,0}     33    1
99    875    67    68  0.673153  {0,2,0}     37    1
52    906   201   203  0.045257  {0,1,1}     36    0
57    922   152   153  0.986125  {1,0,0}     22    1
50    929   159   161  0.258719  {0,1,0}     21    0
110   932   216   218  0.951937  {0,1,0}     35    0
115   934   251   252  0.211379  {0,1,0}     21    1
125   946    50    53  0.903696  {0,1,0}     21    1
15    950   216   218  0.190857  {1,1,0}     28    1
90    956    34    41  0.827802  {0,2,0}     36    0
16    963   122   124  0.160703  {0,2,0}     35    0
62    970   242   243  0.774297  {0,1,0}     22    1
92    986   188   189  0.022053  {1,0,0}     26    1
118  1002   135   136  0.297509  {0,2,0}     29    0
117  1004   248   249  0.669160  {0,1,0}     30    1
123  1008   236   238  0.567342  {0,1,0}     30    1
127  1014   102   103  0.534209  {0,0,1}     37    1
96   1024   156   162  0.792109  {0,0,1}     39    0
102  1036   170   174  0.971202  {1,1,0}     24    1
89   1048    34    41  0.455976  {0,1,0}     24    1
63   1060    46    47  0.741860  {1,0,0}     34    1
76   1064    95    99  0.191877  {0,0,1}     40    1
32   1069   130   131  0.910731  {0,3,0}     26    0
37   1072    23   171  0.579964  {0,3,0}     39    0
35   1089    23   237  0.470183  {0,3,0}     23    1
56   1089   161   164  0.349912  {0,0,1}     21    0
36   1111   148   149  0.319583  {0,1,0}     23    1
12   1129    17    19  0.714516  {0,1,0}     34    1
114  1139   184   185  0.411377  {0,1,0}     33    1
82   1151   142   143  0.523169  {0,1,1}     20    1
42   1185    79    80  0.816170  {1,1,0}     30    1
87   1192   246   247  0.199769  {0,2,0}     26    0
27   1197    19    25  0.620132  {1,0,0}     29    0
73   1202   145   146  0.091389  {0,0,1}     38    0
