map EGL-G1-A
fac 5 10 {0,240,199,100,140}
hosp 2 {0,32}
n_ALS 6 1 {3:0,2:199,1:100}
n_BLS 22 1 {7:0,5:240,2:199,5:100,3:140}
n_CLS 8 0 {2:240,2:199,2:100,2:140}
      c_m  head  tail      c_af      c_d  c_tau  c_h
14      2    51    52  0.133808  {1,1,0}     20    0
0      27   140   141  0.799324  {0,3,0}     25    1
86     54   228   230  0.252793  {1,1,0}     27    1
49     81   127   138  0.972471  {1,0,0}     39    1
46    132    50    53  0.947859  {0,3,0}     26    0
4     141   178   182  0.724761  {0,1,0}     26    1
44    219   108   109  0.716483  {1,0,0}     30    1
30    242   244   249  0.938704  {0,2,0}     33    1
98    265     1     2  0.001588  {1,0,0}     22    1
61    272   141   142  0.695332  {0,1,0}     26    1
13    310   106   107  0.892053  {0,1,0}     28    0
124   377   153   156  0.479353  {0,1,0}     26    1
104   426   244   249  0.792336  {1,0,0}     29    1
9     432   180   181  0.514234  {1,0,0}     33    1
6     435    28    29  0.400011  {0,2,0}     38    1
121   457   192   193  0.101198  {0,0,1}     26    1
91    460    39    72  0.801246  {0,0,1}     29    1
80    462    54    55  0.843788  {0,2,0}     28    1
3     474    22    24  0.666229  {0,2,0}     25    0
113   482    23   170  0.616829  {0,1,0}     40    1
87    482    90    91  0.323905  {0,1,0}     30    1
40    484   178   179  0.146209  {0,2,0}     24    0
34    497    46    47  0.533370  {0,3,0}     31    1
74    501    98   131  0.498553  {0,1,0}     27    0
59    504   178   183  0.273941  {0,3,0}     37    0
73    507   212   243  0.314677  {0,2,0}     37    1
52    509   206   207  0.684228  {0,1,0}     22    1
60    522   140   141  0.713922  {0,2,0}     24    1
123   540    31    38  0.949180  {0,3,0}     39    1
83    571    94    98  0.669945  {1,1,0}     40    0
70    573   126   127  0.952228  {1,1,0}     24    1
101   579   244   248  0.501021  {0,2,0}     27    1
81    586    83    85  0.058263  {1,0,0}     30    1
51    589   191   194  0.596582  {0,2,0}     25    1
27    591   151   154  0.330460  {0,1,0}     39    1
54    593   193   194  0.036666  {1,1,0}     20    1
36    609   169   170  0.892826  {0,3,0}     38    0
33    612    19    20  0.618241  {0,3,0}     29    0
31    614   173   181  0.964181  {1,3,0}     39    1
118   616   165   177  0.452930  {1,1,0}     29    1
50    616    10    41  0.241666  {0,1,0}     31    1
24    622   175   176  0.122524  {1,1,0}     22    1
63    623   212   218  0.536866  {0,1,1}     20    1
125   626   134   135  0.636541  {0,1,0}     33    1
95    627    18    20  0.764850  {0,2,0}     30    0
5     635   103   104  0.256554  {0,1,1}     31    0
103   648   163   168  0.537700  {1,1,0}     20    1
69    652    17    22  0.109033  {0,3,0}     40    0
115   670    51    52  0.886059  {1,0,0}     23    1
39    693   105   107  0.031788  {0,1,1}     29    1
88    698   198   199  0.752686  {1,0,0}     31    1
109   712     3    15  0.805716  {0,1,1}     31    1
45    718    81    84  0.400452  {0,2,0}     30    1
100   739   152   153  0.256171  {0,3,0}     39    0
22    747   231   236  0.012788  {0,1,0}     24    1
79    751    73    75  0.511886  {0,3,0}     38    0
28    781    27    28  0.329984  {0,1,0}     22    0
82    781   195   196  0.098830  {1,0,0}     22    1
23    782   125   149  0.797721  {0,2,0}     32    0
76    789    96   111  0.122037  {1,2,0}     34    1
32    791   166   167  0.430794  {1,1,0}     20    1
96    803   129   136  0.392840  {1,1,0}     33    1
89    810    53    54  0.478237  {1,1,0}     30    1
75    811    10    41  0.014913  {1,0,0}     24    1
56    826    96   114  0.015259  {0,1,0}     28    0
116   830    66    67  0.273406  {0,2,0}     26    0
35    833   157   158  0.772078  {0,1,1}     24    1
7     834   150   151  0.174841  {0,1,0}     31    0
67    857   237   238  0.115136  {0,1,0}     24    1
12    863    16    17  0.710451  {1,1,0}     30    1
18    865   198   199  0.065779  {0,1,0}     22    1
57    899   128   129  0.784292  {0,2,0}     39    1
42    908   207   208  0.273601  {1,1,0}     24    1
11    913    65    92  0.905545  {1,1,0}     27    1
99    920    84   100  0.920336  {0,1,0}     40    1
119   936    10    11  0.132938  {1,1,0}     34    1
1     947     7    30  0.587770  {0,1,0}     28    1
53    948   136   137  0.255972  {0,1,1}     28    0
38    963    83    84  0.303358  {0,2,0}     24    1
10    964   213   214  0.895551  {0,1,0}     38    0
97    965   156   160  0.894712  {1,1,0}     29    1
111   987   196   203  0.370557  {0,2,0}     26    0
43    992   216   217  0.685898  {0,3,0}     26    0
19   1017    10    11  0.721642  {0,2,0}     21    1
127  1030    54    55  0.540384  {0,1,1}     30    1
21   1037   213   214  0.386861  {0,3,0}     29    1
25   1039   178   182  0.562527  {1,0,0}     36    1
47   1045    36    37  0.300051  {1,1,0}     27    1
68   1047   151   154  0.990394  {0,1,0}     25    1
117  1059   226   231  0.365498  {1,1,0}     30    1
58   1062   185   192  0.644030  {1,0,0}     38    1
108  1063   163   168  0.140394  {0,1,0}     37    1
55   1087    65    91  0.850329  {0,1,0}     36    1
85   1089   102   103  0.806017  {0,3,0}     38    1
106  1090   228   230  0.795119  {0,1,0}     33    1
122  1091    56    57  0.738615  {1,1,0}     24    1
2    1099    24    26  0.174400  {1,1,0}     28    1
78   1099    26    28  0.380212  {0,1,0}     38    1
102  1108    29    30  0.544800  {1,2,0}     36    1
15   1117   207   209  0.294115  {1,1,0}     22    1
29   1134    43    45  0.906815  {0,1,0}     40    0
41   1135   178   179  0.210491  {1,0,0}     27    1
90   1138   203   210  0.065616  {0,2,0}     28    1
16   1149   137   138  0.739695  {0,3,0}     35    1
66   1150   145   146  0.288087  {1,1,0}     38    1
77   1158    75    77  0.430007  {0,0,1}     26    1
17   1165   246   247  0.109488  {0,1,0}     32    1
114  1172    36    37  0.430999  {0,2,0}     20    1
110  1178    22    24  0.257389  {1,1,0}     36    1
107  1186   157   159  0.299036  {0,2,0}     22    0
26   1191    68    79  0.106738  {0,2,0}     24    1
105  1193   170   171  0.496522  {0,2,0}     23    1
120  1216   103   104  0.441633  {0,1,0}     25    1
20   1218   156   162  0.611616  {0,1,0}     32    1
65   1221    42    43  0.994670  {0,2,0}     23    1
48   1240   174   176  0.065700  {0,1,1}     20    1
92   1254   225   227  0.985270  {0,2,0}     24    0
72   1276   177   178  0.817497  {1,2,0}     31    1
93   1281    39    40  0.808989  {0,2,0}     27    1
112  1333   138   139  0.382845  {0,0,1}     31    1
62   1345   157   158  0.671684  {0,2,0}     26    1
37   1375   242   245  0.873851  {0,0,1}     32    0
94   1378   114   115  0.568633  {0,1,1}     27    1
126  1378    73    74  0.771295  {0,1,0}     35    0
64   1389    32    33  0.231729  {0,1,0}     23    1
84   1411   127   128  0.858566  {1,0,0}     26    1
71   1427    47    64  0.730283  {1,1,0}     20    1
8    1437    34    41  0.220134  {0,1,1}     40    1
