map EGL-G1-B
fac 5 10 {0,59,64,227,124}
hosp 3 {0,163,101}
n_ALS 5 1 {1:0,1:59,2:227,1:124}
n_BLS 23 1 {5:0,4:59,6:64,3:227,5:124}
n_CLS 6 0 {1:59,1:227,4:124}
      c_m  head  tail      c_af      c_d  c_tau  c_h
37      3   179   180  0.841266  {0,1,0}     34    0
67      4     0     1  0.854873  {0,0,1}     37    0
34     23    10    11  0.220442  {0,3,0}     28    1
68     26     2    14  0.656000  {0,1,0}     31    1
118    82    69    70  0.421722  {0,2,0}     40    1
94     95   108   109  0.962146  {0,3,0}     22    0
69    122   177   178  0.042792  {0,2,0}     27    1
75    149    31    32  0.936210  {0,3,0}     33    1
127   162    13    14  0.404168  {0,1,0}     34    0
83    162   129   130  0.699072  {1,0,0}     20    1
97    177   240   242  0.717746  {1,0,0}     31    1
73    184   199   202  0.548765  {0,2,0}     25    1
48    199   112   113  0.951534  {0,2,0}     29    0
110   212    59    60  0.865927  {1,0,0}     39    1
66    217   223   224  0.153470  {1,1,0}     29    1
42    223   244   249  0.823672  {0,1,0}     33    0
27    232    72    73  0.523431  {0,1,1}     20    1
35    247   238   240  0.569018  {0,1,0}     34    1
50    267    66    67  0.618903  {0,0,1}     29    0
3     279    23   149  0.846952  {1,1,0}     35    1
47    282   120   121  0.326751  {0,2,0}     20    1
18    348    56    57  0.054383  {1,0,0}     30    1
111   364    85    86  0.666812  {0,2,0}     27    1
36    364   177   184  0.247900  {0,2,0}     33    1
26    366   210   211  0.728332  {0,0,1}     22    0
116   369   135   145  0.103872  {1,0,0}     38    1
85    376     7     8  0.586546  {0,1,1}     27    1
57    396   216   217  0.405622  {0,1,0}     34    1
54    405    35    36  0.469062  {0,2,0}     22    0
92    406   165   177  0.094244  {1,0,0}     37    1
123   438    17    22  0.653631  {1,0,0}     31    1
114   454     5    23  0.492484  {1,1,0}     27    1
64    465   176   179  0.693846  {0,1,0}     25    1
121   468   127   138  0.307004  {0,3,0}     22    1
14    489   169   170  0.314385  {0,2,0}     38    0
1     490   232   233  0.424682  {0,1,0}     24    1
88    496     2     3  0.868649  {0,2,0}     27    0
32    499    49    56  0.670656  {0,2,0}     34    0
109   501    73    74  0.158969  {0,1,1}     38    1
100   527    48    49  0.863366  {1,0,0}     27    1
16    532    43    44  0.026376  {0,1,0}     37    0
103   532   207   208  0.938709  {0,1,0}     34    1
19    538   197   198  0.538203  {0,1,0}     32    0
125   545   227   228  0.395317  {0,3,0}     21    1
10    565   223   224  0.863876  {1,0,0}     21    1
49    568   132   133  0.151097  {1,1,0}     40    1
25    569   199   201  0.949233  {0,2,0}     21    0
93    583    16    17  0.222731  {0,2,0}     26    0
112   583   190   191  0.943342  {1,1,0}     23    1
70    613   216   217  0.429205  {0,2,0}     28    0
84    640    16    17  0.992117  {1,0,0}     26    1
65    642   161   162  0.967764  {0,0,1}     23    0
108   646    10    11  0.943192  {1,0,0}     23    0
113   669   186   187  0.485346  {1,0,0}     21    1
56    673   105   107  0.150395  {0,2,0}     35    1
77    679    51    52  0.496080  {1,0,0}     28    1
91    680    25    26  0.967827  {0,2,0}     26    1
24    696   169   173  0.844336  {0,2,0}     34    1
81    701    59    71  0.394127  {0,2,0}     38    1
80    709    32    33  0.401564  {0,1,0}     30    1
126   711   246   247  0.138007  {0,1,0}     20    0
82    715   144   147  0.365526  {1,1,0}     37    1
52    716   112   113  0.046417  {0,2,0}     24    0
45    729    41    51  0.928463  {0,1,0}     34    1
59    730    67    68  0.205832  {1,1,0}     21    1
101   747   188   189  0.662805  {0,1,0}     29    1
58    748   231   236  0.282316  {0,2,0}     28    1
20    804   174   176  0.680595  {0,2,0}     23    1
55    819   158   160  0.770281  {1,0,0}     26    1
29    823   117   118  0.630323  {0,1,1}     35    0
63    834   108   109  0.772129  {0,2,0}     27    1
122   840   125   126  0.021735  {0,2,0}     31    1
39    867   242   245  0.963026  {0,3,0}     26    0
62    875    17    19  0.369413  {1,1,0}     32    1
17    876    19    25  0.043644  {0,2,0}     25    0
95    885    81    82  0.731114  {1,1,0}     31    1
119   892   232   234  0.277685  {0,1,0}     30    1
5     923   246   248  0.321036  {0,2,0}     20    1
79    925    17    22  0.225270  {1,1,0}     31    1
23    927   156   162  0.462140  {0,1,0}     30    0
6     944    62    63  0.173641  {0,1,0}     36    1
44    958    80    88  0.635309  {1,1,0}     33    1
96    963    61    62  0.276307  {0,1,1}     39    1
7     991    88    96  0.265049  {1,1,0}     20    1
90   1015    94    95  0.888838  {0,1,0}     39    0
40   1019     8     9  0.465591  {0,3,0}     32    0
28   1026   112   114  0.360132  {0,0,1}     37    0
87   1055    82    83  0.335321  {0,2,0}     29    0
107  1055   125   126  0.675192  {0,1,0}     25    1
117  1060   185   186  0.078372  {0,0,1}     40    0
31   1060   115   116  0.947189  {0,3,0}     26    1
106  1062    84   100  0.499701  {0,2,0}     35    1
46   1079   194   195  0.312592  {1,0,0}     29    1
51   1083   207   208  0.489007  {0,2,0}     27    0
13   1083    96   111  0.521996  {0,2,0}     21    0
30   1088    40    41  0.236997  {0,3,0}     29    1
2    1112   219   221  0.317851  {1,0,0}     26    1
8    1125    30    33  0.101435  {0,2,0}     22    0
38   1145    36    39  0.758124  {0,2,0}     36    1
105  1154   190   191  0.319301  {0,1,1}     21    0
98   1156     9    10  0.018979  {0,1,1}     37    0
89   1157   174   176  0.062261  {1,0,0}     20    1
4    1160   240   242  0.264693  {0,1,0}     26    1
99   1168   124   149  0.557463  {0,2,0}     28    1
43   1172   128   129  0.061468  {0,0,1}     35    1
12   1173   207   209  0.032169  {0,2,0}     39    1
21   1176   142   144  0.591813  {1,3,0}     38    1
74   1182   106   107  0.536453  {0,1,0}     35    1
78   1195    63    64  0.660342  {0,1,1}     39    0
124  1203    31    32  0.546551  {0,1,0}     23    1
22   1213   130   131  0.219140  {1,0,0}     21    1
76   1222   151   154  0.707022  {0,2,0}     38    1
53   1235    32    34  0.159744  {0,0,1}     35    1
71   1238    45    64  0.446015  {0,1,0}     31    0
0    1238   213   216  0.369233  {0,2,0}     32    1
72   1246     5     6  0.212825  {1,0,0}     29    1
102  1252   240   241  0.474773  {0,3,0}     32    0
86   1259   134   135  0.353906  {0,0,1}     35    0
41   1286   142   144  0.640420  {0,1,0}     38    1
11   1313   132   134  0.088425  {0,0,1}     35    0
104  1325    53    54  0.073384  {1,1,0}     22    1
61   1348    39    72  0.072462  {1,2,0}     27    1
120  1362    23   229  0.262022  {0,3,0}     31    1
33   1382    69    78  0.347916  {0,3,0}     32    1
9    1399   150   151  0.021764  {0,2,0}     34    1
60   1407   142   144  0.957571  {0,2,0}     31    1
115  1408   176   179  0.890141  {0,3,0}     31    1
15   1438   169   173  0.396195  {1,0,0}     31    1
