map EGL-G1-E
fac 5 10 {0,90,214,145,25}
hosp 1 {0}
n_ALS 5 1 {3:90,1:214,1:145}
n_BLS 17 1 {5:0,1:90,3:214,3:145,5:25}
n_CLS 10 0 {1:0,6:90,1:214,1:145,1:25}
      c_m  head  tail      c_af      c_d  c_tau  c_h
116     1   157   159  0.056560  {1,1,0}     25    1
32     31   126   127  0.948833  {0,1,0}     27    1
100    54   226   227  0.346788  {0,2,0}     35    0
124    72    89    91  0.958044  {1,1,0}     24    1
94    115    47    64  0.383284  {0,3,0}     32    1
67    119    65    66  0.481599  {1,1,0}     31    1
91    150   193   194  0.388499  {1,0,0}     36    1
37    235   105   117  0.155974  {1,1,0}     37    1
79    303   199   202  0.439537  {1,0,0}     37    1
112   313   174   175  0.601940  {0,3,0}     30    1
60    334     6    27  0.230110  {1,1,0}     23    1
6     335   207   209  0.950112  {1,0,0}     31    1
83    360   140   141  0.003102  {0,1,1}     31    1
38    372    98   131  0.121158  {0,1,0}     26    0
47    422   156   162  0.355869  {1,1,0}     28    1
88    425    43    45  0.293351  {0,2,0}     39    1
70    449   198   200  0.764733  {0,3,0}     35    1
33    462    19    25  0.035490  {0,1,1}     32    1
114   470   188   189  0.860070  {1,0,0}     23    1
8     473   170   171  0.216657  {1,0,0}     35    1
12    483    65    66  0.233371  {1,1,0}     28    1
59    510   156   162  0.265627  {0,2,0}     29    0
104   527   241   242  0.325754  {0,0,1}     23    0
110   529    18    20  0.745677  {0,1,0}     31    0
42    545    23    86  0.311188  {0,1,0}     35    0
115   552   164   165  0.822761  {1,0,0}     20    1
87    559   101   110  0.288824  {0,1,1}     27    0
62    563   176   180  0.009672  {0,2,0}     24    1
17    567    70    71  0.054705  {0,2,0}     39    1
1     568   171   172  0.063999  {0,1,0}     22    1
122   587   126   127  0.668917  {0,1,1}     22    1
48    610   121   123  0.559872  {1,0,0}     26    1
15    610   222   223  0.953349  {0,3,0}     23    0
3     625    98   130  0.888825  {1,1,0}     40    1
117   647   202   203  0.673389  {0,2,0}     28    0
51    650   125   126  0.738501  {0,1,0}     26    0
102   650   116   117  0.422405  {0,1,0}     32    1
95    652   102   110  0.619175  {1,0,0}     35    1
71    654   146   147  0.584555  {0,2,0}     31    1
118   657   105   117  0.109668  {0,1,0}     36    1
120   664   130   131  0.718342  {1,1,0}     30    0
84    677   157   159  0.656501  {1,0,0}     24    1
57    678   157   159  0.701966  {0,1,0}     39    1
41    679   149   150  0.336892  {0,3,0}     32    1
113   680   158   160  0.576108  {0,1,0}     32    0
34    681   139   140  0.221163  {0,1,0}     38    1
73    682    43    45  0.688543  {0,1,0}     31    1
50    683    97   126  0.769540  {1,0,0}     22    1
43    698    65    91  0.701185  {0,3,0}     33    1
28    704    96    97  0.111265  {0,1,0}     34    1
106   720   188   189  0.555329  {1,0,0}     21    1
5     731    17    19  0.509802  {0,1,1}     35    0
107   742     2    14  0.456677  {1,1,0}     28    1
90    749   237   240  0.809103  {1,0,0}     25    1
10    754   142   144  0.974781  {0,2,0}     27    1
11    755   102   103  0.074431  {0,0,1}     27    0
19    774   155   161  0.969474  {0,2,0}     28    1
101   782    10    11  0.460467  {0,0,1}     31    1
55    791    71    72  0.872907  {0,1,0}     24    1
66    792    81    84  0.825001  {1,0,0}     34    1
126   794   244   248  0.459637  {0,1,0}     26    0
97    805    93    94  0.992990  {0,1,0}     22    0
46    827   194   195  0.794642  {0,1,1}     40    1
127   837   234   235  0.126426  {0,1,0}     26    1
4     858     8     9  0.571669  {0,1,0}     29    1
80    859   141   142  0.254132  {0,1,0}     39    0
30    860    42    43  0.538737  {0,1,1}     32    1
16    866   150   151  0.246541  {0,3,0}     39    1
18    870   231   236  0.673642  {0,1,0}     28    0
31    870    40    41  0.772675  {0,3,0}     35    1
99    876   174   176  0.350234  {0,1,0}     27    0
123   886    20    21  0.281375  {0,2,0}     33    1
9     889     2    14  0.497705  {0,1,0}     29    1
109   890    93    94  0.383436  {1,1,0}     34    1
24    892    39    40  0.279819  {0,2,0}     32    0
13    896   198   200  0.240990  {0,3,0}     33    0
65    900   240   241  0.277337  {0,1,0}     40    1
92    908     3    23  0.977472  {1,0,0}     22    1
125   909   223   224  0.155008  {1,1,0}     36    1
26    919   169   170  0.323474  {1,1,0}     21    1
53    921    83    85  0.544735  {0,0,1}     36    1
105   924   136   137  0.387589  {0,0,1}     35    0
7     928     6    27  0.417002  {1,1,0}     33    1
64    950   128   137  0.564648  {1,0,0}     28    1
78    953   139   141  0.450142  {0,3,0}     37    0
20    962    15    17  0.188249  {1,1,0}     27    1
75    971   156   160  0.238730  {0,1,0}     28    0
63    989     1     2  0.242345  {1,1,0}     24    1
108  1004    16    18  0.490679  {0,2,0}     22    1
27   1019   222   223  0.149718  {0,2,0}     35    1
76   1024    58    59  0.938345  {1,1,0}     23    1
44   1034   193   194  0.751941  {1,0,0}     39    1
86   1042    26    28  0.120528  {1,0,0}     32    1
40   1072    96   111  0.239874  {0,1,0}     30    1
52   1078    42    43  0.249407  {1,0,0}     25    1
96   1102    82    83  0.595332  {0,3,0}     36    0
45   1123   178   182  0.298251  {0,0,1}     38    0
35   1128    27    30  0.685279  {0,2,0}     22    1
72   1129     8    33  0.133342  {0,2,0}     37    1
29   1131    51    52  0.817012  {1,1,0}     33    1
25   1134    47    64  0.347313  {1,0,0}     34    1
23   1134   124   125  0.863089  {0,1,1}     20    0
81   1143   150   151  0.365730  {0,2,0}     25    1
85   1149   204   209  0.386623  {0,1,0}     35    0
111  1150   246   248  0.811949  {0,1,1}     37    1
93   1151   142   144  0.270548  {0,2,0}     33    0
14   1176    91    92  0.697118  {0,1,0}     32    1
68   1188    88    89  0.877419  {0,3,0}     22    1
69   1192    18    19  0.517244  {0,1,0}     36    0
54   1232   212   243  0.700712  {0,1,0}     25    1
49   1241     5    26  0.933371  {0,2,0}     29    0
89   1246    15    17  0.266199  {0,1,0}     33    1
119  1264    23   170  0.524117  {0,3,0}     39    1
36   1266   211   212  0.322734  {0,2,0}     34    0
98   1268   165   166  0.442364  {0,3,0}     39    1
2    1270    36    39  0.673366  {1,0,0}     33    1
21   1276   189   190  0.663856  {0,2,0}     21    0
103  1285     2    14  0.693900  {1,0,0}     38    1
77   1288   167   175  0.197710  {0,2,0}     29    1
61   1297   105   107  0.349855  {1,1,0}     23    1
0    1310    12    13  0.778913  {0,3,0}     29    1
22   1315   140   149  0.339425  {0,2,0}     28    1
74   1335   202   203  0.382954  {0,2,0}     40    0
82   1367   140   141  0.172528  {0,2,0}     28    0
58   1389   123   124  0.150651  {0,1,0}     28    1
121  1395    61    62  0.793744  {0,1,0}     32    1
56   1409    22    24  0.794353  {1,1,0}     24    1
39   1425   156   160  0.387529  {0,2,0}     38    1
