map EGL-G1-A
fac 5 10 {0,39,113,69,222}
hosp 1 {0}
n_ALS 5 1 {2:0,2:69,1:222}
n_BLS 16 1 {3:0,5:39,3:113,2:69,3:222}
n_CLS 10 0 {2:0,1:39,2:113,1:69,4:222}
      c_m  head  tail      c_af      c_d  c_tau  c_h
111     4   176   179  0.545472  {1,1,0}     36    1
38      7   210   211  0.515106  {0,2,0}     21    1
72     31   157   159  0.809056  {0,2,0}     21    1
86     35   163   168  0.794097  {1,0,0}     31    1
118    73   102   110  0.810251  {0,2,0}     36    1
27     84   196   197  0.777795  {0,3,0}     27    1
51    229   110   113  0.917877  {0,1,0}     33    0
127   236   162   167  0.690737  {0,3,0}     23    0
45    315    19    25  0.555420  {1,0,0}     40    0
29    327    65    66  0.986379  {1,0,0}     38    1
24    360   163   168  0.029731  {0,1,0}     32    1
99    362    31    32  0.330572  {0,3,0}     30    1
28    376   176   180  0.858810  {0,1,1}     26    0
109   409   129   136  0.121878  {0,3,0}     24    0
69    423   216   217  0.144232  {1,0,0}     32    1
21    431    65    92  0.759231  {1,1,0}     40    1
76    475   169   173  0.473643  {1,0,0}     39    1
63    484    91    92  0.393498  {1,0,0}     20    1
121   517    16    18  0.667573  {0,1,0}     27    1
8     530   244   249  0.696707  {0,2,0}     23    1
49    550    49    50  0.008585  {0,0,1}     22    0
36    555   117   118  0.418930  {0,2,0}     28    1
94    579   121   122  0.362779  {0,2,0}     29    1
4     579   142   143  0.464387  {1,0,0}     28    0
50    583   190   192  0.435997  {0,3,0}     28    1
46    593   116   120  0.548060  {1,1,0}     26    1
91    603   161   162  0.259351  {1,1,0}     24    1
101   606   152   153  0.624709  {1,0,0}     38    0
71    608    31    32  0.386809  {1,0,0}     29    1
78    610    89    90  0.641422  {0,2,0}     37    1
11    612   246   247  0.589479  {0,2,0}     24    0
53    613    73    74  0.856648  {0,2,0}     27    1
47    630   245   246  0.067713  {0,1,1}     39    0
64    646   115   116  0.931030  {0,2,0}     35    1
12    650   111   112  0.298507  {1,0,0}     27    1
39    651   101   102  0.965482  {0,3,0}     29    1
60    662   116   117  0.370441  {1,1,0}     23    1
42    666   231   232  0.092441  {0,1,0}     20    0
104   669     2    14  0.703185  {1,1,0}     23    1
20    670    12    16  0.134245  {0,1,1}     32    0
122   678     4     5  0.144528  {0,0,1}     21    0
56    689   174   175  0.932324  {0,1,0}     30    1
55    694     8     9  0.199535  {0,3,0}     40    0
57    694   146   147  0.167337  {0,2,0}     33    1
5     713   240   241  0.758262  {1,0,0}     22    1
32    714    62    63  0.987269  {0,1,0}     23    1
19    717   171   172  0.574604  {0,1,0}     23    1
48    723   193   194  0.252525  {0,1,0}     20    1
92    728   144   147  0.551408  {0,3,0}     20    0
37    737   196   203  0.270346  {0,2,0}     28    0
66    758    75    77  0.037111  {0,1,1}     26    0
59    771   136   137  0.293601  {0,0,1}     37    0
