map EGL-G1-C
fac 5 10 {0,158,161,132,89}
hosp 2 {0,20}
n_ALS 7 1 {2:158,2:161,1:132,2:89}
n_BLS 24 1 {2:0,3:158,8:161,3:132,8:89}
n_CLS 7 0 {4:0,2:158,1:132}
      c_m  head  tail      c_af      c_d  c_tau  c_h
107    38   138   139  0.909853  {0,2,0}     40    0
25     71   204   205  0.605863  {0,1,1}     34    0
81     93   120   154  0.248770  {0,2,0}     26    0
33     97    43    46  0.115517  {0,2,0}     23    1
66    144     7    30  0.179962  {0,3,0}     31    1
37    150   191   193  0.533591  {1,0,0}     31    1
61    163   211   213  0.104403  {1,1,0}     22    1
125   184    67    68  0.181908  {1,0,0}     20    1
45    260    89    90  0.864024  {1,1,0}     22    1
18    261    81    82  0.292757  {1,0,0}     21    0
12    265   161   162  0.483819  {0,3,0}     25    1
48    336    16    18  0.111890  {0,1,0}     28    0
106   347    95    97  0.340194  {0,1,0}     33    1
50    424    11    42  0.740897  {0,2,0}     35    0
19    428    48    49  0.464853  {0,1,0}     27    0
43    428    88    96  0.726246  {1,0,0}     26    1
49    431    85    86  0.757948  {0,3,0}     22    1
21    435   165   166  0.680987  {1,1,0}     32    1
6     444    66    68  0.972282  {0,2,0}     23    0
71    449   102   110  0.388756  {0,1,0}     34    0
28    449    29    30  0.617708  {0,1,0}     28    0
3     478    96   111  0.067432  {1,0,0}     26    1
42    481    90    95  0.940441  {0,1,0}     36    0
95    484   126   127  0.852263  {1,3,0}     30    1
15    487   112   113  0.164004  {0,3,0}     22    1
105   488    17    19  0.913241  {0,3,0}     30    0
78    489   171   172  0.484390  {0,2,0}     31    1
14    491   196   203  0.889095  {0,2,0}     32    1
77    556    23   149  0.724576  {1,1,0}     36    1
8     556   165   166  0.114871  {0,2,0}     35    1
11    564    50    52  0.423432  {0,1,0}     34    1
80    573   184   185  0.683090  {0,1,0}     37    1
34    583     0     1  0.533889  {0,2,0}     26    1
79    585    90    91  0.814387  {0,2,0}     36    1
88    588    51    52  0.972730  {0,2,0}     39    1
53    600   146   147  0.317900  {0,2,0}     20    1
75    600   207   209  0.320959  {0,2,0}     22    0
51    608   178   183  0.773258  {0,2,0}     22    1
115   611   144   145  0.326086  {0,3,0}     28    0
116   619   141   142  0.340938  {1,0,0}     36    1
56    628   100   101  0.471798  {0,0,1}     20    1
117   631   225   248  0.411038  {0,1,0}     36    1
124   632    31    38  0.520669  {1,1,0}     24    1
121   640   124   151  0.120578  {1,1,0}     38    1
85    653    43    44  0.607704  {1,1,0}     21    1
