map EGL-G2-A
fac 5 10 {0,186,66,148,102}
hosp 2 {0,147}
n_ALS 7 1 {1:0,5:186,1:148}
n_BLS 17 1 {6:0,5:186,2:66,2:148,2:102}
n_CLS 6 0 {1:0,2:66,2:148,1:102}
      c_m  head  tail      c_af      c_d  c_tau  c_h
3       7   216   218  0.409111  {0,1,1}     20    0
52     19   118   119  0.283310  {1,1,0}     38    1
38     39   143   144  0.483365  {0,1,0}     31    0
116    85    54    55  0.891579  {0,1,0}     36    1
88    101     3     4  0.966227  {0,0,1}     30    0
29    110   195   248  0.021692  {0,3,0}     35    0
86    126   159   161  0.819271  {0,2,0}     33    1
27    181   157   163  0.798601  {1,0,0}     22    1
89    213     9    34  0.389184  {0,1,0}     40    1
11    223    31    38  0.916788  {0,1,1}     36    0
106   261     8     9  0.609255  {1,0,0}     26    1
15    291   195   196  0.900974  {0,1,1}     32    0
14    293    79    80  0.446482  {0,2,0}     20    0
46    330   170   174  0.197358  {0,2,0}     30    1
33    359   143   144  0.746019  {0,0,1}     22    1
12    383    76    78  0.228732  {0,2,0}     34    1
19    434    24    25  0.332046  {1,0,0}     37    1
114   471    63    65  0.542197  {0,2,0}     37    0
64    486   190   191  0.446981  {0,2,0}     37    0
63    489   120   170  0.935729  {0,1,1}     38    1
59    501   196   197  0.038757  {0,3,0}     28    1
104   510    97   112  0.870321  {0,1,0}     22    0
17    512    50    53  0.085397  {0,1,0}     27    0
26    526   228   229  0.832793  {1,2,0}     22    1
120   533   175   176  0.109564  {0,2,0}     30    0
72    553   178   179  0.038869  {0,1,0}     25    1
24    563   132   133  0.882901  {0,0,1}     29    1
119   572   105   107  0.316085  {0,1,0}     27    0
57    573    84    85  0.415426  {1,0,0}     36    1
98    575    69    70  0.379864  {1,3,0}     31    1
74    580    78    82  0.362981  {1,0,0}     30    1
35    585   195   196  0.898617  {0,0,1}     29    1
92    590   150   151  0.237376  {1,1,0}     37    1
77    598   118   119  0.872571  {0,0,1}     30    0
82    611    70    71  0.661829  {0,2,0}     20    0
73    614   174   183  0.982009  {1,0,0}     36    1
48    630   107   109  0.441512  {0,1,0}     33    1
99    631   193   194  0.199661  {0,0,1}     29    1
97    633   153   154  0.095575  {1,1,0}     23    1
21    639   208   210  0.797165  {1,1,0}     38    1
42    642   208   210  0.761399  {0,1,0}     23    1
95    643     4    22  0.234763  {1,1,0}     40    1
121   645    80    81  0.557680  {1,2,0}     33    1
83    645   228   230  0.236612  {0,3,0}     33    1
2     651     4    22  0.625506  {0,2,0}     30    1
4     671   152   155  0.385742  {0,1,1}     26    1
66    677   102   103  0.159589  {1,0,0}     33    1
112   682   205   207  0.186613  {0,2,0}     33    1
96    691   239   244  0.696061  {1,1,0}     35    1
69    693    74    75  0.506173  {0,1,0}     37    1
31    695    43    44  0.574758  {0,1,0}     40    1
79    696    23   171  0.154513  {0,3,0}     26    0
126   701   217   219  0.365425  {0,2,0}     35    0
107   710   107   109  0.266784  {0,1,0}     25    1
37    714   175   177  0.041785  {1,0,0}     36    1
85    724    47    48  0.018538  {0,2,0}     40    1
47    733    23   237  0.438844  {0,1,0}     37    1
28    734    13    14  0.249656  {0,2,0}     40    0
123   735   159   161  0.763129  {1,0,0}     29    1
51    735    82    85  0.101117  {0,1,0}     37    1
61    740    87    88  0.919960  {0,1,0}     36    1
78    745    29    30  0.396454  {0,1,1}     35    1
103   750    38    40  0.234029  {1,0,0}     39    1
100   776   123   124  0.626602  {0,2,0}     30    0
118   778   228   230  0.642592  {0,1,0}     26    1
111   781   109   110  0.917638  {0,1,1}     33    0
75    784    84    86  0.245871  {0,3,0}     25    0
76    785   222   223  0.198322  {0,0,1}     22    0
34    791   234   235  0.591256  {0,2,0}     28    1
56    793    78    79  0.428480  {0,3,0}     24    1
84    802    46    47  0.678040  {0,1,0}     39    1
55    811   145   146  0.112144  {0,1,0}     23    0
122   813   105   107  0.228025  {0,2,0}     30    1
54    818   227   233  0.194511  {0,3,0}     40    0
49    820   133   134  0.698889  {1,1,0}     27    1
41    834    39    73  0.126410  {1,0,0}     26    1
124   834    63    65  0.179017  {0,3,0}     35    0
81    834    49    56  0.919824  {0,1,0}     31    0
23    845   120   162  0.195855  {0,3,0}     26    1
105   849    69    80  0.835485  {0,1,0}     36    1
39    850     5     6  0.661885  {1,1,0}     26    1
67    857   162   163  0.060243  {0,3,0}     37    0
110   863   178   185  0.611732  {0,2,0}     34    1
101   869   236   238  0.285663  {0,2,0}     24    1
32    872    86    87  0.411280  {1,0,0}     21    1
16    875    46    47  0.575116  {0,3,0}     33    1
13    882    62    63  0.827163  {1,1,0}     36    1
