map EGL-G1-D
fac 5 10 {0,137,101,244,20}
hosp 2 {0,192}
n_ALS 6 1 {1:0,1:137,1:101,1:244,2:20}
n_BLS 15 1 {5:0,3:137,1:101,6:244}
n_CLS 9 0 {4:137,2:101,3:20}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68    128   210   211  0.798542  {1,0,0}     39    1
89    148    83    84  0.116661  {1,1,0}     33    1
16    157    95    97  0.964542  {0,3,0}     36    1
123   178   100   111  0.641542  {0,0,1}     37    1
43    196    23   149  0.450514  {1,1,0}     34    1
54    205    53    55  0.226653  {0,1,0}     20    1
10    222    59    60  0.906852  {0,2,0}     24    0
87    236   124   151  0.863512  {1,1,0}     31    1
32    258    24    26  0.674574  {1,1,0}     40    1
13    283    27    30  0.560586  {1,0,0}     35    1
99    285   156   162  0.498432  {0,2,0}     34    0
9     302   105   117  0.027987  {1,1,0}     23    1
111   344   226   227  0.448180  {0,2,0}     23    1
18    379   185   186  0.012413  {0,2,0}     39    0
82    389    53    55  0.821247  {0,3,0}     32    0
124   405    80    81  0.136307  {1,0,0}     24    1
24    406    50    51  0.904413  {0,3,0}     26    1
52    411   144   147  0.775877  {0,3,0}     33    1
122   487   176   180  0.724859  {1,0,0}     31    1
37    507    70    71  0.924785  {0,2,0}     29    0
38    513   234   235  0.753095  {1,1,0}     31    1
67    513    23    86  0.731392  {1,1,0}     33    1
63    515   212   243  0.647944  {0,2,0}     28    1
60    516    61    62  0.718496  {0,3,0}     21    1
40    517   121   123  0.481651  {0,3,0}     27    0
28    562   112   113  0.633114  {0,1,0}     27    1
80    567   134   135  0.207345  {0,2,0}     21    1
79    570    50    53  0.457086  {1,1,0}     22    1
4     572     3     4  0.903355  {0,3,0}     33    0
51    589   223   224  0.556553  {1,1,0}     21    1
127   589    85    86  0.259947  {0,2,0}     23    0
46    606    39    52  0.836805  {0,1,1}     22    0
2     634   225   226  0.482546  {0,1,0}     32    1
44    636    90    95  0.109875  {0,1,1}     33    1
42    660   189   241  0.090040  {0,1,1}     29    1
