map EGL-G1-B
fac 5 10 {0,63,87,83,18}
hosp 1 {0}
n_ALS 10 1 {3:63,2:87,2:83,3:18}
n_BLS 20 1 {5:0,7:63,3:87,1:83,4:18}
n_CLS 5 0 {2:0,2:87,1:83}
      c_m  head  tail      c_af      c_d  c_tau  c_h
92     26   244   248  0.005555  {0,1,0}     28    1
81     45   238   239  0.742317  {0,2,0}     38    0
85     74   106   108  0.132781  {1,1,0}     29    1
84    138   180   181  0.497800  {0,2,0}     39    0
79    155    50    53  0.460131  {0,3,0}     24    1
124   156    46    47  0.771020  {0,3,0}     33    1
32    166   225   226  0.242758  {0,3,0}     35    1
74    185   157   159  0.461960  {1,0,0}     37    1
4     195   119   161  0.374454  {1,1,0}     25    1
31    215   101   102  0.483038  {0,2,0}     27    1
86    232     6     7  0.477149  {1,1,0}     34    1
36    338    98    99  0.966839  {0,2,0}     40    0
78    430   173   181  0.453360  {0,2,0}     21    1
75    433   134   135  0.888485  {0,2,0}     25    1
2     451   242   243  0.345851  {1,0,0}     33    1
65    461   144   147  0.668004  {0,0,1}     28    1
9     470   135   136  0.661841  {0,1,0}     23    1
123   473   162   166  0.894765  {0,1,0}     32    0
82    483    41    51  0.356406  {0,0,1}     20    0
24    483   166   167  0.058772  {0,1,0}     39    0
53    502    98    99  0.761996  {0,1,0}     21    0
76    523    39    72  0.576208  {1,0,0}     22    1
72    530    20    21  0.315269  {0,3,0}     24    1
7     530    70    72  0.257695  {1,1,0}     40    1
64    533   100   101  0.741176  {0,1,0}     37    0
77    544    47    64  0.265819  {0,3,0}     26    1
62    561   194   195  0.744839  {0,1,0}     26    1
58    572   232   233  0.331692  {0,1,0}     29    0
47    580   178   179  0.779175  {1,0,0}     40    1
23    598    23   170  0.312750  {0,2,0}     30    1
68    608    71    72  0.924204  {0,2,0}     37    1
100   615   244   248  0.926462  {1,0,0}     38    1
61    616   216   217  0.570523  {0,1,0}     23    1
90    620   132   134  0.750225  {0,2,0}     38    0
111   621    54    58  0.395351  {1,1,0}     24    1
63    627   128   129  0.478447  {0,0,1}     23    1
88    628   177   178  0.825535  {0,2,0}     34    1
117   629   167   175  0.043613  {0,1,1}     28    1
118   643    83    85  0.863330  {0,2,0}     26    0
119   665   234   235  0.860372  {1,1,0}     38    1
113   666    57    61  0.295305  {0,1,0}     26    0
45    669   162   166  0.947187  {0,3,0}     37    1
14    678    54    58  0.084848  {0,2,0}     36    0
120   678     4     5  0.073782  {0,2,0}     23    0
112   679    41    51  0.407126  {0,2,0}     28    1
25    690    46    47  0.666131  {1,2,0}     35    1
28    697   199   202  0.486641  {1,1,0}     36    1
22    699   155   161  0.358001  {1,0,0}     37    1
