map EGL-G2-B
fac 5 10 {0,185,108,64,139}
hosp 2 {0,210}
n_ALS 10 1 {4:0,2:64,4:139}
n_BLS 23 1 {4:0,3:185,4:108,6:64,6:139}
n_CLS 6 0 {2:185,3:108,1:64}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110    11    53    54  0.224543  {0,1,0}     34    0
81     53   216   218  0.139753  {0,3,0}     34    1
109    60   192   194  0.875303  {0,1,0}     36    1
59     83    47    64  0.063838  {0,2,0}     23    1
19     96   231   232  0.987154  {1,1,0}     40    1
88    136   197   200  0.610707  {0,3,0}     29    0
42    139    36    39  0.520652  {0,1,0}     20    1
80    141    61    62  0.918138  {0,2,0}     32    0
51    155   121   155  0.223215  {0,2,0}     40    1
18    168    45    46  0.790653  {1,0,0}     40    0
46    178    32    34  0.759407  {0,3,0}     33    1
13    220   202   203  0.960977  {0,0,1}     23    1
76    230    24    25  0.182947  {0,2,0}     32    1
82    244   201   202  0.352921  {0,2,0}     31    1
8     263     1     2  0.681839  {1,0,0}     40    1
68    290    42    43  0.654369  {0,2,0}     33    0
114   304    54    55  0.020901  {0,2,0}     29    1
104   309    36    38  0.964558  {1,1,0}     34    1
3     328    55    56  0.797625  {0,3,0}     24    1
32    331    82    85  0.477456  {0,1,0}     36    1
58    355   181   182  0.935103  {1,0,0}     38    1
53    362    67    68  0.762614  {0,1,1}     34    0
23    363   199   200  0.062385  {0,2,0}     36    1
56    374    17    19  0.217526  {1,1,0}     40    1
118   411    35    36  0.005615  {0,3,0}     30    1
96    430    30    33  0.940832  {0,1,1}     34    1
16    433   107   108  0.791673  {0,0,1}     25    1
41    439   120   170  0.080265  {1,0,0}     35    1
86    449   124   125  0.484094  {0,0,1}     32    1
79    457    68    69  0.873754  {1,0,0}     24    1
14    468    46    47  0.368290  {0,2,0}     38    1
112   474   176   177  0.674470  {1,1,0}     32    1
78    482   146   147  0.744083  {0,1,1}     39    1
26    520    21    35  0.950139  {1,1,0}     32    1
108   526   111   114  0.507323  {1,0,0}     25    1
73    546   151   152  0.510592  {1,0,0}     38    1
72    555   102   103  0.478980  {0,2,0}     35    1
123   558    39    40  0.528576  {0,2,0}     21    1
77    571    89    97  0.186903  {0,3,0}     39    1
28    596   204   206  0.138978  {0,1,0}     33    0
101   600   239   243  0.395563  {1,1,0}     37    1
69    609   244   245  0.923625  {0,2,0}     35    1
60    643   246   247  0.754803  {0,1,1}     36    1
52    651   219   220  0.821191  {0,1,0}     35    0
36    654   244   253  0.663938  {1,1,0}     21    1
57    661   174   182  0.523645  {0,2,0}     25    1
90    669    21    35  0.169951  {0,2,0}     34    1
6     674    53    55  0.698568  {1,0,0}     26    1
15    679    38    40  0.337842  {1,0,0}     34    1
71    687   103   104  0.806793  {1,0,0}     31    1
66    687    43    45  0.363870  {1,0,0}     30    1
33    688    16    17  0.272344  {1,0,0}     21    1
113   698   174   182  0.430095  {0,2,0}     35    0
20    710   193   246  0.756197  {1,1,0}     36    1
55    711   156   162  0.649431  {1,0,0}     24    1
0     744   137   138  0.983117  {1,0,0}     34    1
10    745   142   143  0.930065  {0,1,1}     24    1
92    748     8     9  0.925081  {0,2,0}     25    1
34    762   171   172  0.433537  {1,1,0}     27    0
9     762   227   229  0.031518  {0,1,0}     20    0
84    782   226   251  0.437205  {0,2,0}     36    0
65    789   184   188  0.944187  {1,1,0}     26    0
89    807    84    86  0.061564  {0,2,0}     24    1
27    811   153   154  0.547196  {1,1,0}     25    1
74    814   205   207  0.176440  {0,0,1}     33    0
116   818   102   111  0.514484  {1,0,0}     23    1
48    831   159   161  0.216735  {0,3,0}     22    1
85    842    23   171  0.517763  {0,1,0}     38    0
7     844    48    57  0.628264  {1,1,0}     39    1
