map EGL-G2-E
fac 5 10 {0,185,156,25,153}
hosp 2 {0,121}
n_ALS 5 1 {1:0,2:156,1:25,1:153}
n_BLS 24 1 {5:0,4:185,7:156,5:25,3:153}
n_CLS 6 0 {1:185,2:25,3:153}
      c_m  head  tail      c_af      c_d  c_tau  c_h
24     19   145   148  0.752744  {1,0,0}     40    0
118    20    65    66  0.399107  {1,0,0}     27    1
23     24   204   205  0.256429  {1,1,0}     37    1
103    31   106   108  0.262851  {1,1,0}     29    1
46     55   240   241  0.209744  {0,1,0}     40    1
31    113   245   247  0.585075  {0,1,0}     25    0
17    124   135   147  0.424643  {0,2,0}     38    1
92    130   237   238  0.749222  {0,1,0}     33    0
19    165   101   112  0.361198  {0,2,0}     30    1
56    185    99   131  0.825877  {0,3,0}     34    0
48    206   122   124  0.474047  {0,1,0}     34    1
121   306   206   207  0.138583  {0,1,1}     25    1
119   307   246   247  0.639634  {1,0,0}     36    1
72    352   117   118  0.433637  {1,0,0}     30    1
38    361    46    47  0.728077  {0,2,0}     23    1
115   401     8     9  0.465354  {1,0,0}     23    1
73    416   227   233  0.994565  {0,0,1}     36    1
51    423   126   127  0.613729  {0,2,0}     40    1
45    434    23   150  0.346366  {1,1,0}     24    1
108   471   139   140  0.792885  {0,1,0}     23    0
85    492   171   172  0.519825  {1,0,0}     28    1
22    503   245   246  0.432504  {0,0,1}     25    1
91    505   226   251  0.134819  {0,1,1}     21    1
122   510    48    49  0.616910  {0,1,0}     32    1
59    511   156   162  0.684733  {0,2,0}     27    1
60    520   106   118  0.417009  {1,1,0}     30    1
35    575   146   147  0.098632  {0,3,0}     22    0
107   584    65    66  0.417161  {1,1,0}     30    1
101   586    89    90  0.351054  {1,0,0}     30    1
52    592    26    28  0.937009  {0,2,0}     21    0
97    603    12    13  0.368034  {1,0,0}     25    1
79    604   208   209  0.600517  {0,1,0}     39    1
58    623    80    81  0.617769  {0,2,0}     27    1
44    628     1     2  0.442730  {0,1,0}     21    1
25    633   159   161  0.924480  {1,0,0}     23    1
9     665     5    23  0.934997  {1,0,0}     33    1
28    674   167   168  0.205450  {0,3,0}     23    1
37    682   140   141  0.200381  {0,1,0}     34    0
68    684    81    82  0.969042  {0,1,1}     35    0
105   686   137   138  0.958882  {0,1,0}     32    1
99    686   163   168  0.785872  {1,1,0}     23    1
113   689    69    80  0.459157  {0,2,0}     33    1
