map EGL-G1-B
fac 5 10 {0,101,71,196,195}
hosp 2 {0,23}
n_ALS 5 1 {1:0,2:71,1:196,1:195}
n_BLS 18 1 {5:101,4:71,4:196,5:195}
n_CLS 6 0 {1:0,4:196,1:195}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      3    22    24  0.145485  {0,2,0}     36    0
63     30    36    39  0.102739  {0,3,0}     26    0
75     55   231   232  0.752114  {0,2,0}     37    0
123    73    68    69  0.596157  {1,0,0}     30    1
116   126     5    26  0.543631  {1,1,0}     31    1
51    127    56    57  0.929265  {1,1,0}     37    1
35    128   167   175  0.950863  {0,3,0}     32    1
41    175    12    16  0.001113  {0,3,0}     33    1
40    200   166   167  0.935089  {1,0,0}     30    1
115   216    49    56  0.307206  {0,0,1}     33    0
91    243   176   180  0.092941  {1,1,0}     29    1
54    264   120   121  0.190988  {0,2,0}     25    1
88    290    88    96  0.354639  {0,1,1}     38    0
108   362    48    49  0.576513  {0,1,0}     29    0
15    400   153   157  0.943872  {0,2,0}     40    1
24    420   190   191  0.800726  {0,3,0}     40    1
11    430    63    64  0.669482  {0,3,0}     30    0
14    457   115   116  0.551678  {0,0,1}     39    0
92    470   101   110  0.174449  {0,2,0}     28    1
94    473    32    33  0.682568  {0,1,0}     20    0
68    482    50    52  0.081341  {0,2,0}     40    1
96    486   175   176  0.746380  {1,1,0}     27    1
50    486    24    25  0.742857  {1,0,0}     33    1
3     499    50    51  0.877921  {0,3,0}     25    0
36    506    30    33  0.950240  {0,0,1}     33    0
6     510     3    15  0.663421  {1,2,0}     36    1
39    513   157   158  0.308120  {0,0,1}     31    0
118   517    24    26  0.380685  {1,0,0}     26    0
8     547    89    91  0.527906  {0,2,0}     37    1
86    548    31    32  0.339799  {1,0,0}     39    1
56    556   234   235  0.443909  {0,2,0}     31    0
69    573    19    20  0.064231  {0,3,0}     20    1
126   577     2    14  0.592634  {0,1,1}     33    0
38    583    41    51  0.160929  {1,0,0}     35    1
74    599   198   200  0.917555  {0,2,0}     39    1
67    615   115   116  0.459885  {1,0,0}     36    1
7     629   173   181  0.650825  {0,2,0}     30    1
82    645     8     9  0.519089  {0,3,0}     26    0
99    656   191   194  0.682466  {0,0,1}     28    0
61    666     6    27  0.324096  {0,1,0}     22    1
119   670     9    34  0.826300  {1,0,0}     27    1
34    677   226   231  0.483441  {0,2,0}     26    0
19    683    72    73  0.542345  {1,0,0}     27    1
2     685   227   228  0.929139  {0,1,0}     29    1
93    686    38    40  0.051937  {0,2,0}     21    1
17    691    94    95  0.048953  {1,0,0}     39    1
117   693   121   122  0.622219  {0,1,0}     23    1
100   693   116   118  0.732414  {0,2,0}     36    1
102   700     2    14  0.241967  {0,0,1}     39    0
57    717     9    10  0.144707  {0,3,0}     37    0
12    724    27    28  0.589862  {0,3,0}     25    1
106   742   103   104  0.197183  {0,1,1}     31    1
76    746    66    67  0.994673  {1,1,0}     20    1
28    748    12    13  0.928019  {0,1,0}     31    0
120   766   202   203  0.048452  {0,0,1}     23    0
21    778    49    50  0.984005  {0,0,1}     23    1
4     782   102   110  0.528169  {1,0,0}     40    1
87    791    67    68  0.078142  {1,1,0}     25    1
42    793    19    25  0.118142  {0,1,0}     37    0
64    797    70    71  0.584745  {1,0,0}     31    1
122   805    66    68  0.139302  {1,0,0}     34    1
55    805   119   161  0.096693  {1,0,0}     23    1
60    825   156   160  0.476406  {1,1,0}     25    1
27    829    88    96  0.613135  {1,2,0}     31    1
9     837   191   194  0.952942  {0,1,0}     26    1
32    844    69    70  0.634398  {1,2,0}     31    1
29    856    39    52  0.695806  {1,1,0}     40    1
0     867   226   227  0.587942  {0,2,0}     30    0
125   878   225   227  0.571645  {0,2,0}     40    1
109   882    10    11  0.738565  {0,1,0}     37    1
101   884   213   214  0.375452  {0,2,0}     39    1
89    892   222   223  0.836266  {1,1,0}     21    1
104   897   198   199  0.426062  {0,1,0}     31    1
1     904   119   169  0.497716  {1,1,0}     27    1
58    927   194   195  0.725716  {0,1,0}     24    1
90    928    98    99  0.113416  {0,3,0}     26    1
65    931    14    15  0.869652  {0,3,0}     38    0
43    937   176   180  0.289779  {0,3,0}     35    0
103   938   178   179  0.709545  {0,1,0}     25    1
44    942    36    37  0.387494  {0,3,0}     31    1
66    948    39    40  0.514177  {0,1,0}     32    1
95    960   196   197  0.387616  {0,1,0}     26    1
111   963    96    97  0.677976  {0,2,0}     28    0
47    966   157   158  0.143524  {1,1,0}     35    1
124   972    50    52  0.703832  {0,3,0}     26    0
13   1039    24    26  0.877069  {0,2,0}     28    1
20   1045   219   220  0.436861  {1,0,0}     27    1
70   1055   128   129  0.477217  {0,3,0}     33    1
45   1058   179   180  0.414089  {1,1,0}     30    1
62   1062    94    98  0.725253  {1,0,0}     29    1
77   1079     2     3  0.191856  {0,1,0}     35    1
16   1082   206   207  0.059455  {0,1,0}     23    0
73   1085    86    87  0.689017  {0,1,0}     30    0
79   1099    75    77  0.359611  {0,2,0}     21    1
26   1103   176   180  0.924292  {0,3,0}     25    1
71   1112   138   139  0.223512  {0,1,0}     23    0
127  1121     2     3  0.082872  {0,2,0}     40    1
83   1151    84   100  0.874672  {0,1,1}     36    1
110  1152    78    79  0.110565  {1,0,0}     39    1
81   1157    95    97  0.702103  {1,0,0}     25    1
5    1163    82    83  0.530239  {0,1,0}     28    0
10   1201   234   235  0.520313  {1,0,0}     39    1
25   1214    84   100  0.424847  {0,0,1}     39    1
80   1225    98    99  0.332597  {0,0,1}     27    0
