map EGL-G1-C
fac 5 10 {0,84,151,158,104}
hosp 3 {0,117,214}
n_ALS 6 1 {3:0,2:151,1:104}
n_BLS 20 1 {3:0,2:84,2:151,5:158,8:104}
n_CLS 10 0 {3:0,2:84,1:151,3:158,1:104}
      c_m  head  tail      c_af      c_d  c_tau  c_h
42      2   178   183  0.729385  {0,1,0}     36    1
105    11     4     5  0.614308  {1,0,0}     31    0
33     17   212   243  0.804109  {0,2,0}     28    0
3      20    47    64  0.529591  {0,1,0}     34    1
116    47    27    30  0.089369  {0,1,0}     25    0
114    58   105   107  0.840480  {1,0,0}     33    1
36     81   229   230  0.343323  {0,1,0}     20    1
104    85   196   203  0.992230  {1,1,0}     28    1
34    104    46    47  0.746096  {0,2,0}     26    1
48    112    42    43  0.658599  {0,3,0}     35    1
9     191   243   244  0.748621  {0,2,0}     26    1
89    231   169   173  0.192174  {1,1,0}     25    1
18    267    96    97  0.394490  {0,2,0}     33    0
7     287   156   162  0.971389  {0,2,0}     22    1
79    287    23    86  0.016608  {0,1,0}     37    1
53    310   162   167  0.275001  {1,2,0}     37    1
84    313    23   170  0.188180  {0,0,1}     40    1
117   322    26    28  0.090194  {1,0,0}     23    1
112   329    95    97  0.342072  {0,1,0}     31    0
17    345   195   196  0.311439  {0,2,0}     32    1
19    349    96   111  0.337796  {0,2,0}     39    1
5     423   137   138  0.532709  {0,2,0}     25    1
76    425   106   107  0.325414  {0,2,0}     21    0
16    439   194   195  0.059156  {1,1,0}     37    1
58    442    92    93  0.649487  {1,0,0}     38    1
80    470   193   194  0.466715  {0,1,0}     35    1
27    470   238   240  0.910642  {1,0,0}     37    1
44    491     5     6  0.612844  {0,2,0}     31    1
63    523     6    27  0.778827  {0,1,0}     25    1
96    532    23   229  0.755940  {1,1,0}     30    1
108   541    16    18  0.960965  {1,1,0}     26    1
107   550   129   130  0.510678  {0,1,0}     29    1
109   558    62    63  0.779594  {1,0,0}     23    1
62    559   137   138  0.135870  {0,1,0}     22    1
68    559    62    63  0.497139  {0,0,1}     37    1
110   587   153   156  0.376451  {0,1,0}     34    1
126   600    16    18  0.288618  {0,2,0}     27    1
30    604   158   160  0.132539  {0,1,0}     21    1
32    618   146   147  0.228196  {0,1,1}     29    1
45    654    96   111  0.778865  {1,0,0}     26    1
100   669    81    84  0.542993  {1,0,0}     32    1
31    679    57    61  0.458674  {0,3,0}     32    0
52    690   234   236  0.861355  {0,1,0}     24    1
28    697     8     9  0.168285  {1,0,0}     36    1
57    720   155   156  0.837260  {0,1,0}     36    1
101   727   108   109  0.828503  {0,1,0}     37    1
64    729    10    41  0.260707  {1,0,0}     34    1
74    736   104   106  0.493130  {0,1,0}     40    0
119   738    16    18  0.582078  {1,0,0}     24    1
54    743     3     4  0.093774  {0,1,0}     29    0
86    751   178   179  0.026193  {0,1,1}     27    1
29    760   101   110  0.935378  {0,3,0}     30    0
43    762    28    29  0.369341  {1,1,0}     31    1
56    762   116   117  0.931883  {0,2,0}     39    1
40    773   171   172  0.290957  {0,1,0}     39    1
39    791    70    72  0.896360  {0,1,0}     40    1
47    806   140   149  0.450147  {1,1,0}     23    1
88    812    88    96  0.411100  {0,1,0}     25    0
46    821   178   182  0.104698  {0,2,0}     34    1
121   821    40    41  0.529508  {1,3,0}     21    1
61    822   244   249  0.957851  {0,1,0}     31    1
0     827   156   162  0.894363  {0,3,0}     39    0
4     833    96    97  0.072740  {1,0,0}     28    1
120   834   237   238  0.507147  {0,1,0}     28    1
72    841    91    92  0.641826  {0,2,0}     34    1
22    847   132   133  0.686655  {0,1,1}     21    0
10    847   204   209  0.003762  {0,1,0}     39    0
94    849   231   232  0.054418  {0,2,0}     36    0
37    850    61    62  0.609869  {1,1,0}     27    1
20    851   128   137  0.347083  {1,1,0}     37    1
77    857    45    64  0.359008  {1,0,0}     35    1
1     864    97   126  0.307751  {0,3,0}     23    0
95    873    69    70  0.498553  {0,2,0}     40    1
81    880   132   134  0.743626  {1,0,0}     29    1
70    886    38    40  0.705153  {1,1,0}     40    1
71    900     2    14  0.422017  {1,1,0}     29    1
