map EGL-G2-C
fac 5 10 {0,210,40,131,79}
hosp 3 {0,139,99}
n_ALS 6 1 {2:210,1:131,3:79}
n_BLS 20 1 {1:0,6:210,2:40,4:131,7:79}
n_CLS 10 0 {2:0,2:210,3:40,3:131}
      c_m  head  tail      c_af      c_d  c_tau  c_h
25      0    30    33  0.504911  {0,1,0}     30    0
88      1   150   151  0.163494  {0,2,0}     35    0
92     32   208   209  0.339655  {0,2,0}     27    0
81     45    67    68  0.489031  {1,0,0}     28    1
49     57    60    68  0.032419  {0,2,0}     23    1
27     90    36    37  0.869307  {0,1,0}     37    0
78    105    12    16  0.244051  {0,0,1}     24    0
40    133   222   223  0.243087  {1,1,0}     22    1
115   174   101   112  0.255423  {1,0,0}     40    1
125   198   239   244  0.185000  {1,1,0}     40    1
110   205    27    28  0.388026  {1,1,0}     26    1
48    211   202   203  0.446055  {0,3,0}     20    0
103   236    59    72  0.048116  {0,2,0}     30    1
50    272    10    11  0.771887  {1,1,0}     38    1
63    291     2    14  0.769873  {0,1,0}     24    1
79    352    51    52  0.209020  {0,1,0}     27    1
113   368   219   223  0.769505  {0,3,0}     26    1
75    372    96    98  0.667557  {0,1,0}     36    0
0     385   103   111  0.869619  {0,1,0}     31    1
108   404   243   245  0.265025  {1,0,0}     40    1
59    421   174   189  0.954953  {1,1,0}     24    1
91    432    24    25  0.271137  {0,1,0}     28    1
55    455   233   234  0.138813  {0,1,0}     22    1
127   465    91    92  0.106495  {0,1,1}     21    1
74    479   133   134  0.874135  {0,2,0}     29    0
33    484   176   177  0.707338  {0,1,0}     27    0
85    487    71    73  0.091180  {0,1,0}     37    1
101   495    43    45  0.634113  {1,1,0}     30    1
102   495   181   182  0.965915  {0,3,0}     35    1
4     507   137   138  0.186343  {0,3,0}     39    0
36    513   130   131  0.716168  {0,1,0}     31    1
64    518   159   161  0.753652  {0,1,0}     23    1
13    539    61    65  0.398740  {0,1,0}     32    1
41    548    27    28  0.956031  {0,1,0}     33    0
94    554   164   165  0.619652  {1,0,0}     37    1
54    569    84    85  0.299580  {1,3,0}     21    1
21    575   227   233  0.150467  {0,2,0}     40    1
114   588   145   148  0.403329  {0,3,0}     31    1
51    590   117   121  0.227736  {0,2,0}     38    0
84    592   164   165  0.636248  {0,1,0}     24    1
61    597   205   208  0.749478  {0,2,0}     33    1
6     597    71    72  0.258563  {1,0,0}     27    1
98    597   130   131  0.881730  {0,1,0}     31    0
66    602    49    50  0.872792  {0,1,1}     30    1
70    610    66    93  0.997538  {1,1,0}     22    1
62    620   107   109  0.916307  {0,2,0}     27    0
72    624     8     9  0.792992  {1,0,0}     34    1
35    641     2    14  0.916459  {0,1,0}     34    0
32    648    55    56  0.958583  {0,1,1}     23    1
80    662   199   200  0.246563  {0,1,0}     28    0
116   670   218   250  0.365839  {0,2,0}     21    0
83    682    71    72  0.942410  {0,2,0}     37    1
12    686   202   209  0.453033  {0,1,0}     34    1
7     689    50    51  0.485537  {0,0,1}     28    0
28    694    39    52  0.006425  {0,3,0}     27    1
18    720   235   236  0.452723  {1,0,0}     40    1
42    722   198   199  0.591891  {0,1,0}     24    1
82    730   237   238  0.495892  {0,1,0}     31    1
57    736   179   183  0.374323  {1,0,0}     31    1
104   754    61    62  0.922840  {0,1,0}     30    0
109   765   216   217  0.971869  {0,1,0}     26    0
90    767   154   157  0.593718  {0,1,0}     25    0
58    790    48    49  0.164439  {1,1,0}     21    1
38    795   225   226  0.900028  {1,1,0}     30    1
121   801   163   167  0.641557  {0,1,1}     20    1
122   808   195   248  0.135509  {0,3,0}     39    0
93    815   161   165  0.180688  {0,3,0}     31    1
26    821   136   146  0.364855  {0,1,0}     38    1
1     833    85   101  0.170330  {0,1,0}     36    1
14    836   117   118  0.245024  {0,3,0}     26    1
73    855   252   253  0.289976  {0,1,0}     39    1
105   860   175   177  0.561682  {0,2,0}     23    1
86    868   129   130  0.447681  {1,0,0}     33    1
24    885   161   164  0.353209  {0,0,1}     30    1
10    900   161   164  0.550219  {1,0,0}     27    1
9     905    50    52  0.414518  {1,1,0}     33    1
120   918   236   238  0.474079  {0,1,0}     36    0
