map EGL-G1-D
fac 5 10 {0,83,63,90,95}
hosp 2 {0,39}
n_ALS 6 1 {2:0,1:63,3:90}
n_BLS 20 1 {5:0,5:83,3:63,3:90,4:95}
n_CLS 10 0 {3:83,2:63,2:90,3:95}
      c_m  head  tail      c_af      c_d  c_tau  c_h
61     42    78    79  0.699699  {1,1,0}     35    1
90     53    97   126  0.630783  {0,1,1}     21    0
32     86   153   157  0.690359  {0,1,0}     40    1
59     88   135   145  0.080858  {1,0,0}     23    1
88    130   191   193  0.994990  {0,1,0}     34    1
68    212    26    28  0.435563  {0,3,0}     22    1
62    215   163   168  0.004454  {0,3,0}     40    0
99    238    63    64  0.605427  {0,1,1}     25    1
23    286   151   152  0.344243  {0,1,0}     22    1
79    297   189   190  0.520383  {1,0,0}     36    1
111   306   212   243  0.751712  {1,0,0}     34    1
92    312    19    25  0.467752  {0,2,0}     29    1
43    337   101   110  0.171548  {0,2,0}     27    1
78    368    68    69  0.201504  {0,1,1}     31    1
35    370    80    81  0.530270  {1,1,0}     34    1
75    375   158   159  0.866229  {1,0,0}     32    1
7     381   115   122  0.419426  {0,2,0}     21    0
91    387     1    12  0.728201  {0,2,0}     28    0
46    391   156   162  0.099884  {0,2,0}     20    1
25    398    39    52  0.052448  {0,2,0}     28    1
122   403    97   126  0.681142  {0,2,0}     38    0
63    407    39    40  0.809513  {1,1,0}     33    1
86    449    63    64  0.953983  {0,2,0}     36    1
119   463    47    64  0.751749  {0,3,0}     31    0
117   486   141   142  0.426800  {0,1,1}     24    1
48    498   169   170  0.245532  {0,3,0}     32    1
49    503   132   134  0.933113  {0,1,0}     39    1
108   510   158   160  0.863130  {0,1,0}     35    0
42    513     6     7  0.011600  {0,1,0}     22    0
93    530   231   236  0.968784  {0,2,0}     31    1
31    534   180   181  0.279699  {0,0,1}     35    0
89    534   108   109  0.856820  {0,2,0}     26    0
126   568   242   243  0.367236  {0,1,0}     20    0
103   568   215   216  0.941039  {0,3,0}     29    1
124   575   121   123  0.850062  {0,1,0}     20    1
76    613    37    74  0.121708  {1,0,0}     32    1
47    625    68    79  0.851557  {0,1,0}     29    1
67    628   115   122  0.074660  {1,0,0}     30    1
123   643   229   230  0.352818  {0,1,0}     36    1
41    648    65    92  0.761478  {1,1,0}     25    1
84    662    51    52  0.119803  {0,1,0}     30    0
10    668   145   146  0.161627  {0,3,0}     39    0
13    673    65    91  0.787158  {0,1,0}     38    0
64    677    94    95  0.888186  {0,1,0}     33    1
112   679   203   210  0.693488  {0,1,0}     22    1
85    695   212   243  0.329668  {0,2,0}     24    0
102   701   165   177  0.322369  {0,1,1}     30    1
100   705    29    30  0.483705  {0,1,1}     37    0
15    707    25    26  0.376440  {1,0,0}     31    1
51    725   222   225  0.846498  {1,0,0}     33    1
4     728   146   147  0.070542  {0,1,0}     30    0
5     736    75    76  0.516305  {0,1,1}     29    0
11    737   129   136  0.498811  {0,3,0}     27    1
9     743   240   241  0.899342  {0,3,0}     32    1
121   759    12    13  0.349422  {1,1,0}     20    1
113   762    32    34  0.010623  {1,1,0}     31    1
55    798   129   136  0.167327  {1,1,0}     24    1
109   803   119   161  0.303065  {0,1,1}     28    0
107   807   226   227  0.940442  {0,3,0}     32    1
116   818   129   130  0.750936  {0,1,1}     25    0
6     822   180   181  0.820477  {0,1,1}     35    0
71    826    81    84  0.430258  {1,0,0}     33    1
40    827   105   117  0.058125  {1,1,0}     28    1
14    829   204   209  0.667636  {0,2,0}     38    1
65    841     2     3  0.943873  {0,2,0}     40    0
114   844     7    30  0.250365  {1,0,0}     22    1
82    850   225   227  0.137349  {0,2,0}     33    1
81    863    19    20  0.377085  {0,1,0}     23    1
52    870   231   232  0.706463  {0,2,0}     28    1
3     875    59    71  0.740727  {1,1,0}     29    1
38    891    13    14  0.059374  {0,1,0}     40    1
74    896   204   205  0.310539  {1,0,0}     23    1
96    896    39    40  0.763930  {0,0,1}     23    1
77    899   180   181  0.438581  {0,1,0}     25    1
56    901    10    41  0.019047  {0,1,0}     27    0
37    919    41    51  0.210793  {0,0,1}     24    0
26    923   207   208  0.247089  {0,3,0}     35    0
105   924    55    56  0.971318  {0,1,0}     37    0
73    929    17    19  0.180933  {0,1,0}     24    1
97    937   106   107  0.140036  {1,0,0}     30    1
72    945    48    49  0.754210  {0,1,1}     39    1
120   958    88    89  0.865057  {1,1,0}     27    1
66    967    18    20  0.195825  {0,1,0}     39    0
0     982    85    86  0.940688  {0,1,1}     20    1
104  1000     2     3  0.988757  {0,2,0}     38    1
19   1002   112   114  0.339264  {1,1,0}     33    1
24   1008    20    21  0.058693  {0,1,0}     27    1
30   1019   155   156  0.567856  {1,1,0}     32    1
50   1038    53    55  0.600386  {0,1,0}     21    1
69   1043    36    37  0.845542  {1,0,0}     27    1
22   1054    10    41  0.227845  {1,0,0}     28    1
2    1055    59    71  0.102814  {0,1,0}     40    1
118  1082   146   147  0.098007  {1,1,0}     20    1
36   1095    24    25  0.247037  {0,2,0}     30    1
80   1101   226   231  0.465496  {0,1,1}     27    1
83   1112   176   179  0.358696  {0,1,1}     24    0
60   1113    16    17  0.791012  {0,0,1}     22    1
98   1122   245   246  0.070033  {0,2,0}     33    0
54   1124   156   162  0.808917  {0,3,0}     21    0
29   1129   105   117  0.861216  {0,3,0}     28    1
17   1131    78    79  0.832607  {0,1,0}     32    0
28   1136   244   248  0.853813  {0,2,0}     22    1
95   1141   176   180  0.417758  {1,0,0}     20    1
57   1147    54    58  0.501992  {1,0,0}     32    1
20   1148   140   149  0.922212  {0,2,0}     35    1
101  1152     7    30  0.164617  {0,0,1}     37    1
94   1187   206   207  0.539517  {0,1,0}     25    0
18   1192   139   141  0.376352  {0,3,0}     32    1
115  1195     4     5  0.719751  {0,3,0}     33    0
87   1203   132   134  0.419916  {1,1,0}     27    1
21   1214   196   197  0.536345  {1,0,0}     26    1
12   1217    69    78  0.585200  {0,2,0}     21    1
70   1218    23    86  0.577304  {0,2,0}     20    1
110  1225   199   202  0.151457  {1,0,0}     24    1
39   1235   101   110  0.024572  {0,2,0}     23    0
125  1237   237   238  0.904851  {0,1,0}     35    1
34   1252    94    95  0.279607  {0,0,1}     30    0
44   1261    42    43  0.589023  {1,0,0}     25    0
1    1281    68    79  0.755534  {1,1,0}     35    1
27   1299    10    11  0.388691  {1,0,0}     23    1
106  1325   152   153  0.401529  {0,1,0}     29    0
33   1355    78    79  0.025848  {1,0,0}     40    1
127  1358    71    72  0.622338  {0,0,1}     25    0
53   1369    66    68  0.038704  {0,1,0}     26    0
58   1386   213   214  0.157623  {0,1,0}     34    1
8    1405   161   162  0.140890  {0,2,0}     37    1
45   1411    36    37  0.875907  {0,0,1}     27    1
