map EGL-G1-A
fac 5 10 {0,110,36,116,246}
hosp 1 {0}
n_ALS 5 1 {3:0,1:36,1:246}
n_BLS 22 1 {7:0,1:110,4:36,6:116,4:246}
n_CLS 5 0 {2:110,2:116,1:246}
      c_m  head  tail      c_af      c_d  c_tau  c_h
38     22   195   197  0.061798  {0,1,0}     25    0
93     56   216   217  0.128894  {0,2,0}     29    1
45     61   188   189  0.913517  {1,1,0}     22    0
102   129   150   152  0.968890  {0,1,0}     36    0
70    166    55    56  0.076263  {1,0,0}     30    1
13    201   149   150  0.322648  {0,3,0}     34    1
7     227   153   156  0.555371  {1,1,0}     24    1
21    260   125   149  0.735494  {0,3,0}     29    0
84    298   135   145  0.805414  {1,0,0}     29    1
88    317   213   214  0.752076  {0,1,0}     26    1
57    330    89    90  0.283962  {0,1,0}     36    0
106   361    23    86  0.328986  {0,0,1}     35    0
46    387    25    26  0.437215  {1,1,0}     40    1
89    408   111   112  0.130288  {1,1,0}     25    1
50    415   122   123  0.197540  {0,0,1}     37    1
31    429   139   140  0.957573  {0,3,0}     32    1
96    447   162   167  0.507779  {0,1,0}     36    1
68    447   202   203  0.334457  {0,1,0}     33    0
76    460   173   181  0.444925  {0,1,1}     24    0
109   461   100   101  0.557903  {0,1,1}     22    1
0     481    90    91  0.459999  {0,3,0}     38    1
77    494    40    41  0.236746  {0,1,0}     26    0
117   496   130   131  0.629601  {0,1,0}     34    1
12    507     4     5  0.117395  {1,0,0}     34    1
100   544   124   125  0.985710  {1,0,0}     39    1
116   548   121   123  0.342623  {1,0,0}     30    0
28    548    60    67  0.787863  {0,2,0}     25    1
41    553    78    79  0.661752  {1,1,0}     25    1
110   559    70    72  0.123367  {0,1,0}     23    1
3     569   198   200  0.261117  {0,2,0}     26    1
63    579    90    95  0.006809  {1,1,0}     25    1
20    591   207   208  0.183868  {1,1,0}     26    1
67    592    43    45  0.302195  {1,0,0}     28    1
120   606   144   145  0.345924  {1,3,0}     20    1
56    609   228   229  0.740909  {0,3,0}     22    0
95    619   195   197  0.151590  {1,0,0}     32    1
103   632   193   194  0.377610  {0,1,1}     39    1
99    636   178   182  0.239499  {1,0,0}     31    1
111   646    29    31  0.008016  {0,3,0}     34    1
122   650     6    27  0.496175  {0,3,0}     35    0
69    659   128   137  0.369980  {0,1,0}     24    0
40    666   244   249  0.035175  {0,0,1}     37    1
19    674     1    12  0.711590  {1,1,0}     38    1
91    682     4    22  0.167417  {1,0,0}     35    1
59    684   115   122  0.422509  {0,2,0}     21    1
94    709   149   150  0.208392  {0,1,0}     24    0
43    713    39    72  0.258224  {1,0,0}     40    1
58    723   212   218  0.029349  {1,1,0}     30    1
113   725    23   170  0.421120  {0,3,0}     23    1
87    740   199   201  0.180538  {0,1,0}     20    1
52    743   116   118  0.153935  {0,1,0}     30    1
53    748   234   236  0.678286  {0,0,1}     23    0
39    749    39    40  0.552249  {0,1,0}     37    1
79    760    22    24  0.928192  {0,1,1}     20    1
9     764   178   183  0.588608  {0,1,0}     20    1
61    780    32    33  0.471049  {0,1,1}     25    0
119   800    39    40  0.315618  {0,1,0}     39    1
47    808   117   118  0.967475  {1,1,0}     20    1
27    815    24    26  0.209772  {0,3,0}     35    0
33    817   189   241  0.136776  {0,3,0}     24    0
74    839   242   245  0.543901  {1,1,0}     27    1
34    847   104   105  0.411814  {1,0,0}     27    1
97    853    95    97  0.058131  {0,1,0}     34    1
22    857   163   168  0.534013  {0,1,0}     30    0
123   861   165   166  0.416182  {0,2,0}     32    0
14    865    69    70  0.449286  {1,1,0}     38    1
35    870   222   225  0.395254  {0,1,0}     37    1
18    877    43    46  0.406746  {1,1,0}     32    1
8     884    82    83  0.115915  {1,1,0}     32    1
36    887   160   163  0.322626  {0,1,0}     34    1
