map EGL-G1-D
fac 5 10 {0,104,36,167,83}
hosp 1 {0}
n_ALS 9 1 {2:0,3:167,4:83}
n_BLS 20 1 {3:0,5:104,5:36,3:167,4:83}
n_CLS 9 0 {5:0,2:36,2:167}
      c_m  head  tail      c_af      c_d  c_tau  c_h
120    14   203   210  0.313783  {0,0,1}     33    1
71     52   190   192  0.333559  {1,0,0}     26    1
3      91    13    14  0.417300  {1,0,0}     25    1
19     95   136   137  0.355995  {0,2,0}     22    1
124   100   228   230  0.869796  {0,3,0}     27    0
96    109   179   180  0.070738  {1,0,0}     29    1
118   119     3    23  0.141081  {0,1,0}     35    1
93    133   193   194  0.305871  {1,0,0}     32    0
1     160   190   191  0.765393  {0,2,0}     31    1
77    269    63    64  0.213404  {0,2,0}     26    1
27    273    65    91  0.289680  {1,0,0}     36    1
82    302    34    41  0.512504  {0,1,0}     21    0
17    326    54    55  0.787709  {0,1,0}     40    1
40    353    59    60  0.070107  {1,1,0}     39    1
89    390   226   231  0.004396  {1,2,0}     32    1
36    419   144   145  0.132649  {0,3,0}     33    0
57    421   146   147  0.776604  {1,1,0}     34    1
119   433   175   176  0.194776  {0,2,0}     28    1
85    445   157   159  0.686433  {1,1,0}     35    1
81    481    49    56  0.367918  {0,2,0}     36    1
98    494    18    19  0.045154  {0,1,1}     28    0
115   494   220   222  0.196264  {0,1,0}     38    1
106   499   197   198  0.206832  {0,2,0}     22    1
29    504   215   216  0.985487  {0,1,0}     31    0
65    517   102   110  0.322868  {0,1,0}     40    0
100   525   142   143  0.525316  {0,1,0}     26    0
86    526   173   181  0.281712  {0,2,0}     26    1
123   561    53    55  0.303704  {1,0,0}     37    1
66    568    89    90  0.225456  {0,2,0}     29    1
88    571    83    84  0.885575  {1,1,0}     32    1
53    572   245   246  0.932705  {0,2,0}     20    0
84    574   212   243  0.808566  {0,2,0}     20    0
75    596   202   204  0.725414  {1,0,0}     31    1
64    607   129   136  0.435318  {0,2,0}     22    1
16    610    20    21  0.370078  {0,2,0}     33    1
111   612    27    28  0.143698  {1,1,0}     30    1
38    624    90    95  0.427012  {0,1,0}     36    0
8     631   155   156  0.799463  {0,3,0}     26    1
126   636   226   227  0.734407  {0,2,0}     34    0
62    639   125   149  0.611134  {0,0,1}     21    1
5     661    30    33  0.087744  {0,2,0}     28    0
39    679   180   181  0.190797  {0,3,0}     32    0
105   687   130   131  0.512571  {1,1,0}     20    1
34    688    82    83  0.717184  {1,1,0}     28    1
59    701    98    99  0.191260  {0,2,0}     29    0
21    714   240   241  0.815369  {0,3,0}     36    1
110   714     7    30  0.688995  {0,2,0}     34    1
80    716   155   156  0.815839  {0,2,0}     31    0
46    730   210   211  0.264978  {0,2,0}     24    1
95    731    41    51  0.604979  {0,1,0}     36    0
125   734   204   209  0.732385  {0,1,0}     30    0
18    734   163   164  0.959264  {1,0,0}     34    0
107   735   231   232  0.466761  {0,2,0}     36    0
58    736   225   248  0.667814  {0,1,0}     39    1
