map EGL-G2-D
fac 5 10 {0,79,102,242,37}
hosp 2 {0,103}
n_ALS 7 1 {1:102,3:242,3:37}
n_BLS 16 1 {3:0,1:79,4:102,3:242,5:37}
n_CLS 6 0 {1:79,1:102,2:242,2:37}
      c_m  head  tail      c_af      c_d  c_tau  c_h
75     31   228   229  0.643901  {0,3,0}     31    1
103    50    98   127  0.309525  {0,1,0}     30    1
53     79   165   166  0.973863  {0,3,0}     31    0
46    103   115   116  0.099289  {1,1,0}     40    1
115   109    26    28  0.544395  {0,1,0}     29    1
49    114    50    51  0.405826  {0,1,1}     40    1
14    122   126   127  0.445977  {1,0,0}     33    1
37    124     2    14  0.767070  {0,2,0}     23    1
110   146    84    86  0.795070  {1,0,0}     28    1
89    153    48    49  0.937646  {0,1,0}     39    1
113   201     5    23  0.154355  {1,3,0}     36    0
0     207     4     5  0.794547  {0,2,0}     23    1
96    221   118   119  0.321358  {0,3,0}     33    0
60    260   219   223  0.419852  {0,3,0}     25    1
55    309   251   252  0.997353  {0,3,0}     30    0
84    368    24    25  0.104692  {0,2,0}     40    1
51    377   185   186  0.705698  {0,2,0}     21    1
19    385   122   123  0.320974  {0,1,0}     35    1
88    432   104   114  0.599963  {0,2,0}     25    0
23    432   244   253  0.824348  {0,3,0}     29    1
65    440    34    41  0.956917  {0,1,0}     32    0
123   447   116   123  0.234053  {0,2,0}     22    1
76    450     0     1  0.188221  {0,1,1}     23    0
1     453   165   166  0.791705  {1,1,0}     21    1
13    499    74    76  0.944526  {0,0,1}     34    1
74    506    67    69  0.280233  {0,1,0}     35    1
52    510   195   248  0.711724  {1,0,0}     40    1
38    518     0     1  0.638194  {0,2,0}     30    0
3     533     3     4  0.686829  {0,2,0}     37    0
4     543   120   162  0.209479  {1,0,0}     36    1
86    547     5     6  0.108719  {0,3,0}     29    0
82    555   107   108  0.559260  {1,1,0}     37    1
66    556    95    96  0.511116  {1,0,0}     32    1
17    559    82    85  0.825096  {0,3,0}     35    0
83    565    48    49  0.667749  {0,1,0}     22    1
100   566   212   213  0.181525  {0,2,0}     39    0
69    576   216   218  0.260120  {0,2,0}     40    1
125   583   140   141  0.223327  {0,3,0}     22    1
16    586    16    18  0.574739  {1,0,0}     39    0
107   589   191   195  0.388960  {1,0,0}     26    1
109   596   153   154  0.623034  {0,2,0}     31    1
15    597   245   246  0.977952  {0,2,0}     37    0
105   614   181   182  0.502553  {1,1,0}     26    1
2     620   202   209  0.418770  {0,2,0}     38    1
97    634   237   238  0.182714  {0,3,0}     24    1
98    648   186   188  0.106007  {0,3,0}     38    1
95    649   243   245  0.660436  {0,0,1}     33    1
99    656    94    95  0.400643  {0,3,0}     39    0
104   658    45    46  0.086879  {0,3,0}     34    0
93    670   103   104  0.528112  {0,2,0}     26    1
77    682   101   112  0.916458  {1,1,0}     37    1
118   697   117   121  0.223018  {1,2,0}     32    1
18    699    92    93  0.820741  {1,1,0}     25    1
27    707   125   152  0.926164  {0,2,0}     36    0
48    708   127   128  0.648766  {1,0,0}     28    1
9     718   223   224  0.015465  {1,1,0}     30    1
72    740   143   144  0.838161  {0,1,0}     32    0
81    747    25    26  0.563623  {1,0,0}     28    1
112   750     6    27  0.826606  {0,1,0}     22    0
71    763   240   241  0.515816  {0,3,0}     38    0
62    771    99   131  0.008615  {0,1,0}     33    0
94    779    69    70  0.586517  {0,1,0}     20    1
127   785    67    69  0.367836  {0,2,0}     30    1
42    788   165   166  0.798126  {0,0,1}     31    1
26    790   192   194  0.419000  {0,2,0}     36    1
87    804   136   146  0.572976  {0,3,0}     22    0
126   839     9    10  0.458807  {1,3,0}     34    1
111   886   188   189  0.491610  {1,0,0}     26    1
47    895    36    39  0.860382  {0,2,0}     34    1
32    902   130   131  0.713597  {0,2,0}     33    1
40    932    53    54  0.127084  {1,1,0}     35    1
119   934   118   119  0.948897  {0,2,0}     20    1
45    947   108   109  0.281580  {1,1,0}     37    1
34    954    84    86  0.940968  {0,2,0}     38    0
102   958   219   220  0.459467  {0,0,1}     38    1
57    960   147   148  0.124822  {1,1,0}     34    1
6     963   165   166  0.332418  {0,2,0}     26    0
67    974    36    39  0.892563  {0,2,0}     27    1
78    978   145   146  0.505114  {0,0,1}     32    0
10    985    70    71  0.133782  {0,2,0}     31    1
43    986   116   123  0.086585  {1,1,0}     39    1
31    988   102   111  0.395004  {0,1,1}     34    1
5     992    76    77  0.282924  {0,3,0}     22    1
114   999    97    98  0.330263  {1,0,0}     35    1
70   1001   103   111  0.360444  {0,1,0}     32    0
73   1004    95    99  0.145911  {0,2,0}     24    0
8    1014   197   199  0.088908  {0,1,0}     26    0
64   1039    41    51  0.405952  {0,2,0}     23    1
121  1042    49    56  0.749796  {1,0,0}     38    1
29   1047   186   198  0.328630  {1,0,0}     38    1
120  1059    49    56  0.848035  {0,2,0}     21    1
7    1065   170   171  0.567705  {0,1,0}     27    1
79   1065   197   199  0.334313  {1,0,0}     30    1
117  1082   179   180  0.268501  {1,3,0}     23    1
101  1082    62    63  0.998168  {0,1,0}     36    1
122  1102   228   230  0.616581  {1,1,0}     25    1
20   1117   219   223  0.299463  {1,0,0}     29    1
56   1119    96    98  0.011772  {0,2,0}     20    1
12   1126     5    26  0.108096  {1,1,0}     32    0
22   1135   105   106  0.230689  {0,3,0}     34    0
54   1137   193   194  0.893830  {1,0,0}     25    1
36   1147   205   208  0.841841  {0,1,0}     38    1
61   1168   109   110  0.265878  {1,0,0}     21    1
108  1176    17    19  0.047635  {0,1,0}     36    1
85   1215    27    28  0.164568  {0,2,0}     23    0
25   1215   185   187  0.840374  {0,1,0}     26    1
63   1222    59    72  0.824476  {0,2,0}     38    0
41   1224   120   162  0.199938  {0,3,0}     35    0
33   1231    31    38  0.234234  {0,1,1}     39    1
28   1251    70    71  0.693084  {0,3,0}     23    0
39   1281   153   154  0.447771  {1,0,0}     27    1
58   1284   223   224  0.160403  {0,1,0}     30    0
59   1298   217   218  0.988194  {0,1,0}     32    1
35   1300    10    11  0.137159  {0,0,1}     33    1
24   1304   107   109  0.923722  {0,2,0}     20    0
106  1308   197   199  0.352658  {0,3,0}     35    1
90   1323   162   163  0.519747  {0,1,1}     36    0
21   1325    39    40  0.809979  {0,2,0}     24    0
50   1326   164   165  0.780147  {1,1,0}     39    1
11   1326   125   126  0.180494  {0,1,1}     31    1
30   1328   116   123  0.931239  {0,0,1}     25    0
91   1329    36    37  0.997008  {0,2,0}     20    0
80   1332    47    48  0.837223  {0,2,0}     29    1
124  1341   125   126  0.641546  {0,1,0}     36    1
44   1356   170   171  0.055171  {1,0,0}     27    1
68   1368   208   209  0.114709  {0,2,0}     39    1
92   1395    66    92  0.405397  {0,1,0}     27    0
116  1413    69    70  0.290571  {0,3,0}     39    1
