map EGL-G2-B
fac 5 10 {0,137,121,26,157}
hosp 2 {0,199}
n_ALS 6 1 {4:137,1:121,1:157}
n_BLS 18 1 {5:0,3:137,3:121,4:26,3:157}
n_CLS 10 0 {2:0,3:137,2:121,2:26,1:157}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     11   236   238  0.919880  {0,2,0}     35    0
98     33    66    67  0.866958  {1,1,0}     31    1
64     43    67    68  0.388167  {0,1,1}     37    1
121    45   248   249  0.421186  {1,0,0}     38    0
46     54   251   252  0.056365  {0,2,0}     27    1
7      56   127   128  0.554108  {1,0,0}     33    1
25     70    36    38  0.467659  {0,2,0}     22    1
14     93   174   189  0.651548  {0,2,0}     31    0
80     94   201   203  0.028917  {0,1,1}     35    1
112   102    14    15  0.969088  {0,2,0}     22    0
113   163    86    87  0.232144  {0,3,0}     29    0
56    195   136   137  0.101191  {1,1,0}     30    1
19    196    98   127  0.964292  {0,0,1}     22    0
86    274     0    21  0.613590  {0,3,0}     38    1
5     309   164   165  0.165197  {1,1,0}     29    1
108   422   135   136  0.198888  {0,1,0}     39    1
75    422   190   192  0.257055  {1,1,0}     29    1
52    429   130   137  0.216882  {0,2,0}     24    1
102   442   167   168  0.075471  {0,3,0}     33    1
95    450   196   198  0.625804  {0,3,0}     30    1
42    452    19    20  0.378350  {0,1,0}     23    0
10    457    90    92  0.935590  {0,2,0}     33    0
0     468   133   134  0.459356  {1,1,0}     38    1
62    476    66    67  0.493541  {0,2,0}     40    1
67    477   218   250  0.502070  {0,2,0}     25    1
35    487   209   216  0.884812  {1,2,0}     27    1
53    521   105   107  0.488564  {0,1,0}     28    1
37    522    45    64  0.311877  {1,1,0}     37    1
51    538   167   168  0.340027  {1,1,0}     37    1
58    553   172   173  0.560883  {1,1,0}     21    1
73    560   195   196  0.523362  {0,2,0}     26    1
72    561   190   191  0.613051  {1,0,0}     31    1
49    567   243   245  0.622972  {0,2,0}     39    0
27    576    91    92  0.324555  {0,2,0}     33    1
103   578   128   139  0.194068  {1,0,0}     24    1
57    584    39    40  0.933118  {1,1,0}     29    1
78    591    91    96  0.848225  {1,0,0}     21    1
16    607    11    42  0.446685  {0,0,1}     33    1
90    614   209   216  0.724037  {1,0,0}     36    1
111   621    90    92  0.957643  {0,2,0}     35    0
85    626     1    12  0.473173  {0,2,0}     25    1
18    639   192   193  0.407394  {0,1,0}     37    1
34    651    47    48  0.477072  {1,0,0}     38    1
89    655   181   182  0.276601  {0,1,1}     35    1
8     661   237   238  0.326958  {0,1,1}     34    0
61    672    14    15  0.115998  {0,2,0}     38    1
38    692   152   155  0.982773  {0,2,0}     29    0
