map EGL-G1-E
fac 5 10 {0,85,125,38,28}
hosp 2 {0,96}
n_ALS 8 1 {1:0,1:85,2:125,1:38,3:28}
n_BLS 18 1 {3:0,5:85,2:125,6:38,2:28}
n_CLS 6 0 {3:85,2:125,1:28}
      c_m  head  tail      c_af      c_d  c_tau  c_h
38     30    80    81  0.757642  {0,2,0}     40    0
10     33   139   140  0.229654  {0,2,0}     31    1
83     65    15    17  0.297933  {0,2,0}     30    1
23     68     1     2  0.796533  {1,1,0}     23    1
0      80   202   204  0.233878  {1,1,0}     34    1
102    99    62    63  0.875269  {0,1,0}     37    1
22    100   100   101  0.172666  {1,1,0}     22    1
44    117     2    14  0.101334  {0,1,0}     27    0
108   122    93    94  0.888792  {0,3,0}     38    1
95    135   177   184  0.674866  {1,0,0}     22    1
13    139    54    58  0.256145  {1,3,0}     36    1
60    154     5     6  0.000846  {0,2,0}     24    1
24    178   129   130  0.101041  {0,1,1}     22    1
31    261   139   140  0.715476  {1,0,0}     27    0
14    268   240   242  0.199251  {0,2,0}     24    0
29    269   140   141  0.544512  {0,1,0}     34    0
34    299   243   244  0.521993  {0,2,0}     30    0
62    316   132   133  0.274243  {0,1,0}     36    1
81    352    45    46  0.080864  {1,1,0}     38    1
16    372    42    43  0.610988  {0,2,0}     24    1
79    390   199   201  0.128522  {0,2,0}     39    1
106   396   225   248  0.087240  {0,1,0}     26    0
56    405   206   207  0.110777  {0,1,0}     40    1
1     425   195   196  0.421430  {0,2,0}     39    1
109   425   191   193  0.575088  {1,2,0}     31    1
94    445    48    57  0.286239  {1,0,0}     37    1
82    477    36    39  0.530252  {0,3,0}     36    0
111   492   142   144  0.207417  {0,1,0}     37    0
51    531    39    72  0.681344  {0,1,0}     22    1
54    534   124   151  0.896851  {0,2,0}     32    0
21    561   100   101  0.872244  {0,2,0}     25    1
46    564    22    24  0.475709  {1,0,0}     27    1
61    566   211   212  0.782379  {1,0,0}     30    1
93    575     1    12  0.433093  {1,2,0}     34    1
73    588    54    58  0.920757  {1,1,0}     27    1
3     601   193   194  0.367271  {1,1,0}     26    1
45    614   174   175  0.218372  {0,3,0}     29    1
107   619    96    97  0.507220  {1,1,0}     30    1
65    621   155   156  0.158020  {0,1,0}     34    0
32    626   215   216  0.005801  {1,0,0}     27    1
122   628    85    86  0.731974  {0,1,0}     30    1
39    629   141   142  0.176201  {1,1,0}     22    1
78    638   177   184  0.859373  {1,0,0}     33    1
47    643    84   100  0.778437  {0,2,0}     28    0
123   647    97   126  0.604886  {0,2,0}     22    1
71    654    50    53  0.489777  {0,3,0}     36    1
124   662   185   192  0.042992  {0,2,0}     24    0
76    676     0     1  0.823404  {0,3,0}     27    1
12    684   173   181  0.156003  {0,1,1}     34    1
63    694    50    51  0.449820  {0,1,0}     22    1
26    712    30    33  0.139737  {0,1,0}     31    1
75    724    31    38  0.186443  {0,2,0}     34    0
85    728    54    58  0.417378  {0,3,0}     26    1
119   736     1    12  0.882684  {0,3,0}     32    1
