map EGL-G2-E
fac 5 10 {0,12,95,200,3}
hosp 1 {0}
n_ALS 5 1 {1:12,3:200,1:3}
n_BLS 20 1 {3:0,3:12,6:95,5:200,3:3}
n_CLS 7 0 {2:12,2:95,2:200,1:3}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65      9     9    34  0.352303  {0,2,0}     32    0
1      44   167   168  0.439042  {0,2,0}     38    1
34     45   252   253  0.518648  {1,0,0}     38    1
109    93   135   136  0.443606  {1,0,0}     30    1
28    111    71    73  0.297124  {0,3,0}     40    1
76    127   150   151  0.165095  {0,3,0}     28    0
108   188   126   127  0.760580  {0,1,1}     38    1
42    209    30    33  0.095655  {0,2,0}     35    1
98    210     7     8  0.920563  {0,1,0}     22    1
24    221   212   213  0.918623  {0,1,1}     31    1
101   241   233   254  0.737852  {0,1,0}     25    0
119   273    79    80  0.421198  {1,0,0}     36    1
63    277   142   143  0.608584  {1,0,0}     27    0
3     289   200   201  0.944537  {0,1,0}     29    1
4     328   217   218  0.145514  {1,1,0}     31    1
33    335    70    71  0.311032  {0,3,0}     38    1
64    357   202   203  0.295083  {0,3,0}     36    1
110   357    98   127  0.398732  {1,1,0}     40    1
57    390   248   249  0.291311  {1,0,0}     40    1
37    396   152   155  0.036692  {0,2,0}     39    1
100   442   133   134  0.880638  {0,3,0}     37    0
23    449     3     4  0.826399  {0,1,1}     29    0
77    480   143   145  0.163400  {1,1,0}     27    1
122   483   129   138  0.206311  {0,1,0}     34    0
82    520   174   182  0.060010  {0,1,1}     32    1
52    538   111   114  0.770942  {0,1,0}     29    0
2     543    27    30  0.501586  {0,1,1}     37    0
53    546   152   155  0.644608  {1,0,0}     28    1
80    549   106   118  0.908043  {0,2,0}     40    1
27    551   123   124  0.168470  {0,0,1}     21    0
111   579    71    72  0.087634  {0,0,1}     23    0
21    586    38    40  0.051285  {0,1,1}     34    1
123   624   127   128  0.317753  {0,1,0}     39    0
97    633   102   103  0.593088  {0,0,1}     34    1
125   638   164   165  0.180613  {1,0,0}     34    1
126   639   122   123  0.220739  {0,0,1}     26    1
44    646     1     2  0.739678  {0,0,1}     27    1
36    650   201   203  0.381342  {0,2,0}     20    0
115   651    41    51  0.596244  {0,2,0}     20    1
13    680   177   181  0.266346  {0,1,0}     24    1
62    686   250   251  0.164227  {0,2,0}     21    1
39    692   213   214  0.308511  {1,1,0}     29    1
99    705   190   192  0.685783  {1,1,0}     33    1
70    711    73    74  0.588491  {0,1,0}     24    1
29    713   249   250  0.541350  {0,3,0}     39    1
66    714   174   183  0.844910  {0,3,0}     38    1
12    717   133   135  0.974726  {1,1,0}     29    1
96    733   103   104  0.727709  {0,3,0}     24    1
118   738    99   132  0.844844  {0,2,0}     23    1
40    741   158   160  0.524559  {0,1,0}     36    1
105   741    42    43  0.704041  {1,0,0}     24    1
41    749   244   253  0.144282  {1,0,0}     28    1
106   762    39    52  0.518828  {0,0,1}     29    1
6     764    99   132  0.926615  {0,2,0}     28    0
