map EGL-G2-A
fac 5 10 {0,12,210,89,155}
hosp 2 {0,183}
n_ALS 6 1 {1:210,4:89,1:155}
n_BLS 24 1 {5:0,5:12,6:210,3:89,5:155}
n_CLS 6 0 {3:12,1:210,1:89,1:155}
      c_m  head  tail      c_af      c_d  c_tau  c_h
88     24   113   114  0.330896  {0,1,0}     21    0
60     38    59    60  0.680750  {0,2,0}     21    1
13     53   218   250  0.923967  {1,1,0}     21    1
84     72    70    71  0.480289  {0,2,0}     22    1
127    86    95    96  0.993218  {0,2,0}     24    0
105    89   201   203  0.215942  {0,1,0}     34    0
107   106    12    13  0.710982  {1,1,0}     28    1
95    180   217   219  0.836401  {0,2,0}     39    1
19    188   209   216  0.025327  {0,1,0}     32    1
99    205     8    33  0.658931  {1,1,0}     35    1
79    280     8     9  0.172668  {0,3,0}     32    0
70    320    13    14  0.180510  {0,1,0}     30    0
40    340   127   128  0.144298  {0,1,0}     23    1
58    355   202   203  0.792124  {0,2,0}     35    1
43    366   176   177  0.320511  {1,0,0}     21    1
20    401    84    85  0.212546  {0,2,0}     36    0
49    406    40    41  0.881542  {0,2,0}     25    0
14    440    61    62  0.479860  {1,0,0}     26    1
100   456    35    36  0.032674  {1,1,0}     36    1
53    478    40    41  0.523397  {0,2,0}     32    1
113   482    25    26  0.043584  {0,0,1}     21    1
119   497   106   108  0.856002  {0,1,0}     25    1
18    510    15    17  0.987755  {0,3,0}     38    0
44    515   226   251  0.757856  {0,2,0}     34    0
38    547    54    55  0.935740  {0,1,0}     39    0
112   565    68    69  0.673624  {0,1,0}     21    0
50    566    43    46  0.960247  {1,0,0}     29    1
121   592   181   182  0.893803  {0,3,0}     29    1
62    607    83    84  0.715294  {1,0,0}     28    1
27    629   139   140  0.607758  {0,2,0}     21    1
3     633    99   131  0.870420  {0,1,1}     33    1
6     643   166   175  0.062189  {0,3,0}     22    1
78    649   242   243  0.694411  {0,3,0}     26    1
85    657    66    92  0.549619  {0,1,0}     33    1
66    686   186   198  0.982720  {0,2,0}     29    0
109   687   154   157  0.212228  {0,1,1}     31    0
28    691    18    19  0.595433  {0,2,0}     40    1
67    696    99   100  0.374021  {0,3,0}     35    1
15    697   153   154  0.404048  {0,2,0}     31    0
22    702    23   150  0.793546  {0,2,0}     37    1
30    712    27    30  0.288171  {1,1,0}     40    1
24    716   193   246  0.067737  {1,1,0}     27    1
97    718    32    34  0.547634  {1,2,0}     35    1
23    728   185   187  0.017500  {1,0,0}     34    1
61    730   181   182  0.226265  {0,1,0}     39    0
77    730   154   158  0.428392  {0,2,0}     22    1
