map EGL-G2-D
fac 5 10 {0,246,136,86,3}
hosp 1 {0}
n_ALS 5 1 {4:0,1:86}
n_BLS 24 1 {6:0,2:246,5:136,5:86,6:3}
n_CLS 6 0 {1:136,3:86,2:3}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118     7     2    14  0.878797  {0,3,0}     25    0
28     10   140   141  0.947448  {1,0,0}     32    1
85     13   109   110  0.226458  {1,1,0}     40    1
95     69    17    19  0.706697  {1,1,0}     33    1
100    89   202   203  0.200024  {0,2,0}     34    0
97    102   178   185  0.582828  {0,2,0}     20    1
47    122     7     8  0.784869  {1,0,0}     32    1
41    159    99   100  0.082363  {1,0,0}     36    1
104   177    38    40  0.725502  {0,2,0}     40    1
3     270   157   161  0.833022  {0,1,0}     32    1
48    270   252   253  0.662324  {0,2,0}     36    1
53    318   245   247  0.093520  {0,1,0}     35    0
105   320     2     3  0.788979  {0,2,0}     21    0
76    336   225   228  0.182957  {1,1,0}     23    1
23    342    68    69  0.060761  {0,2,0}     33    0
35    363   239   244  0.030225  {0,2,0}     38    1
63    371   157   163  0.715305  {0,1,1}     35    0
79    376   190   192  0.499434  {1,0,0}     38    1
12    379    70    71  0.772457  {0,0,1}     33    0
71    391    97   112  0.141005  {0,3,0}     31    1
117   398    95    96  0.310692  {1,0,0}     39    1
30    404   119   120  0.942063  {0,1,0}     31    1
80    417    39    40  0.453068  {1,0,0}     24    0
120   435   198   199  0.176553  {0,1,1}     22    1
22    442   178   185  0.826130  {0,2,0}     39    1
2     448   193   194  0.896442  {0,0,1}     39    1
11    453   106   118  0.490779  {1,3,0}     27    1
46    463   152   155  0.773825  {0,1,0}     30    1
84    466   192   194  0.012246  {1,0,0}     22    1
114   500    39    73  0.187350  {0,2,0}     30    1
43    511   131   132  0.494277  {0,1,0}     21    1
89    521    91    96  0.572965  {0,2,0}     28    0
93    522    97   115  0.590104  {0,1,0}     25    1
64    524   170   171  0.592709  {1,1,0}     23    0
61    550    79    80  0.665157  {1,2,0}     36    1
86    551   216   218  0.804564  {0,1,0}     37    1
103   565   247   249  0.355739  {0,1,1}     22    1
14    569    29    31  0.932885  {1,0,0}     30    1
56    595   178   179  0.172280  {1,1,0}     31    1
52    600    65    66  0.650622  {0,3,0}     23    0
5     600    30    33  0.926504  {0,3,0}     24    1
58    611   131   132  0.341131  {0,2,0}     26    0
126   613   127   128  0.060183  {0,2,0}     38    1
9     617     4    22  0.022438  {0,3,0}     32    1
17    617     3    15  0.840984  {1,0,0}     28    1
50    623   139   140  0.972974  {1,1,0}     36    1
68    624   120   170  0.102341  {0,1,0}     31    1
44    638   129   130  0.778825  {0,3,0}     28    1
124   649    97   112  0.777533  {1,1,0}     39    1
75    658    26    28  0.741130  {1,0,0}     38    1
109   660   101   102  0.558161  {1,1,0}     27    1
37    665   249   252  0.398296  {0,0,1}     27    1
82    672   197   200  0.371876  {0,3,0}     39    1
55    678   189   190  0.281315  {0,1,0}     33    0
20    684   206   207  0.658336  {0,0,1}     39    0
8     693    57    61  0.086216  {0,3,0}     20    1
65    705    53    55  0.446910  {0,3,0}     38    1
99    706   137   138  0.009866  {0,2,0}     29    1
102   707   194   242  0.038353  {1,0,0}     30    1
74    708   208   209  0.108777  {0,3,0}     37    1
0     708    70    79  0.941018  {0,0,1}     39    0
90    729   176   177  0.055297  {0,3,0}     30    0
45    736   132   133  0.640850  {0,3,0}     33    1
119   736   175   177  0.180997  {1,0,0}     37    1
73    737   248   249  0.068110  {0,2,0}     28    0
26    748   128   139  0.246218  {1,2,0}     40    1
91    751    78    79  0.050755  {0,2,0}     39    1
83    752   105   107  0.946887  {0,3,0}     26    1
13    759     0    21  0.135127  {0,2,0}     26    1
24    762   226   229  0.383284  {1,2,0}     29    1
94    764   174   182  0.542172  {1,1,0}     25    1
40    770   162   163  0.105377  {1,1,0}     34    1
112   773    47    48  0.624094  {0,1,0}     32    1
18    785    81    82  0.674305  {0,3,0}     35    0
49    787    26    28  0.189755  {1,2,0}     35    1
36    788   121   122  0.588858  {0,2,0}     23    1
78    797   239   244  0.682078  {1,0,0}     24    1
38    800   135   136  0.213063  {0,1,0}     27    0
15    814    48    49  0.601606  {1,1,0}     22    1
6     821    57    61  0.509685  {0,2,0}     39    1
1     826   158   159  0.352179  {0,1,0}     30    1
115   829   151   153  0.902353  {1,1,0}     27    1
123   831    46    47  0.788278  {1,1,0}     37    1
121   839   245   247  0.215587  {0,3,0}     23    1
60    858   251   254  0.545733  {0,3,0}     28    1
42    859   166   175  0.906978  {1,1,0}     25    1
16    859     4     5  0.426246  {1,0,0}     40    1
21    868   181   182  0.541810  {1,1,0}     21    1
96    869   189   190  0.947454  {0,1,0}     33    1
54    871    71    72  0.261735  {0,2,0}     20    0
34    876   240   241  0.715777  {0,0,1}     22    1
72    884   165   166  0.062276  {1,0,0}     31    1
108   891   208   209  0.957698  {0,1,0}     28    1
62    902   190   192  0.678512  {0,2,0}     27    0
81    903    66    93  0.850523  {0,3,0}     40    1
39    919    67    69  0.306305  {1,0,0}     26    1
32    936   197   199  0.413270  {1,1,0}     32    1
51    942   226   251  0.368664  {1,0,0}     32    1
59    981   205   208  0.556304  {0,3,0}     29    0
77    984    94    95  0.470338  {0,1,0}     31    1
29   1000    25    26  0.017727  {0,0,1}     39    1
19   1019   136   137  0.570237  {0,1,0}     34    1
33   1025    36    39  0.140198  {0,1,0}     39    1
57   1028    36    38  0.965213  {1,1,0}     26    1
69   1048   177   181  0.122287  {0,1,0}     28    1
4    1059   150   151  0.173059  {1,1,0}     25    1
107  1059   213   215  0.257060  {0,3,0}     34    1
31   1078    16    17  0.814465  {0,3,0}     23    1
88   1079    97    98  0.233076  {0,3,0}     21    0
116  1100    59    60  0.204294  {1,0,0}     40    1
122  1105   189   190  0.532952  {0,2,0}     22    0
111  1117   130   137  0.903686  {0,2,0}     30    0
25   1138    90    91  0.846987  {0,3,0}     27    1
110  1138   158   159  0.735348  {0,2,0}     21    1
113  1156    71    72  0.115803  {0,1,0}     20    0
66   1176     3    15  0.971755  {1,1,0}     38    1
98   1203    48    57  0.757444  {0,2,0}     24    1
10   1219   146   147  0.623789  {0,2,0}     28    0
106  1226    90    92  0.467983  {0,2,0}     33    1
7    1244    62    63  0.177241  {0,0,1}     27    1
125  1255    29    30  0.477262  {0,3,0}     24    1
67   1267   168   176  0.884066  {1,1,0}     20    1
101  1268    29    31  0.817508  {0,3,0}     21    1
87   1281   132   133  0.878041  {0,0,1}     20    0
92   1294   184   188  0.770008  {0,2,0}     35    0
70   1316   175   176  0.271193  {0,2,0}     23    0
127  1323   174   189  0.522340  {0,0,1}     34    1
27   1347    85   101  0.910036  {0,1,0}     23    1
