map EGL-G1-C
fac 5 10 {0,194,84,85,132}
hosp 2 {0,140}
n_ALS 5 1 {2:0,1:84,2:85}
n_BLS 21 1 {5:0,3:194,3:84,5:85,5:132}
n_CLS 5 0 {1:0,1:194,2:85,1:132}
      c_m  head  tail      c_af      c_d  c_tau  c_h
95     27     5    26  0.204576  {0,2,0}     29    0
78     52    23   149  0.826901  {1,0,0}     26    1
99     57   170   171  0.074917  {0,1,0}     25    0
19     86    49    50  0.082124  {0,1,0}     29    0
121   105   177   184  0.291511  {0,1,1}     23    0
27    116    73    74  0.750886  {1,1,0}     21    1
113   137     5     6  0.573788  {0,1,0}     40    1
2     154   125   149  0.832253  {0,3,0}     32    1
87    184   150   151  0.811087  {0,2,0}     39    1
119   227    39    52  0.412320  {1,1,0}     39    1
52    230     8    33  0.031775  {0,1,0}     26    1
69    240    66    67  0.483379  {0,0,1}     35    1
122   280   244   249  0.205672  {0,1,0}     27    0
103   331   106   108  0.648160  {0,1,0}     33    0
77    339   100   111  0.055581  {0,2,0}     28    0
111   358   219   221  0.124892  {0,3,0}     33    1
15    401   128   129  0.067101  {0,1,1}     24    0
37    421   216   217  0.946651  {1,1,0}     20    1
115   427    80    81  0.833854  {1,1,0}     40    1
125   435   111   112  0.221722  {0,0,1}     40    0
76    439   197   198  0.404765  {0,3,0}     40    1
47    477   107   108  0.068405  {0,0,1}     23    1
110   486    72    73  0.609397  {1,1,0}     40    1
17    490   213   216  0.513448  {1,1,0}     20    1
1     490   151   152  0.476820  {0,2,0}     32    1
51    492   179   180  0.710042  {0,1,0}     35    0
68    493    67    68  0.361349  {0,2,0}     39    1
116   517   195   196  0.924719  {1,1,0}     29    1
21    519    36    37  0.810910  {0,1,1}     27    0
9     528   120   121  0.402625  {0,2,0}     29    0
70    534    80    88  0.007198  {1,0,0}     20    1
127   534     9    10  0.686148  {1,0,0}     35    1
97    537    35    36  0.798150  {0,3,0}     25    0
93    542    36    39  0.836322  {0,3,0}     32    1
98    544   245   246  0.214783  {0,2,0}     24    0
