map EGL-G1-E
fac 5 10 {0,94,176,63,209}
hosp 1 {0}
n_ALS 10 1 {4:0,5:63,1:209}
n_BLS 17 1 {5:0,3:94,2:176,5:63,2:209}
n_CLS 6 0 {1:0,1:94,3:176,1:209}
      c_m  head  tail      c_af      c_d  c_tau  c_h
92      6    77    78  0.093814  {1,1,0}     33    1
71     42    50    53  0.317788  {1,0,0}     34    1
55    119   228   230  0.633388  {0,2,0}     31    1
14    162   222   225  0.885308  {0,2,0}     30    0
32    193   124   151  0.751049  {0,0,1}     32    1
50    308   162   166  0.703900  {0,1,0}     26    0
15    317   215   216  0.095250  {1,1,0}     36    1
116   341   210   211  0.386170  {1,1,0}     25    1
36    355   215   216  0.855286  {0,2,0}     25    0
61    427    27    30  0.253832  {0,2,0}     20    0
17    477   165   177  0.296826  {0,2,0}     29    1
117   477    39    40  0.049435  {0,2,0}     31    0
12    480    32    34  0.491184  {0,0,1}     34    1
11    487   161   162  0.153122  {1,0,0}     23    1
90    493   227   228  0.554711  {0,1,1}     26    1
81    494   124   125  0.499983  {1,0,0}     27    1
82    495    96   114  0.824043  {1,0,0}     39    0
110   504    49    56  0.774802  {0,1,0}     21    1
105   526   157   159  0.279722  {0,2,0}     29    0
123   541   130   131  0.906601  {1,0,0}     31    1
121   550    88    96  0.043203  {1,1,0}     28    1
62    573     5     6  0.678674  {0,1,1}     37    1
70    610   174   176  0.079224  {0,1,0}     22    1
41    617    13    14  0.041178  {0,0,1}     26    1
104   623    88    89  0.619430  {1,1,0}     27    1
20    658    93    94  0.532817  {1,0,0}     31    1
44    664   118   119  0.412613  {0,2,0}     20    0
83    669    55    56  0.624936  {0,2,0}     27    0
79    683   241   242  0.305287  {0,1,0}     32    1
58    709   244   249  0.466537  {0,2,0}     32    1
122   714    45    46  0.410816  {1,1,0}     20    1
111   720   189   241  0.185770  {1,0,0}     30    1
86    721    17    22  0.973780  {1,2,0}     24    1
114   722    50    52  0.093788  {0,1,0}     38    0
6     725   242   245  0.854640  {0,1,1}     26    0
57    738     6     7  0.646871  {0,1,0}     37    0
48    757   115   122  0.740675  {0,1,0}     36    1
7     761   138   139  0.333203  {0,1,0}     39    1
29    769   156   160  0.478380  {1,0,0}     22    1
21    773   169   173  0.480553  {0,3,0}     29    0
84    774    66    67  0.267260  {0,1,0}     24    1
26    775    98   131  0.645130  {0,2,0}     30    1
56    781   115   122  0.143526  {1,1,0}     24    1
2     782    36    39  0.485839  {0,3,0}     24    0
60    783    32    34  0.599171  {1,1,0}     23    1
120   784    49    50  0.336571  {0,1,0}     35    1
49    784    43    45  0.335191  {1,0,0}     20    1
103   788   139   141  0.597150  {1,0,0}     29    1
39    792    67    68  0.002862  {0,1,0}     22    1
42    800    92    93  0.657863  {1,0,0}     23    1
33    800    31    32  0.410813  {0,1,0}     32    0
37    806   128   137  0.605341  {0,2,0}     24    1
93    812    59    60  0.827486  {1,0,0}     40    1
115   816    93    94  0.561234  {0,2,0}     20    1
59    827    94    95  0.029276  {0,3,0}     32    0
27    838   112   113  0.620908  {1,0,0}     26    1
95    839   191   194  0.428291  {0,3,0}     30    0
77    846   190   191  0.477619  {0,2,0}     29    1
85    849   102   103  0.228710  {1,0,0}     30    1
106   851   241   242  0.161457  {0,2,0}     21    0
46    858   203   210  0.391347  {0,0,1}     24    1
78    859   104   106  0.154792  {0,1,0}     27    1
113   863   103   104  0.918026  {1,1,0}     37    1
68    872    75    77  0.220589  {0,3,0}     39    1
25    881    96    97  0.540054  {0,2,0}     40    0
76    881   242   243  0.823232  {0,2,0}     20    1
98    894   119   161  0.085916  {0,2,0}     39    1
69    896   216   217  0.518565  {0,3,0}     34    0
118   901   131   132  0.136112  {0,2,0}     30    0
23    908   138   139  0.466893  {0,1,0}     30    0
100   921   101   102  0.030612  {0,2,0}     20    1
54    935    43    46  0.526469  {1,1,0}     38    1
51    954    10    41  0.200574  {0,2,0}     25    1
28    956    18    20  0.471586  {0,1,0}     39    1
1     960   222   225  0.158690  {1,3,0}     36    1
35    960    11    42  0.655653  {1,1,0}     30    1
18    961    84   100  0.360381  {0,2,0}     37    0
53    961    79    80  0.148383  {0,1,0}     21    1
99    968   158   159  0.963284  {0,3,0}     34    1
19    999    53    55  0.389358  {0,2,0}     31    1
109  1021   134   146  0.523187  {0,1,0}     32    1
126  1030   206   207  0.111601  {1,0,0}     20    1
24   1037   115   116  0.160392  {0,2,0}     27    1
89   1042    39    40  0.721461  {0,1,0}     23    0
45   1053   226   227  0.157382  {0,1,0}     35    1
94   1053     6    27  0.442792  {0,1,1}     34    0
10   1076     0     1  0.028645  {0,3,0}     27    0
5    1082   149   150  0.668851  {0,1,1}     32    1
88   1083    38    40  0.462330  {1,1,0}     40    1
75   1092   108   109  0.990165  {0,1,0}     30    1
3    1105   228   230  0.830811  {0,1,0}     32    1
63   1108    20    21  0.167174  {0,1,1}     31    1
66   1109     2     3  0.351221  {1,1,0}     33    1
52   1109    70    71  0.451636  {0,1,0}     35    1
0    1117   232   233  0.057913  {0,1,0}     36    1
16   1121   128   129  0.124715  {0,3,0}     31    1
112  1130    84   100  0.770077  {1,0,0}     32    0
30   1135   116   120  0.375333  {1,1,0}     37    1
9    1145   196   203  0.217571  {0,2,0}     32    0
108  1169   115   116  0.719985  {0,2,0}     34    1
8    1174   124   125  0.940817  {1,1,0}     32    1
40   1175    58    59  0.318473  {0,3,0}     38    1
91   1180    10    41  0.950813  {0,3,0}     30    0
87   1188    97   126  0.884154  {1,1,0}     21    1
119  1192   132   134  0.897864  {0,3,0}     30    0
72   1194    48    49  0.852073  {0,2,0}     30    1
38   1196    24    26  0.196175  {0,2,0}     36    1
107  1206    47    48  0.875496  {0,3,0}     21    0
101  1217   167   175  0.147262  {1,1,0}     35    1
124  1232    23   149  0.904885  {1,0,0}     22    1
47   1236    18    20  0.356899  {1,0,0}     21    1
34   1241   144   145  0.529348  {0,1,0}     31    1
125  1253    58    59  0.983397  {0,3,0}     32    0
102  1255    27    30  0.085498  {0,2,0}     20    1
31   1277   162   166  0.168225  {1,0,0}     28    1
97   1295   162   167  0.813133  {0,3,0}     29    0
74   1307   213   214  0.146818  {0,1,0}     29    0
22   1308    41    51  0.670540  {0,2,0}     37    1
96   1311   197   198  0.231675  {0,3,0}     22    0
127  1321    43    46  0.149460  {0,1,0}     23    1
73   1330    80    81  0.857109  {0,2,0}     40    1
4    1357    69    78  0.339254  {0,1,1}     28    0
65   1365   125   126  0.066631  {0,0,1}     32    1
80   1387    12    13  0.570434  {0,2,0}     27    0
43   1389    88    89  0.479023  {0,1,1}     27    1
67   1389   174   176  0.782108  {0,1,0}     24    1
64   1434    20    21  0.136751  {0,1,0}     33    1
13   1439   110   113  0.341899  {0,2,0}     35    1
