map EGL-G1-D
fac 5 10 {0,90,232,56,141}
hosp 1 {0}
n_ALS 8 1 {4:0,2:90,2:56}
n_BLS 19 1 {5:0,5:90,6:232,1:56,2:141}
n_CLS 9 0 {1:0,3:90,4:56,1:141}
      c_m  head  tail      c_af      c_d  c_tau  c_h
112     8   134   146  0.356429  {0,2,0}     24    1
32     28   170   171  0.146467  {0,2,0}     20    1
122    58   225   226  0.009001  {0,2,0}     36    0
69     69    36    38  0.001736  {0,2,0}     25    1
93     71   204   205  0.392355  {1,1,0}     34    1
72    109   101   102  0.716846  {1,0,0}     20    1
9     124   198   199  0.714694  {0,1,0}     20    1
101   167   197   198  0.465057  {1,0,0}     39    1
26    190   173   181  0.780990  {0,0,1}     30    1
60    296   216   217  0.060994  {0,1,0}     25    1
118   319   226   231  0.582923  {0,2,0}     38    0
5     366    45    64  0.578511  {1,0,0}     26    1
98    366    68    79  0.022625  {1,0,0}     32    1
1     373   240   242  0.596926  {0,1,0}     39    0
106   386    27    30  0.903806  {0,0,1}     24    1
40    421    89    91  0.199657  {0,3,0}     37    0
86    422    23    86  0.592489  {0,0,1}     34    0
125   446   124   151  0.193593  {0,0,1}     36    1
44    447   127   128  0.423596  {0,2,0}     33    1
79    463   160   164  0.171517  {0,2,0}     37    1
22    485    19    20  0.435339  {0,2,0}     20    1
55    490    25    26  0.997670  {0,2,0}     39    1
85    504   222   223  0.283709  {0,1,0}     22    1
61    529   202   204  0.691732  {0,1,1}     35    0
99    536     7     8  0.476154  {1,1,0}     23    1
109   556    67    68  0.462847  {0,2,0}     25    0
45    565    68    79  0.968006  {0,1,0}     29    1
31    566   140   149  0.247364  {0,1,0}     26    1
89    571   140   141  0.273594  {0,1,0}     28    0
10    572   122   123  0.780429  {1,1,0}     21    1
25    580    65    66  0.528974  {1,0,0}     22    1
91    582    65    66  0.703141  {0,3,0}     26    0
63    582    61    62  0.654821  {1,1,0}     31    1
33    586     1     2  0.860220  {0,1,0}     23    1
107   588    12    13  0.494015  {0,2,0}     33    1
90    605   226   227  0.032123  {0,1,0}     33    1
123   610    80    88  0.055146  {0,3,0}     21    1
49    622   112   113  0.074635  {0,3,0}     25    0
56    632    94    95  0.857000  {1,0,0}     39    1
20    637   126   127  0.510153  {0,2,0}     20    0
29    643   245   246  0.001032  {1,1,0}     34    1
59    643   125   149  0.127809  {0,1,0}     30    0
66    655    72    73  0.620253  {0,2,0}     26    1
16    661    54    58  0.124224  {1,1,0}     32    1
50    695   177   178  0.976552  {0,0,1}     27    0
110   696    36    38  0.267789  {1,0,0}     31    1
13    698    53    54  0.020672  {1,1,0}     37    1
83    700    84   100  0.954442  {0,3,0}     22    0
0     701   244   245  0.198981  {1,0,0}     28    1
120   713   198   200  0.465103  {0,1,0}     36    0
23    728    50    51  0.933288  {0,1,1}     22    0
68    730   164   165  0.694422  {0,1,0}     26    1
67    735    90    95  0.309542  {0,2,0}     22    1
71    740   175   176  0.517758  {0,1,0}     24    1
14    746   124   151  0.890021  {0,1,0}     38    0
108   749   169   173  0.446219  {0,3,0}     31    0
97    758    81    84  0.417381  {0,1,1}     38    1
15    775    94    95  0.340217  {1,0,0}     38    1
104   782   223   224  0.913532  {1,0,0}     30    1
19    786     3     4  0.371343  {0,1,1}     33    1
105   790    51    52  0.322636  {0,1,0}     40    1
92    790   140   149  0.752656  {0,2,0}     22    0
21    797   112   113  0.721940  {0,0,1}     33    0
7     803   232   234  0.030931  {0,1,0}     20    0
2     808   173   181  0.737824  {0,1,1}     38    1
28    813    36    39  0.178969  {0,1,0}     24    1
37    816    53    55  0.194429  {0,1,0}     21    1
8     827   155   156  0.211722  {0,2,0}     28    1
