map EGL-G1-A
fac 5 10 {0,174,177,102,101}
hosp 2 {0,104}
n_ALS 9 1 {1:0,5:177,3:101}
n_BLS 18 1 {5:0,2:174,4:177,4:102,3:101}
n_CLS 6 0 {2:0,1:174,1:177,1:102,1:101}
      c_m  head  tail      c_af      c_d  c_tau  c_h
36      8   102   110  0.781771  {0,1,1}     28    1
26     44    80    88  0.674415  {0,2,0}     35    0
88     84    14    15  0.160515  {0,1,0}     25    1
8      87   202   203  0.043216  {0,2,0}     20    0
127    93    36    39  0.861873  {1,1,0}     34    1
82    117   174   176  0.720785  {0,2,0}     34    1
107   129    66    68  0.285727  {0,0,1}     23    1
5     146   119   169  0.680302  {1,0,0}     39    1
103   147    70    72  0.081169  {1,0,0}     24    1
54    150   137   138  0.322177  {1,1,0}     22    1
45    254   222   225  0.847188  {0,2,0}     25    1
33    309    36    38  0.082807  {0,0,1}     33    0
112   312   237   240  0.284981  {1,0,0}     28    1
117   323    86    87  0.922226  {0,2,0}     38    1
76    388   163   168  0.887408  {0,0,1}     34    1
74    393     2    14  0.857368  {0,2,0}     39    1
79    395   179   180  0.184120  {0,3,0}     38    0
41    420   103   113  0.848855  {1,1,0}     25    1
115   423   231   236  0.942845  {0,1,0}     40    1
93    427   164   165  0.408955  {1,0,0}     39    1
70    431    40    41  0.785548  {0,1,0}     31    1
3     436    61    62  0.374146  {0,0,1}     28    1
89    472   227   228  0.870964  {1,1,0}     40    1
27    480    15    17  0.408715  {0,1,0}     27    1
47    523    19    25  0.009074  {1,1,0}     28    1
15    524    39    52  0.828348  {1,1,0}     36    1
67    524    10    11  0.155714  {1,0,0}     21    1
95    546   204   205  0.718603  {0,1,0}     38    0
56    552   150   151  0.706262  {0,2,0}     31    1
51    569   197   198  0.471396  {0,3,0}     37    1
96    578    94    98  0.974673  {1,0,0}     27    1
38    597   170   171  0.131929  {0,2,0}     30    1
113   605   171   172  0.715109  {0,2,0}     21    0
37    613    66    68  0.208732  {0,1,0}     25    0
104   619    51    52  0.046263  {0,0,1}     29    1
63    628   219   221  0.826797  {0,1,0}     34    0
31    630   103   113  0.866331  {0,1,0}     20    1
12    639   185   192  0.785164  {0,3,0}     35    0
111   644    65    66  0.650759  {0,2,0}     26    1
22    645    39    72  0.511194  {1,0,0}     29    1
55    646    90    95  0.410296  {1,1,0}     32    1
125   653   135   145  0.505636  {0,1,0}     36    1
