map EGL-G2-B
fac 5 10 {0,2,181,84,40}
hosp 1 {0}
n_ALS 8 1 {4:0,2:84,2:40}
n_BLS 25 1 {2:0,2:2,9:181,8:84,4:40}
n_CLS 9 0 {1:0,3:2,1:181,4:40}
      c_m  head  tail      c_af      c_d  c_tau  c_h
92     18   206   207  0.916288  {0,2,0}     33    1
6      32    78    79  0.427116  {1,1,0}     25    1
30     59   152   155  0.762267  {0,1,0}     28    1
75     62     6     7  0.481685  {0,2,0}     26    0
100   104    39    40  0.789704  {0,2,0}     38    1
0     110    12    16  0.618433  {0,1,0}     31    0
50    123    86    87  0.234974  {1,0,0}     36    1
101   205     9    10  0.875857  {0,1,0}     23    1
125   234    30    33  0.365100  {0,1,0}     25    0
36    300   236   237  0.225675  {1,1,0}     38    0
81    312    86    87  0.496364  {1,1,0}     24    1
18    313     9    34  0.334501  {0,1,1}     26    1
15    313   133   135  0.653115  {0,0,1}     31    1
99    322    39    52  0.187768  {0,1,0}     22    1
97    347    96    98  0.728396  {1,0,0}     34    1
110   350   186   188  0.949170  {1,0,0}     28    1
82    363    92    93  0.341284  {0,2,0}     23    1
21    367   117   119  0.255500  {0,2,0}     36    0
20    385   184   185  0.889252  {0,3,0}     30    1
102   393   115   116  0.021896  {1,0,0}     30    1
40    399    67    68  0.414261  {0,0,1}     23    1
55    426   215   221  0.774863  {1,1,0}     30    1
63    435    62    63  0.416184  {0,2,0}     35    1
59    441    63    64  0.802930  {0,1,0}     29    1
116   474   240   242  0.080588  {1,0,0}     33    1
80    474   125   150  0.886260  {1,1,0}     21    1
44    483    53    55  0.131362  {0,3,0}     31    1
61    488   156   162  0.684172  {0,2,0}     29    1
3     512   153   154  0.044426  {0,2,0}     21    1
23    566    71    73  0.008505  {0,1,1}     31    1
5     573   196   197  0.939938  {1,0,0}     32    1
29    585   196   198  0.567715  {1,1,0}     22    1
67    599   133   135  0.072389  {0,1,0}     39    0
109   609   196   197  0.758539  {1,0,0}     23    1
72    617   237   238  0.692040  {0,3,0}     25    1
12    617    56    57  0.844075  {0,3,0}     23    0
38    641     8    33  0.381240  {0,2,0}     21    0
13    644   226   251  0.307247  {1,1,0}     33    1
117   645    16    18  0.851331  {0,3,0}     24    1
