map EGL-G2-A
fac 5 10 {0,79,219,48,226}
hosp 2 {0,236}
n_ALS 10 1 {2:0,2:79,2:219,4:226}
n_BLS 19 1 {4:0,3:79,8:219,4:48}
n_CLS 6 0 {4:0,1:48,1:226}
      c_m  head  tail      c_af      c_d  c_tau  c_h
51     36   120   162  0.002341  {1,0,0}     30    1
113    71   113   114  0.763406  {0,1,0}     25    0
118    72    54    55  0.081092  {1,1,0}     28    1
66     75   219   223  0.635672  {1,1,0}     34    1
109   101   236   238  0.867924  {0,2,0}     23    1
27    116    71    72  0.885917  {0,2,0}     23    1
126   121    23   237  0.322275  {0,1,0}     26    0
69    133   184   188  0.799097  {1,0,0}     20    1
21    167   247   248  0.400504  {0,3,0}     30    1
53    242   166   178  0.837667  {0,2,0}     21    0
1     247   107   109  0.649461  {0,1,0}     36    0
86    308    50    51  0.569503  {1,0,0}     23    1
43    374   136   146  0.558162  {0,1,0}     31    0
64    384   219   223  0.680862  {1,0,0}     36    0
71    384   190   192  0.090282  {0,2,0}     29    1
101   413   154   157  0.148372  {0,1,0}     26    1
91    443   156   157  0.461076  {0,3,0}     20    1
63    447   113   114  0.883670  {0,2,0}     33    1
22    463   201   203  0.230584  {0,1,0}     36    1
2     474    26    28  0.653149  {0,3,0}     26    1
68    481   133   135  0.183316  {0,0,1}     29    0
34    494   154   158  0.325291  {0,2,0}     27    1
44    497    43    45  0.322362  {1,1,0}     39    1
78    501   142   143  0.971558  {0,0,1}     31    0
89    518   117   118  0.373149  {0,3,0}     24    1
38    524   228   229  0.715318  {0,1,0}     26    1
79    550    76    78  0.238823  {0,2,0}     20    0
46    563   164   165  0.161839  {1,0,0}     38    1
28    572   193   246  0.629393  {0,1,0}     38    0
92    574   164   169  0.178244  {0,3,0}     20    0
29    575    51    52  0.132965  {1,1,0}     39    1
124   581     6     7  0.728059  {0,1,0}     25    1
33    592   159   160  0.670379  {0,2,0}     34    1
110   622     3     4  0.148771  {1,0,0}     30    1
14    629    78    82  0.530209  {0,1,0}     39    1
72    637   135   136  0.175677  {0,2,0}     31    1
65    650    93    94  0.312068  {0,1,0}     31    1
84    652    97   115  0.181957  {0,1,0}     22    0
19    656    87    88  0.887300  {0,3,0}     20    1
105   679   143   145  0.832831  {0,1,0}     40    0
13    682   105   106  0.001712  {1,2,0}     37    1
42    708   125   152  0.327407  {1,0,0}     35    1
85    727   226   229  0.162809  {1,3,0}     39    0
35    739    48    57  0.844471  {0,1,0}     30    1
94    747   200   201  0.175151  {0,2,0}     23    0
15    753   121   122  0.046718  {1,0,0}     36    0
75    754    30    33  0.994810  {0,2,0}     21    1
55    775   199   200  0.307737  {0,0,1}     29    1
20    786   143   144  0.371425  {1,0,0}     28    1
121   788    70    71  0.966937  {1,1,0}     20    1
107   792   126   127  0.258199  {0,1,0}     32    1
77    794   146   147  0.266757  {0,3,0}     29    1
5     797   240   241  0.801209  {1,0,0}     27    1
123   801   185   186  0.100713  {0,3,0}     22    1
127   809   196   198  0.151242  {0,1,0}     28    1
9     813   121   122  0.461442  {0,2,0}     23    1
7     830    17    22  0.260194  {1,1,0}     39    1
23    832   139   140  0.851372  {0,2,0}     28    0
108   840   165   166  0.295008  {1,0,0}     34    1
24    842   125   150  0.331772  {0,2,0}     23    1
31    844    90    92  0.920652  {0,3,0}     37    1
73    848    61    65  0.784061  {0,2,0}     25    1
45    849     3    15  0.486118  {0,3,0}     30    1
106   853   157   163  0.954480  {1,1,0}     23    0
10    854    74    75  0.473146  {1,0,0}     23    1
116   870   240   241  0.075639  {0,0,1}     23    1
117   877    78    82  0.534593  {1,1,0}     22    1
100   889   204   205  0.517324  {1,1,0}     35    1
125   897    67    69  0.271977  {0,1,0}     40    1
4     899   219   220  0.880473  {0,3,0}     39    1
47    913    61    65  0.767733  {0,1,0}     40    1
26    916   147   148  0.824655  {0,2,0}     27    1
114   933   151   152  0.861105  {0,1,0}     37    1
52    945   179   180  0.089277  {0,3,0}     35    0
58    951   186   188  0.114129  {1,0,0}     21    1
56    963   122   124  0.917778  {0,2,0}     32    1
32    973    60    68  0.333552  {0,3,0}     29    1
103   990   164   169  0.074515  {1,1,0}     35    1
