map EGL-G1-D
fac 5 10 {0,112,136,94,197}
hosp 1 {0}
n_ALS 7 1 {2:0,2:112,2:136,1:197}
n_BLS 18 1 {5:0,2:112,5:94,6:197}
n_CLS 7 0 {1:112,2:136,4:94}
      c_m  head  tail      c_af      c_d  c_tau  c_h
21     38    43    46  0.707431  {0,1,0}     39    1
80     54    47    64  0.620441  {0,2,0}     36    0
38     99    43    46  0.412573  {0,1,0}     27    1
94    121   112   114  0.652766  {0,2,0}     31    0
5     164     7    30  0.991755  {0,3,0}     23    1
118   187   213   216  0.694685  {0,1,0}     22    1
3     209   155   156  0.267357  {0,1,0}     24    0
56    279    63    64  0.983859  {1,0,0}     20    1
110   331   118   119  0.279110  {0,1,0}     21    1
9     351   219   220  0.548964  {0,1,0}     20    1
51    357    10    41  0.780916  {0,2,0}     33    1
71    366   130   131  0.539930  {0,2,0}     21    1
113   370    67    68  0.308077  {0,0,1}     31    1
26    402     3    15  0.804334  {0,2,0}     33    1
11    413    31    32  0.605236  {0,2,0}     32    0
36    440   136   137  0.126171  {0,2,0}     36    1
54    441    24    26  0.737889  {0,1,1}     23    1
6     463    93    94  0.211290  {1,0,0}     23    1
100   464    57    61  0.033811  {1,1,0}     24    1
37    488   189   190  0.106977  {0,3,0}     33    1
74    489   101   110  0.937438  {1,0,0}     38    1
85    502   229   230  0.257404  {1,0,0}     38    1
83    504    39    52  0.430400  {0,1,0}     27    0
92    505   136   137  0.840490  {0,2,0}     39    0
10    532    73    75  0.004813  {1,0,0}     32    1
49    533   176   179  0.552102  {0,1,0}     38    1
125   534   225   227  0.653837  {1,0,0}     22    1
87    539   167   175  0.375799  {1,0,0}     27    1
115   541    31    38  0.622368  {0,3,0}     22    1
12    542   194   195  0.483382  {0,1,0}     32    0
45    547   195   197  0.988964  {0,3,0}     38    1
30    559    80    81  0.591944  {0,1,0}     27    1
106   564    36    37  0.752901  {0,2,0}     38    0
27    573    53    54  0.317730  {0,2,0}     37    1
111   577    17    22  0.445863  {1,1,0}     34    1
121   590   225   227  0.276700  {0,2,0}     28    0
76    608    88    96  0.485085  {1,1,0}     20    1
73    621    39    72  0.558648  {1,1,0}     38    1
33    623   110   113  0.949990  {1,0,0}     30    1
48    626   170   171  0.929482  {1,1,0}     22    0
29    645    26    28  0.905600  {0,2,0}     34    1
123   648   232   234  0.839564  {0,2,0}     33    0
117   670   160   164  0.926279  {0,1,0}     32    1
7     683   116   120  0.559891  {1,1,0}     40    1
64    691   212   218  0.708854  {1,0,0}     40    1
65    698    66    67  0.385837  {0,1,0}     20    1
35    705    58    59  0.487664  {1,0,0}     24    1
108   705   206   207  0.536256  {0,1,1}     20    0
52    718   189   241  0.563146  {0,2,0}     34    1
63    727   190   192  0.271027  {0,2,0}     28    1
46    728   212   218  0.950349  {0,2,0}     27    1
60    729   237   240  0.088554  {1,2,0}     34    1
105   731   238   240  0.565541  {0,3,0}     34    0
96    733    96   111  0.237072  {0,1,0}     30    1
70    735     2     3  0.738579  {0,1,0}     23    1
23    742    73    74  0.162457  {0,1,0}     37    0
39    750   211   212  0.113837  {1,0,0}     21    1
89    756   139   140  0.171801  {0,1,0}     28    1
97    756   145   146  0.669983  {1,1,0}     35    0
4     762   196   197  0.619552  {0,1,1}     39    1
120   773    30    33  0.165806  {1,0,0}     33    1
112   783   166   167  0.159923  {0,2,0}     27    1
86    788    19    25  0.211993  {0,2,0}     32    1
93    791    12    13  0.758904  {0,1,0}     25    0
66    793   225   226  0.658671  {1,1,0}     26    1
88    797    15    17  0.279542  {1,0,0}     26    1
122   798    77    78  0.101310  {0,2,0}     20    0
127   831   222   223  0.489407  {0,1,1}     25    1
104   836    30    33  0.014324  {0,1,1}     39    0
1     843   127   138  0.698644  {0,3,0}     36    1
81    848   137   138  0.530071  {0,1,0}     27    1
116   864    83    85  0.289199  {1,3,0}     39    1
41    872    16    18  0.843407  {0,1,1}     39    0
17    878     0     1  0.057040  {0,3,0}     24    0
78    879   199   201  0.556740  {0,2,0}     23    1
55    892    20    21  0.425041  {0,1,0}     30    1
69    893   231   236  0.081405  {0,1,0}     29    1
44    894    65    91  0.023842  {0,2,0}     30    1
50    894    95    97  0.037187  {0,2,0}     29    0
67    913    97   126  0.298261  {1,0,0}     20    0
119   914    35    36  0.146901  {1,0,0}     27    1
16    951    54    55  0.381901  {0,2,0}     20    1
68    956   192   193  0.507460  {0,1,1}     28    0
79    962   158   159  0.495597  {0,2,0}     35    0
53    965     8    33  0.095144  {1,2,0}     33    1
43    970    48    49  0.316831  {0,1,0}     36    0
75    982   115   116  0.572252  {0,2,0}     33    0
13    983   176   180  0.773649  {0,1,0}     23    0
98    989    57    61  0.057725  {0,2,0}     31    0
42    991   206   207  0.060024  {0,1,0}     26    0
40    997   189   241  0.718990  {1,0,0}     34    1
61   1005   142   144  0.135613  {0,3,0}     31    0
109  1027   244   248  0.168267  {0,3,0}     33    1
99   1031   127   128  0.829753  {0,2,0}     30    0
18   1039    88    96  0.525073  {0,0,1}     33    1
8    1040    75    77  0.183596  {0,1,0}     35    1
58   1057    73    74  0.073601  {0,3,0}     40    1
114  1064   120   121  0.176399  {0,2,0}     30    0
124  1084    83    85  0.586223  {0,1,0}     28    0
91   1091   161   162  0.683629  {0,1,1}     23    0
31   1100   210   212  0.985305  {0,0,1}     24    0
25   1102    82    83  0.511324  {1,1,0}     25    1
126  1106     8     9  0.513597  {0,2,0}     24    1
22   1112   115   116  0.834895  {0,2,0}     32    0
84   1137    18    20  0.882307  {0,2,0}     34    0
102  1142   198   200  0.270170  {1,1,0}     38    1
72   1154   114   115  0.455809  {1,1,0}     23    1
19   1181    46    47  0.900562  {0,1,0}     34    1
24   1183   216   217  0.635973  {0,2,0}     39    1
20   1184   196   203  0.621029  {0,3,0}     39    1
59   1190   152   153  0.183063  {1,0,0}     38    1
47   1197    63    64  0.610675  {0,2,0}     38    0
82   1223    98   131  0.076205  {0,2,0}     37    1
15   1225    43    44  0.471104  {0,1,1}     23    0
107  1226   100   101  0.697079  {0,1,1}     23    1
77   1228   194   195  0.529525  {1,0,0}     21    1
32   1257     1    12  0.098365  {0,1,0}     40    1
2    1268   220   222  0.008775  {0,1,1}     22    1
14   1270     3     4  0.697734  {0,1,1}     24    1
62   1283   195   196  0.226590  {0,2,0}     27    0
0    1293   176   179  0.827019  {1,1,0}     24    1
57   1296    88    89  0.363125  {0,2,0}     23    0
90   1300   237   238  0.925783  {1,0,0}     21    0
101  1378    23    86  0.533958  {1,0,0}     32    1
28   1380   232   234  0.805185  {0,3,0}     24    0
103  1392    10    41  0.131592  {0,3,0}     28    0
95   1397    81    84  0.799235  {1,1,0}     22    1
34   1436    36    39  0.913460  {1,0,0}     36    1
