map EGL-G2-B
fac 5 10 {0,55,215,41,154}
hosp 2 {0,141}
n_ALS 7 1 {3:55,4:41}
n_BLS 25 1 {4:0,3:55,8:215,6:41,4:154}
n_CLS 9 0 {3:55,2:215,4:154}
      c_m  head  tail      c_af      c_d  c_tau  c_h
56     45   216   218  0.011293  {0,3,0}     21    0
62     58   138   139  0.398925  {1,0,0}     36    1
12     63    27    30  0.423417  {0,3,0}     30    1
24     70     9    10  0.099064  {0,2,0}     38    1
77     84   198   199  0.281732  {1,1,0}     33    1
57    105    26    28  0.248921  {0,3,0}     29    0
10    109   174   189  0.596181  {1,0,0}     30    1
29    117   235   236  0.928447  {0,1,0}     31    0
20    205   181   182  0.575479  {1,1,0}     33    1
119   255   205   207  0.543623  {0,2,0}     22    1
127   292    48    57  0.982153  {0,1,0}     27    0
52    325   252   253  0.468131  {0,0,1}     40    0
80    364    67    69  0.782880  {0,1,0}     24    1
26    371   140   141  0.380566  {1,0,0}     28    1
59    374   179   183  0.697440  {1,0,0}     40    0
72    375   186   188  0.377318  {1,0,0}     37    1
50    377    26    28  0.655935  {0,0,1}     20    1
92    381    22    24  0.590951  {1,1,0}     27    1
47    394   236   237  0.471863  {0,2,0}     28    1
63    398   234   235  0.243619  {0,0,1}     35    1
58    415   135   147  0.413187  {0,2,0}     36    0
13    444    95    96  0.013344  {0,2,0}     22    1
54    451   174   189  0.972130  {0,2,0}     31    0
0     474    50    51  0.271087  {0,2,0}     28    0
120   479   212   213  0.152349  {1,0,0}     22    1
40    492   197   199  0.454489  {0,2,0}     27    1
11    498   184   185  0.682404  {0,3,0}     28    0
5     502    85   101  0.475741  {0,3,0}     30    1
113   522    16    17  0.954904  {0,0,1}     30    0
85    533   184   188  0.290466  {1,0,0}     23    1
60    538    76    77  0.212687  {0,2,0}     27    1
102   561     3    15  0.895671  {0,1,0}     31    1
30    566   102   103  0.213951  {0,2,0}     34    1
89    576     2    14  0.427477  {0,2,0}     39    0
46    579    74    75  0.863558  {0,2,0}     40    1
111   591    23    87  0.079027  {0,0,1}     31    1
51    608   143   144  0.352340  {0,0,1}     33    1
95    609   141   150  0.238184  {0,1,0}     23    1
70    611   133   134  0.454033  {0,2,0}     20    1
39    623   209   216  0.930434  {1,2,0}     36    1
35    643   121   122  0.845279  {0,1,0}     20    0
83    652   140   142  0.400919  {0,2,0}     30    1
112   654    57    61  0.738888  {0,3,0}     32    0
74    665    39    40  0.157751  {0,1,0}     27    1
100   676     8    33  0.408054  {1,1,0}     34    1
76    681    16    17  0.898051  {1,0,0}     35    1
114   706   166   167  0.125307  {1,0,0}     34    1
3     722    99   132  0.603395  {0,1,0}     32    1
61    743   186   188  0.391738  {0,1,0}     24    0
34    759    39    40  0.958515  {1,0,0}     30    1
117   761   242   243  0.166787  {0,2,0}     37    1
87    765   141   150  0.066289  {0,1,1}     29    0
118   771   177   180  0.708761  {0,0,1}     34    0
33    790   172   173  0.641347  {0,1,0}     29    0
84    813   129   138  0.127243  {1,0,0}     37    1
9     822   233   234  0.241890  {1,0,0}     29    1
125   830   226   229  0.873995  {1,1,0}     34    1
49    842   166   175  0.054548  {0,0,1}     35    1
78    861     2    14  0.832803  {1,0,0}     31    1
27    873   113   114  0.353925  {0,1,0}     29    0
44    874    87    88  0.070122  {0,1,0}     33    0
73    890    60    68  0.655735  {0,2,0}     24    1
15    896    59    72  0.232370  {0,2,0}     40    1
14    905    97    98  0.322441  {0,1,0}     24    1
88    911    48    49  0.567349  {0,2,0}     27    1
67    912   249   250  0.548928  {1,2,0}     33    1
64    920   227   233  0.459322  {0,2,0}     22    0
18    921    49    56  0.605744  {1,1,0}     23    1
37    924     4    22  0.437239  {0,2,0}     32    0
98    928    97    98  0.165373  {0,2,0}     36    1
6     942   170   174  0.516172  {0,2,0}     35    0
43    943   136   146  0.334195  {0,1,0}     38    1
45    943    91    96  0.663393  {0,1,0}     30    1
71    945     7    30  0.107857  {0,1,1}     28    0
7     946   203   204  0.307814  {0,2,0}     21    1
23    947    83    84  0.289224  {0,1,1}     34    1
69    972   200   201  0.908843  {1,0,0}     26    1
48    976   101   102  0.740230  {1,1,0}     28    1
124   985   159   161  0.352480  {0,1,0}     20    1
2    1003   123   124  0.475048  {0,3,0}     22    1
36   1029   251   252  0.225262  {0,3,0}     24    1
65   1036   124   125  0.305912  {0,2,0}     38    1
96   1068    10    11  0.388191  {1,0,0}     21    1
28   1072   113   115  0.541610  {0,1,0}     37    1
42   1075   190   191  0.214819  {0,1,0}     37    1
110  1096    84    86  0.457912  {0,2,0}     40    1
19   1108   126   127  0.456768  {0,1,0}     35    1
108  1110   189   190  0.959981  {0,3,0}     20    0
25   1112   237   238  0.979646  {0,0,1}     21    1
94   1122   225   228  0.517379  {0,1,0}     22    1
21   1134     0    21  0.888502  {1,0,0}     35    1
99   1137   124   125  0.913451  {1,0,0}     39    1
4    1151    10    11  0.942844  {0,3,0}     32    0
106  1154    43    45  0.351370  {1,1,0}     35    1
55   1155    99   131  0.112791  {0,2,0}     32    1
103  1164   218   250  0.058704  {0,3,0}     22    0
38   1169   233   254  0.358619  {1,0,0}     26    1
104  1184   167   168  0.959973  {0,0,1}     33    1
17   1202   249   252  0.675147  {1,1,0}     34    1
75   1203   147   148  0.772421  {0,1,0}     38    1
90   1204   227   233  0.786028  {1,0,0}     32    1
97   1207   113   114  0.333789  {0,2,0}     36    1
32   1210   177   181  0.190340  {1,1,0}     28    1
79   1210   161   164  0.840997  {0,1,0}     27    0
93   1212    66    67  0.205764  {0,3,0}     23    0
41   1225    86    87  0.998601  {0,2,0}     26    1
91   1237    35    36  0.565570  {1,1,0}     34    1
81   1254   164   165  0.770298  {0,1,0}     35    1
107  1257   165   166  0.344338  {0,1,0}     31    0
105  1259   152   155  0.286254  {0,2,0}     20    1
126  1284   233   254  0.626521  {0,1,0}     32    0
115  1289   178   179  0.170436  {1,2,0}     29    1
86   1292    39    40  0.781378  {0,0,1}     38    0
121  1307   244   245  0.471966  {1,1,0}     25    1
68   1309    90    91  0.622291  {0,1,1}     21    1
1    1312    57    61  0.079840  {0,1,0}     37    0
31   1333   205   208  0.478535  {0,3,0}     25    1
122  1338   117   119  0.812981  {0,3,0}     33    0
116  1360   218   225  0.954189  {0,2,0}     27    1
16   1367   208   210  0.095732  {0,1,0}     40    0
53   1380   104   114  0.465853  {1,1,0}     28    1
22   1380     5    26  0.509083  {0,1,1}     20    1
82   1389   251   252  0.908861  {0,2,0}     29    1
123  1389    63    65  0.892636  {1,1,0}     31    1
109  1398   240   242  0.921156  {0,1,1}     22    1
66   1420    61    62  0.758441  {0,1,0}     21    1
8    1421   147   148  0.302172  {1,0,0}     31    1
101  1433    79    80  0.443806  {1,1,0}     35    1
