map EGL-G1-E
fac 5 10 {0,153,139,204,238}
hosp 2 {0,176}
n_ALS 5 1 {2:153,1:139,2:238}
n_BLS 20 1 {4:0,4:153,5:139,4:204,3:238}
n_CLS 8 0 {2:0,2:139,3:204,1:238}
      c_m  head  tail      c_af      c_d  c_tau  c_h
125    14   158   159  0.743487  {0,1,1}     28    0
8      24   244   249  0.359037  {0,1,0}     38    1
123    36    24    26  0.467516  {1,1,0}     25    1
108    70   139   141  0.520691  {1,1,0}     35    1
12     81    56    57  0.352553  {1,1,0}     39    1
33    136    35    36  0.739485  {1,1,0}     26    1
57    167   173   181  0.929094  {0,0,1}     39    0
50    197   120   154  0.534257  {1,2,0}     21    1
114   202   232   233  0.243922  {1,1,0}     23    1
34    221   139   141  0.699486  {1,0,0}     40    1
49    262    93    94  0.061985  {1,0,0}     33    1
88    293    73    75  0.332098  {0,2,0}     35    1
72    296    10    11  0.782676  {0,3,0}     31    1
92    332    88    96  0.183550  {1,3,0}     31    1
45    361   178   179  0.435162  {1,1,0}     34    1
6     417    16    17  0.069841  {0,1,1}     36    0
118   420   144   145  0.604068  {0,2,0}     22    0
22    424   171   172  0.092035  {0,2,0}     26    0
36    427    48    57  0.630121  {0,2,0}     23    1
29    428   139   140  0.399592  {0,0,1}     29    1
1     436   155   156  0.552960  {0,1,1}     34    1
58    441   234   235  0.286083  {0,1,1}     32    1
38    534   178   179  0.090899  {0,1,0}     29    0
122   555     4     5  0.646017  {1,1,0}     28    0
14    578   246   247  0.982049  {1,3,0}     29    1
100   580   177   178  0.411770  {1,2,0}     34    1
70    585   158   159  0.368066  {0,1,1}     25    0
86    590     4     5  0.112256  {0,2,0}     38    1
104   598    65    91  0.042665  {1,1,0}     27    1
17    621    85    86  0.742921  {1,3,0}     30    1
77    621   139   140  0.418633  {0,2,0}     33    0
43    637   174   175  0.254502  {0,1,0}     22    0
102   638    37    74  0.060449  {1,1,0}     21    1
61    638    51    52  0.694170  {0,0,1}     26    1
80    653    20    21  0.072118  {0,1,0}     36    1
62    659   222   223  0.784265  {0,1,0}     38    0
103   664    38    40  0.678213  {1,0,0}     25    1
42    671   140   141  0.603400  {0,1,0}     28    1
4     693   195   197  0.199740  {0,1,0}     32    0
66    696   100   101  0.739436  {0,1,0}     35    1
85    696     8     9  0.966744  {1,0,0}     36    0
68    703    47    64  0.828375  {0,1,0}     37    0
59    708   105   107  0.459172  {0,1,1}     25    1
23    709   207   208  0.123596  {0,1,0}     33    1
91    714   225   226  0.860530  {0,3,0}     38    0
101   725     0     1  0.177555  {1,0,0}     20    1
