map EGL-G2-B
fac 5 10 {0,159,80,14,43}
hosp 1 {0}
n_ALS 5 1 {2:159,1:80,2:43}
n_BLS 21 1 {5:0,4:159,5:80,2:14,5:43}
n_CLS 8 0 {1:0,2:159,3:80,2:14}
      c_m  head  tail      c_af      c_d  c_tau  c_h
64      0   199   200  0.553443  {0,0,1}     40    1
85     12   164   165  0.819458  {1,0,0}     29    0
120    17    43    45  0.864964  {0,1,0}     21    1
107    31   189   190  0.383964  {0,2,0}     30    1
106    35   163   167  0.796316  {1,0,0}     21    1
1      57    98   127  0.526013  {0,2,0}     37    1
62    116   158   159  0.018512  {1,0,0}     39    1
6     131   248   249  0.478110  {0,2,0}     35    1
24    131   171   172  0.853645  {1,0,0}     21    1
18    156   185   187  0.654480  {1,0,0}     27    1
72    167    49    50  0.756229  {0,1,0}     36    1
92    179    80    81  0.821788  {0,1,0}     37    0
117   191   116   123  0.685024  {0,1,0}     29    1
80    193   141   150  0.847257  {0,1,0}     34    0
22    244    74    75  0.799218  {0,2,0}     25    1
116   311    29    30  0.949887  {0,2,0}     38    1
102   319    94    95  0.511316  {0,1,0}     24    1
15    331    12    16  0.277247  {1,0,0}     26    1
84    346   245   247  0.403780  {0,2,0}     31    1
30    431    66    67  0.852545  {1,0,0}     31    1
50    444    78    79  0.627240  {0,2,0}     29    1
32    451    49    56  0.353253  {0,2,0}     37    1
4     476   109   110  0.210991  {0,3,0}     27    0
47    478     3    23  0.562156  {0,3,0}     37    1
52    505     5    26  0.620575  {0,3,0}     22    0
118   507    66    93  0.392193  {0,2,0}     32    0
59    511   121   155  0.076715  {0,3,0}     27    1
74    534   248   249  0.962398  {0,3,0}     30    1
12    546    57    61  0.301482  {1,0,0}     31    1
78    550    85   101  0.618072  {1,0,0}     23    1
35    552   227   231  0.584910  {1,1,0}     35    1
108   553   247   249  0.521914  {0,2,0}     20    1
109   557   179   184  0.948415  {0,3,0}     27    1
88    558   151   152  0.456078  {1,0,0}     39    1
110   609     7    30  0.067006  {1,1,0}     33    1
10    616   111   114  0.011724  {0,2,0}     25    1
31    624   158   160  0.036537  {0,3,0}     40    1
51    626   126   150  0.867165  {1,0,0}     32    1
7     636    61    65  0.971361  {0,1,1}     27    0
57    646     5    23  0.257286  {0,2,0}     30    1
123   673   220   221  0.705980  {1,2,0}     21    1
23    674   116   117  0.246690  {1,1,0}     23    1
63    676    56    57  0.418295  {0,1,0}     32    0
11    695   249   250  0.727849  {0,3,0}     29    0
66    711    86    87  0.994118  {1,3,0}     39    1
19    742    20    21  0.480073  {0,1,0}     30    0
95    745    69    70  0.087496  {0,2,0}     30    1
27    754    23   150  0.007817  {0,2,0}     25    1
96    762    95    96  0.694340  {0,3,0}     33    1
77    766   227   233  0.455017  {1,0,0}     33    1
73    771   227   233  0.059064  {0,2,0}     26    1
86    779    68    69  0.040380  {0,1,0}     21    1
89    780   151   152  0.233875  {1,1,0}     34    0
98    784   233   234  0.152106  {0,3,0}     32    0
48    784    66    92  0.731366  {0,3,0}     37    0
9     790    23   150  0.899572  {1,1,0}     36    1
93    797   105   107  0.893458  {1,0,0}     36    1
83    807    76    78  0.162929  {0,1,0}     20    0
54    819   123   124  0.059637  {1,1,0}     25    1
104   830    91    92  0.686243  {0,2,0}     23    1
97    834   222   223  0.279789  {0,2,0}     30    1
82    836    39    73  0.810935  {0,3,0}     26    0
16    857   103   111  0.165883  {1,3,0}     23    1
45    859     6    27  0.993420  {0,2,0}     32    1
44    864   141   150  0.454961  {0,2,0}     37    0
58    866    10    11  0.960778  {0,1,0}     28    1
127   867    27    28  0.179125  {0,3,0}     37    0
34    867    48    49  0.150971  {0,3,0}     24    0
100   876     5    23  0.225474  {1,1,0}     32    1
26    892    23   150  0.447786  {0,3,0}     40    1
61    894    14    15  0.150456  {0,3,0}     24    0
115   900    38    40  0.640132  {1,1,0}     38    1
36    901   221   222  0.122507  {1,1,0}     25    0
41    906   225   228  0.563041  {1,0,0}     35    1
125   926   189   190  0.485614  {0,3,0}     31    0
122   930    81    82  0.392370  {0,1,0}     31    1
121   948   228   229  0.780036  {0,2,0}     39    1
49    949   178   179  0.092417  {0,1,1}     37    0
17    957    19    25  0.076958  {0,1,0}     32    1
