map EGL-G2-D
fac 5 10 {0,127,157,226,190}
hosp 1 {0}
n_ALS 10 1 {3:0,1:127,3:157,2:226,1:190}
n_BLS 15 1 {5:0,3:127,3:157,3:226,1:190}
n_CLS 6 0 {1:157,1:226,4:190}
      c_m  head  tail      c_af      c_d  c_tau  c_h
2      17    98   127  0.153381  {1,2,0}     28    1
120    42    32    34  0.929222  {0,2,0}     31    1
22     45   136   137  0.199542  {0,2,0}     40    1
44     67   240   242  0.167753  {0,3,0}     28    1
45     70   181   182  0.663353  {0,0,1}     39    1
122    77     6    27  0.907424  {0,2,0}     23    0
93    101   141   142  0.985539  {0,1,0}     25    0
104   103   112   113  0.912857  {1,0,0}     27    1
14    104   172   173  0.963777  {0,0,1}     35    0
33    108    85   101  0.174118  {0,1,1}     35    1
116   167   130   137  0.616974  {0,3,0}     40    1
48    173    76    77  0.950734  {1,1,0}     22    1
117   177   155   156  0.061591  {0,1,1}     40    1
87    236   208   209  0.312764  {0,3,0}     33    0
24    320    67    68  0.372984  {0,2,0}     20    1
70    330   141   142  0.576983  {1,1,0}     27    1
61    348   121   155  0.982599  {1,1,0}     24    1
36    360     6     7  0.910451  {1,0,0}     40    1
96    390   201   202  0.815291  {0,2,0}     37    0
69    394   194   242  0.401732  {1,1,0}     32    1
59    465   248   249  0.863349  {1,0,0}     37    1
11    493   175   176  0.419645  {1,0,0}     21    1
47    511   245   247  0.054431  {0,2,0}     22    0
58    523    34    41  0.645161  {1,1,0}     35    1
30    528    51    52  0.521821  {0,3,0}     33    0
108   550    40    41  0.052231  {1,0,0}     33    1
65    571    18    20  0.249955  {1,1,0}     23    1
35    572   221   222  0.382696  {1,1,0}     32    1
82    591   217   218  0.286426  {0,3,0}     34    1
27    594    90    91  0.744767  {0,1,1}     36    0
115   596   104   114  0.531854  {0,2,0}     22    1
80    617   157   161  0.373012  {1,0,0}     22    1
52    632   191   195  0.386542  {0,1,0}     33    1
119   641    48    49  0.916562  {1,0,0}     39    1
37    642    20    21  0.800430  {0,3,0}     20    1
106   653   227   231  0.139849  {1,0,0}     21    1
118   654    70    79  0.196705  {0,3,0}     22    0
42    659    80    81  0.000194  {0,1,0}     24    1
72    663   245   246  0.857064  {0,1,0}     30    0
124   664    59    60  0.924953  {0,3,0}     27    1
13    666    90    91  0.362929  {0,1,0}     34    1
88    671   161   164  0.112631  {0,2,0}     25    1
54    673   245   247  0.957806  {0,1,0}     24    1
26    691   135   136  0.824253  {0,1,0}     30    1
50    697     0     1  0.510720  {1,0,0}     34    1
38    697   210   211  0.255688  {0,1,0}     35    0
127   711   196   197  0.601022  {0,2,0}     34    1
63    723    39    52  0.672022  {0,3,0}     28    1
15    727    21    35  0.244123  {0,1,0}     31    1
