map EGL-G1-E
fac 5 10 {0,92,129,26,166}
hosp 2 {0,81}
n_ALS 7 1 {4:0,3:129}
n_BLS 20 1 {6:0,5:92,5:129,1:26,3:166}
n_CLS 8 0 {2:92,2:129,4:166}
      c_m  head  tail      c_af      c_d  c_tau  c_h
78      4    24    26  0.066848  {0,2,0}     39    1
54     20    30    33  0.492261  {1,1,0}     38    1
108    21    81    82  0.803650  {0,3,0}     38    0
101    54   189   190  0.502667  {1,0,0}     36    1
42     89   225   226  0.311325  {0,2,0}     22    1
41    109    43    44  0.290260  {0,2,0}     28    1
18    114   150   151  0.192575  {1,1,0}     34    0
97    129   142   144  0.206869  {0,1,1}     33    0
117   134    48    49  0.764382  {0,2,0}     29    1
59    152   161   162  0.274389  {0,1,0}     34    1
86    163   158   160  0.410752  {0,2,0}     39    1
14    165   195   197  0.256787  {1,0,0}     33    1
16    203   144   147  0.924758  {0,2,0}     29    0
24    203   116   117  0.115260  {0,1,0}     39    0
1     238   137   138  0.478174  {0,2,0}     26    0
92    242   105   117  0.440447  {0,2,0}     28    1
100   264    59    71  0.130033  {0,1,0}     22    1
48    323   124   149  0.097120  {0,2,0}     21    1
26    336   127   128  0.531383  {0,3,0}     24    1
76    349   170   171  0.604896  {0,1,0}     37    0
110   372   197   198  0.871113  {1,1,0}     39    1
75    393    14    15  0.155160  {0,1,0}     38    1
7     397    62    63  0.561098  {1,0,0}     23    1
124   445   171   172  0.588179  {0,2,0}     34    1
99    473   171   172  0.814920  {0,1,0}     31    1
66    478   121   123  0.487435  {0,1,1}     37    1
35    495    89    90  0.002013  {1,1,0}     31    0
94    506   210   212  0.335929  {0,3,0}     27    1
91    508    23    86  0.256839  {1,1,0}     38    0
104   517    80    81  0.403230  {0,2,0}     37    0
88    524   228   229  0.755793  {0,0,1}     38    1
77    525     2     3  0.770399  {0,3,0}     40    1
57    535   161   162  0.879883  {0,2,0}     24    0
84    545   222   225  0.141237  {1,0,0}     25    1
68    570    24    25  0.635730  {0,1,0}     24    1
45    578   134   146  0.696335  {1,1,0}     39    1
73    586   170   171  0.637691  {0,3,0}     34    1
69    596   165   166  0.248777  {1,1,0}     26    1
64    619     2     3  0.976280  {1,0,0}     21    1
40    627   232   234  0.427298  {0,1,0}     26    0
50    634   127   138  0.500776  {1,2,0}     38    1
31    635   160   164  0.003173  {1,1,0}     20    1
81    636   160   163  0.798730  {1,0,0}     33    1
123   662    85    86  0.642087  {0,1,0}     26    0
65    676   101   102  0.617825  {1,1,0}     23    1
