map EGL-G2-C
fac 5 10 {0,47,148,116,19}
hosp 3 {0,34,178}
n_ALS 10 1 {1:0,5:47,1:148,1:116,2:19}
n_BLS 21 1 {3:0,5:47,5:148,4:116,4:19}
n_CLS 10 0 {3:148,4:116,3:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22      5   216   217  0.906163  {1,1,0}     29    1
56     15   249   250  0.361869  {0,1,0}     32    0
115    34    82    85  0.094177  {0,2,0}     40    1
81     53   193   194  0.293550  {1,1,0}     33    1
7      83    85   101  0.460030  {1,0,0}     38    1
89     87   219   220  0.258811  {0,3,0}     36    0
96     90   158   160  0.527989  {1,0,0}     36    1
110    91   237   238  0.310821  {0,3,0}     22    1
32    104   188   189  0.108610  {0,1,0}     39    0
30    109    43    46  0.888271  {1,0,0}     34    1
39    110   192   194  0.350220  {0,1,0}     21    0
11    151   104   114  0.023290  {0,2,0}     31    1
92    242   163   167  0.981963  {0,1,0}     22    0
97    266    60    68  0.747429  {0,3,0}     28    0
24    279    91    96  0.678484  {0,3,0}     24    1
74    286   141   142  0.577599  {1,1,0}     25    1
44    332   201   202  0.575202  {0,1,1}     25    0
101   334     7    30  0.925651  {0,3,0}     22    0
12    348   250   251  0.388278  {1,0,0}     40    1
19    376     8    33  0.763005  {0,1,0}     35    1
4     433   208   210  0.733652  {0,0,1}     32    1
18    434    12    16  0.335806  {0,0,1}     33    1
113   434   101   102  0.149469  {0,1,0}     35    0
31    445   244   253  0.872857  {0,2,0}     31    0
10    451    15    17  0.179822  {0,2,0}     31    0
55    464   107   109  0.796865  {0,3,0}     27    1
124   477   201   202  0.263732  {0,1,0}     20    0
87    489   138   139  0.074259  {0,1,1}     33    1
65    495     2    14  0.136282  {1,0,0}     39    1
79    509   178   185  0.629397  {0,3,0}     20    1
54    509   148   149  0.087834  {0,1,1}     24    1
1     515   226   251  0.265384  {0,1,0}     25    1
108   518     4    22  0.716245  {0,1,1}     20    1
33    530    76    77  0.544907  {0,1,1}     39    1
90    532   151   152  0.002940  {0,0,1}     22    0
98    534    68    69  0.813240  {1,0,0}     37    1
100   546    27    28  0.105784  {0,1,0}     31    0
123   564   236   237  0.358835  {0,2,0}     33    1
0     574   131   132  0.454730  {0,3,0}     34    1
14    577   117   121  0.722509  {0,3,0}     29    1
76    587    50    52  0.473826  {0,1,1}     23    0
20    601    84    86  0.214102  {0,1,0}     30    0
86    605   164   169  0.002909  {0,2,0}     30    1
35    610   244   253  0.239537  {0,3,0}     32    0
43    626   233   234  0.545496  {1,0,0}     31    1
28    631   208   209  0.410668  {1,1,0}     35    1
57    649    69    70  0.099265  {1,0,0}     25    1
109   650    21    35  0.712394  {1,0,0}     26    1
82    660    13    14  0.831283  {1,1,0}     24    1
118   671   115   116  0.221230  {0,1,0}     24    0
95    675    40    41  0.910631  {1,0,0}     22    1
127   696     0     1  0.179345  {0,1,0}     38    0
93    707   203   204  0.683992  {1,0,0}     24    1
61    736    76    77  0.321058  {0,1,0}     31    1
106   737    78    82  0.560975  {1,1,0}     22    1
73    741   188   189  0.786240  {0,1,0}     24    0
64    748   150   151  0.355024  {0,2,0}     24    1
103   762    62    63  0.191219  {1,0,0}     36    1
126   762   122   124  0.089723  {0,2,0}     23    1
40    769   165   166  0.658277  {1,1,0}     20    1
8     770    74    76  0.331141  {1,0,0}     39    1
42    778    36    38  0.497546  {0,3,0}     39    1
67    804   249   250  0.209178  {1,1,0}     40    1
38    828     3    15  0.601615  {1,0,0}     28    1
112   829    72    73  0.422846  {0,2,0}     35    1
69    830     1    12  0.859476  {1,0,0}     31    1
60    831    23   171  0.648568  {1,1,0}     35    1
122   832    74    75  0.923475  {0,1,0}     29    1
15    834    76    78  0.277981  {0,2,0}     34    0
84    837    22    24  0.620249  {0,3,0}     37    1
78    869   155   156  0.287457  {0,2,0}     35    0
72    870   219   220  0.118792  {0,2,0}     30    0
62    874   234   235  0.712728  {0,3,0}     23    0
5     883   199   200  0.798969  {1,1,0}     40    1
53    884   170   171  0.067198  {0,0,1}     25    1
47    903   192   194  0.382730  {1,0,0}     22    1
88    914    66    92  0.009210  {1,1,0}     39    1
21    931   227   231  0.322295  {0,0,1}     28    0
2     933     9    34  0.001442  {0,1,0}     26    1
63    934   148   149  0.393912  {0,1,0}     25    1
49    937   210   215  0.358344  {0,1,0}     34    0
36    952   179   180  0.216370  {0,3,0}     36    0
3     954   122   124  0.409373  {0,1,0}     31    0
94    958    46    47  0.335452  {1,0,0}     32    1
71    972   143   144  0.645074  {0,1,0}     38    0
46    975   202   203  0.811615  {1,0,0}     32    1
114   982   131   132  0.736047  {1,1,0}     32    1
34   1011     9    34  0.424536  {0,1,0}     38    1
9    1016     6    27  0.316835  {1,1,0}     27    1
58   1021   239   240  0.804266  {0,1,0}     23    1
70   1024    24    26  0.846156  {0,1,0}     40    1
17   1034    29    30  0.122789  {0,1,0}     21    0
105  1038    70    71  0.373366  {1,1,0}     38    0
119  1042   113   115  0.457666  {0,1,0}     20    1
68   1060   206   207  0.204648  {0,2,0}     21    1
41   1070    70    71  0.498221  {0,1,0}     28    1
16   1072   168   176  0.900598  {0,1,0}     26    1
91   1077     1    12  0.777159  {0,1,1}     22    1
116  1083   231   232  0.256122  {1,0,0}     40    1
107  1085    32    34  0.038494  {0,3,0}     32    1
27   1087   117   121  0.507776  {0,1,1}     25    0
104  1102   193   246  0.071567  {0,1,0}     22    0
13   1120    22    24  0.162738  {1,0,0}     35    1
59   1121   194   242  0.465616  {1,1,0}     33    1
85   1165   120   162  0.794557  {0,2,0}     23    0
52   1173   136   146  0.565851  {0,3,0}     31    1
66   1175    15    17  0.858334  {0,2,0}     29    1
117  1197   176   177  0.966318  {0,3,0}     21    1
102  1239   165   166  0.457722  {1,0,0}     22    1
26   1246   242   243  0.477133  {0,1,1}     29    1
80   1251    99   132  0.011157  {0,2,0}     38    0
83   1255    47    48  0.641047  {0,2,0}     22    0
50   1268   239   240  0.782032  {0,0,1}     26    1
25   1273    78    82  0.637557  {1,3,0}     28    1
99   1287    70    71  0.538939  {0,1,0}     25    0
23   1306   158   160  0.714980  {1,0,0}     38    1
37   1316   117   118  0.713018  {0,1,0}     36    1
111  1327    51    52  0.034873  {0,1,0}     24    0
6    1331   103   104  0.626334  {0,3,0}     32    0
77   1334   108   109  0.007401  {0,1,0}     30    1
29   1342   116   117  0.720472  {0,3,0}     27    1
48   1350    19    20  0.670547  {0,2,0}     31    0
75   1359   219   220  0.242556  {0,1,0}     21    1
125  1376   198   199  0.549779  {0,2,0}     36    1
120  1392    40    41  0.100099  {1,1,0}     34    1
121  1414   143   145  0.203883  {0,2,0}     24    1
51   1417   116   117  0.148070  {0,3,0}     21    1
45   1418    71    72  0.520477  {0,1,0}     20    0
