map EGL-G1-D
fac 5 10 {0,152,7,23,89}
hosp 2 {0,210}
n_ALS 5 1 {3:0,1:23,1:89}
n_BLS 25 1 {6:0,3:152,5:7,6:23,5:89}
n_CLS 6 0 {1:0,2:7,1:23,2:89}
      c_m  head  tail      c_af      c_d  c_tau  c_h
20     14    72    73  0.623764  {0,3,0}     29    1
87     47   225   248  0.298321  {1,1,0}     39    1
122    69   226   231  0.153262  {0,0,1}     28    0
9      94    29    30  0.993123  {1,0,0}     23    1
62    101    43    44  0.942071  {0,2,0}     28    1
49    107   195   197  0.982714  {1,0,0}     32    1
71    120   189   190  0.484281  {0,3,0}     22    1
13    127   139   141  0.429517  {0,2,0}     31    1
48    135    59    60  0.057172  {0,2,0}     34    1
75    152   164   165  0.592745  {0,1,1}     26    1
8     159    10    11  0.039835  {0,1,0}     39    0
99    161   116   118  0.847138  {0,3,0}     27    0
124   196   129   136  0.297613  {1,1,0}     26    1
110   324     0     1  0.429830  {0,1,0}     38    1
117   333   195   197  0.894655  {0,0,1}     26    1
81    378   104   106  0.330961  {1,0,0}     23    1
41    395     3     4  0.369511  {0,2,0}     39    1
115   406   151   154  0.959371  {0,1,0}     40    0
14    453   170   171  0.769172  {0,1,0}     23    1
95    454    23    86  0.809938  {0,2,0}     21    0
40    466   241   242  0.822363  {0,1,0}     34    0
51    481   137   138  0.548174  {0,0,1}     38    0
44    483    18    19  0.190226  {0,3,0}     40    0
92    484   136   137  0.833902  {0,2,0}     21    1
72    488    96   111  0.794834  {0,1,0}     33    0
94    495   174   175  0.530287  {0,3,0}     36    1
111   502   164   165  0.447980  {0,2,0}     27    0
24    503   158   159  0.828881  {0,3,0}     26    0
106   512   190   191  0.738688  {0,3,0}     40    1
104   512   229   230  0.786182  {0,1,1}     21    0
55    533   100   111  0.777755  {0,1,0}     21    1
114   573   129   130  0.558946  {0,3,0}     29    1
23    583     1     2  0.292865  {0,1,0}     37    1
34    590   102   110  0.486094  {0,1,0}     28    1
65    596   202   203  0.810197  {0,3,0}     23    0
3     612   155   156  0.799650  {0,2,0}     23    1
78    615   210   212  0.385524  {0,3,0}     26    1
113   615   177   184  0.529789  {0,1,0}     38    1
107   617    23    86  0.753627  {0,1,0}     40    0
97    623   188   189  0.511399  {0,2,0}     40    0
57    627     1    12  0.287868  {0,1,0}     40    0
86    634    12    13  0.695136  {1,0,0}     20    1
100   648     1    12  0.302597  {0,1,0}     23    1
5     649     9    34  0.058879  {0,1,0}     30    0
74    655    53    54  0.300602  {0,2,0}     29    0
37    656   158   159  0.543392  {1,1,0}     28    1
50    666   162   166  0.551965  {1,3,0}     31    1
21    673   136   137  0.190973  {0,1,0}     27    0
52    685   170   171  0.985217  {0,0,1}     28    1
64    691   165   166  0.351622  {1,0,0}     21    1
69    693   195   197  0.921778  {0,2,0}     20    1
123   712    98   131  0.401894  {0,2,0}     37    0
101   715   132   134  0.674320  {0,1,0}     28    1
19    720   227   228  0.333022  {1,1,0}     21    1
30    726   216   217  0.298392  {0,2,0}     39    1
38    738   103   113  0.590143  {0,1,0}     33    1
1     746   111   112  0.716269  {1,1,0}     39    1
96    756   135   145  0.567794  {1,0,0}     23    1
116   775   223   224  0.082123  {1,0,0}     23    1
80    788    80    88  0.684597  {0,1,0}     29    0
68    821    42    43  0.955939  {1,1,0}     34    1
76    831    48    57  0.058325  {1,0,0}     31    1
89    837    25    26  0.352033  {1,1,0}     22    1
108   840   231   236  0.233912  {1,1,0}     40    1
2     845   128   129  0.711841  {0,2,0}     35    1
0     864   244   248  0.759735  {0,1,1}     20    1
93    868     3    23  0.448177  {0,0,1}     37    0
60    898   180   181  0.514136  {0,3,0}     22    0
32    903    28    29  0.468314  {1,0,0}     37    1
10    914   124   125  0.198715  {0,3,0}     24    0
70    917    65    91  0.304742  {0,1,0}     29    0
119   927   132   134  0.056260  {0,2,0}     40    1
31    929    24    25  0.659319  {0,1,0}     23    1
61    929   111   112  0.436641  {0,1,0}     21    1
27    933   219   220  0.691389  {0,3,0}     31    1
15    941    61    62  0.911308  {0,2,0}     39    0
91    947   129   136  0.139451  {0,3,0}     35    1
25    953   155   161  0.443573  {0,1,0}     24    1
63    959   211   212  0.944159  {1,1,0}     24    1
35    964     1    12  0.834906  {0,3,0}     38    0
88    979   191   193  0.360074  {0,3,0}     27    1
54    985   132   133  0.580485  {0,2,0}     30    0
118   992   171   172  0.316168  {1,1,0}     28    0
79    993    93    94  0.364409  {1,3,0}     27    1
7     993   240   242  0.800569  {1,1,0}     27    1
47    994    10    41  0.357731  {0,3,0}     20    1
83    997    32    34  0.505364  {1,1,0}     31    1
66   1003   178   182  0.151108  {0,2,0}     32    0
29   1008    66    68  0.927764  {0,1,0}     37    1
73   1037    49    56  0.307307  {1,0,0}     37    1
121  1042    24    25  0.464817  {0,1,0}     31    1
45   1043    29    30  0.612005  {1,1,0}     33    1
39   1045    75    77  0.242886  {0,1,0}     26    1
125  1054    53    54  0.628108  {1,0,0}     36    1
67   1071   111   112  0.692538  {1,0,0}     27    1
33   1072    27    28  0.712550  {0,3,0}     28    0
11   1073    68    79  0.660586  {0,1,0}     27    1
22   1077    84   100  0.565167  {1,1,0}     23    1
77   1080   198   200  0.646926  {0,2,0}     39    0
98   1118    31    38  0.855902  {1,1,0}     40    1
85   1122    27    30  0.930624  {0,1,0}     27    1
109  1138   177   184  0.425032  {1,1,0}     39    1
58   1138   178   183  0.250547  {0,2,0}     28    1
