map EGL-G2-E
fac 5 10 {0,10,108,28,213}
hosp 3 {0,209,68}
n_ALS 9 1 {2:0,1:10,3:108,1:28,2:213}
n_BLS 20 1 {7:0,4:10,3:108,3:28,3:213}
n_CLS 9 0 {1:0,1:10,4:108,2:28,1:213}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69      2   210   215  0.695044  {0,0,1}     20    1
49     22   140   141  0.155735  {0,1,0}     39    0
18     47    23   171  0.483290  {0,1,0}     21    1
16     52    10    41  0.377592  {1,0,0}     31    1
58     59   233   254  0.389200  {1,3,0}     39    1
101   179   244   245  0.555270  {0,2,0}     40    1
19    186   177   181  0.983709  {0,1,0}     37    1
66    200   210   215  0.586255  {0,3,0}     27    0
104   222   102   103  0.520263  {0,2,0}     37    1
40    223   163   168  0.665704  {1,3,0}     24    1
47    274   234   239  0.778481  {0,3,0}     23    0
0     317    57    61  0.432436  {0,0,1}     35    0
53    324   225   226  0.885346  {1,0,0}     35    1
103   359   218   225  0.555527  {0,3,0}     31    1
100   361    49    50  0.156697  {0,1,0}     30    0
50    361   123   124  0.164623  {0,3,0}     40    1
34    371    80    81  0.437196  {1,0,0}     22    1
22    373   121   122  0.939800  {0,2,0}     26    0
2     428    14    15  0.474743  {0,2,0}     23    1
96    443    45    64  0.134452  {1,0,0}     23    1
114   463    99   132  0.766321  {0,1,0}     26    0
86    466   150   151  0.332438  {0,1,0}     38    0
126   478    14    15  0.453280  {0,1,0}     20    1
37    504    37    75  0.847724  {1,1,0}     27    1
113   508    53    55  0.296402  {0,1,0}     33    1
5     510   206   207  0.822903  {0,1,0}     24    1
115   517    70    79  0.903422  {0,1,0}     32    1
111   525    15    17  0.368088  {1,1,0}     36    1
127   534   138   139  0.914309  {0,2,0}     22    1
27    536   191   195  0.199636  {1,1,0}     38    1
95    542   217   219  0.970370  {0,3,0}     21    1
62    545   235   236  0.155987  {0,2,0}     27    0
99    550    61    62  0.353540  {0,2,0}     29    1
82    557    69    80  0.041886  {1,1,0}     38    1
120   560     0     1  0.799210  {0,2,0}     20    1
3     561    71    72  0.621089  {0,3,0}     30    1
84    614   120   162  0.217731  {0,1,0}     38    1
74    619   195   196  0.234370  {0,1,0}     37    1
123   622    27    28  0.077319  {0,2,0}     30    1
21    651   202   209  0.428630  {1,0,0}     39    1
51    655   178   179  0.761620  {0,1,0}     27    0
24    660    29    30  0.913272  {0,3,0}     35    0
41    668   133   134  0.542344  {0,1,1}     31    1
85    677   190   191  0.108428  {0,1,0}     22    1
59    680   213   215  0.448082  {1,0,0}     27    1
42    680   145   146  0.076393  {0,1,0}     39    1
28    684    97   112  0.619197  {1,1,0}     29    1
117   708   152   153  0.089191  {0,0,1}     22    1
55    711   157   163  0.705396  {1,1,0}     22    1
70    725   227   229  0.982283  {0,3,0}     24    1
68    736    39    40  0.248621  {1,0,0}     32    1
102   744   127   128  0.661204  {1,1,0}     37    1
23    751    23   237  0.560924  {0,2,0}     34    1
45    755    58    59  0.452448  {1,0,0}     29    1
109   761   178   179  0.000501  {0,1,0}     29    0
106   769   202   209  0.617662  {0,2,0}     35    0
9     770   233   234  0.486793  {0,2,0}     27    0
11    784   104   105  0.896987  {0,1,0}     38    0
89    787   202   203  0.652113  {0,1,0}     22    0
14    810    45    46  0.825876  {1,1,0}     37    1
121   810   158   159  0.873836  {0,2,0}     31    1
67    840   161   165  0.334263  {1,1,0}     33    1
78    848    71    72  0.903465  {0,1,0}     34    0
92    850   194   242  0.250180  {0,1,0}     34    0
118   856   139   140  0.492587  {0,0,1}     27    1
122   857   185   187  0.328584  {0,3,0}     39    1
110   878    27    28  0.693326  {0,2,0}     40    0
77    882    57    61  0.466299  {0,3,0}     27    1
93    882    74    75  0.787624  {1,1,0}     24    1
119   908   227   231  0.866303  {1,0,0}     21    1
72    912   163   168  0.470494  {1,0,0}     38    1
98    936   243   245  0.956651  {0,0,1}     23    0
48    940   117   121  0.309704  {0,1,1}     29    1
25    942   129   130  0.536477  {1,1,0}     25    1
30    948    61    65  0.901301  {0,1,0}     20    0
71    951   162   163  0.726169  {0,1,0}     32    0
94    953   172   173  0.493705  {1,0,0}     40    1
108   954     4     5  0.104647  {0,3,0}     40    0
46    972    58    59  0.345710  {1,0,0}     33    1
36    987     3     4  0.852500  {1,0,0}     22    1
79   1004   185   186  0.239915  {0,1,0}     21    0
125  1005   120   170  0.502416  {1,1,0}     36    1
33   1019     6     7  0.866957  {0,1,0}     29    0
1    1024    43    46  0.575213  {0,1,0}     38    1
80   1026   216   217  0.052492  {1,1,0}     35    1
60   1031   145   146  0.028989  {0,2,0}     38    0
54   1045   145   146  0.903250  {0,2,0}     39    0
17   1056    67    68  0.100775  {0,1,0}     20    0
52   1070    66    92  0.643498  {0,3,0}     21    1
87   1076   103   111  0.677765  {0,2,0}     40    1
31   1078   210   211  0.882479  {0,1,0}     28    1
97   1078   122   124  0.394228  {1,1,0}     23    1
39   1082   140   141  0.504832  {0,3,0}     40    0
73   1088     3    15  0.056896  {0,2,0}     36    0
20   1089   196   198  0.971937  {0,3,0}     27    1
35   1097   121   122  0.718007  {0,1,0}     31    0
