map EGL-G2-A
fac 5 10 {0,41,208,200,218}
hosp 2 {0,70}
n_ALS 7 1 {2:41,1:208,4:200}
n_BLS 23 1 {3:0,4:41,4:208,6:200,6:218}
n_CLS 5 0 {2:0,1:208,2:218}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59     11    61    65  0.539814  {0,2,0}     31    1
45     21   121   122  0.628469  {0,1,0}     28    0
86     37    14    15  0.579178  {0,2,0}     20    1
116    47   109   110  0.848164  {0,2,0}     25    0
102    47   121   122  0.399011  {0,1,1}     37    0
72     81    63    65  0.070248  {0,2,0}     22    1
6     100   153   154  0.045706  {0,1,0}     22    0
13    103    83    84  0.600447  {0,1,0}     22    1
51    116    57    61  0.760665  {0,3,0}     33    1
50    127   126   150  0.775305  {0,2,0}     21    1
25    138    46    47  0.856759  {1,1,0}     32    1
109   159   250   251  0.923962  {0,2,0}     31    0
0     177   250   251  0.196478  {0,1,1}     25    1
8     196    47    64  0.735496  {0,1,0}     38    1
87    209    90    92  0.332825  {1,0,0}     28    0
127   244    16    17  0.047847  {0,3,0}     34    0
29    260    54    55  0.024407  {0,3,0}     39    0
80    303   227   231  0.011085  {0,1,0}     33    1
99    315   235   236  0.446066  {0,3,0}     34    0
44    337    62    63  0.740557  {0,3,0}     30    1
54    348   146   147  0.339684  {1,1,0}     24    0
104   378    20    21  0.891257  {0,1,0}     20    1
95    389   141   150  0.381868  {1,1,0}     39    1
96    391    24    26  0.039520  {0,1,0}     22    1
52    407   208   210  0.789116  {0,2,0}     22    1
24    452    78    82  0.725694  {0,1,0}     33    1
56    488    19    25  0.594967  {0,1,0}     30    1
105   493   234   239  0.142976  {0,1,0}     31    1
121   497   116   117  0.716063  {0,1,0}     30    1
83    502   240   242  0.873642  {0,1,0}     38    1
46    516    43    45  0.407185  {1,0,0}     32    1
9     524   166   178  0.890834  {1,3,0}     31    1
60    548    39    52  0.560890  {0,3,0}     34    0
37    548   201   202  0.544429  {0,2,0}     31    0
107   551   211   212  0.680505  {0,2,0}     37    0
17    552   208   210  0.311219  {0,1,1}     40    0
100   567    67    69  0.008429  {1,1,0}     23    1
106   585   247   248  0.362010  {0,2,0}     21    0
26    585   104   105  0.935908  {1,1,0}     38    1
115   618   101   102  0.029245  {0,2,0}     25    1
62    626   117   118  0.950070  {1,1,0}     25    1
3     630   225   228  0.440094  {0,0,1}     39    1
79    635   205   208  0.805344  {1,1,0}     38    1
39    642   237   238  0.721646  {0,3,0}     40    0
41    651   249   250  0.880301  {0,1,0}     26    1
122   655   236   237  0.450693  {0,1,0}     23    0
49    670   154   157  0.797914  {0,3,0}     35    1
1     671    17    19  0.917419  {0,3,0}     28    1
67    672    59    72  0.183586  {0,3,0}     20    1
82    696    59    60  0.375303  {0,3,0}     20    1
126   702   243   245  0.388963  {0,3,0}     26    0
81    709    25    26  0.810560  {0,1,0}     20    0
125   722    87    88  0.465353  {1,0,0}     32    1
63    723   131   132  0.590968  {0,1,1}     32    1
93    742    45    64  0.904585  {0,2,0}     31    1
58    754   202   203  0.642635  {0,2,0}     24    0
85    760   203   204  0.848892  {0,2,0}     40    0
33    780    29    30  0.752341  {0,3,0}     33    0
32    781    23   237  0.170351  {1,1,0}     27    1
111   787     2    14  0.730068  {0,2,0}     26    0
10    802   101   112  0.359847  {0,2,0}     25    0
11    810     9    34  0.380992  {0,3,0}     36    1
118   824   105   106  0.442724  {0,1,0}     24    1
98    825    58    59  0.148722  {0,2,0}     34    1
2     863    59    60  0.086711  {0,2,0}     22    0
103   865    89    97  0.168855  {1,1,0}     26    1
101   873   157   163  0.489191  {0,0,1}     37    0
23    875   161   164  0.581925  {0,1,0}     30    1
15    880   250   251  0.323911  {0,3,0}     31    1
18    886   156   162  0.521542  {0,1,0}     28    0
53    886   125   126  0.315223  {0,1,1}     26    0
75    887    12    16  0.374371  {0,2,0}     38    1
112   894    70    71  0.208761  {1,2,0}     22    1
47    900     9    10  0.723517  {1,1,0}     35    1
20    902   205   208  0.941496  {0,2,0}     33    1
124   920   253   254  0.618639  {0,1,0}     33    1
68    921   162   163  0.497149  {0,3,0}     36    1
117   927    95    96  0.503707  {1,1,0}     23    1
88    939   186   198  0.509610  {0,2,0}     31    1
119   959   161   165  0.522386  {1,0,0}     25    0
113   983   225   226  0.959711  {0,2,0}     24    0
16    983   244   253  0.552003  {0,1,1}     36    0
92    987   225   228  0.436362  {1,0,0}     21    1
114   991   216   217  0.907515  {0,3,0}     40    1
73   1002   126   127  0.018711  {0,2,0}     21    0
120  1011    67    68  0.435505  {1,0,0}     21    1
66   1019    39    52  0.920860  {1,1,0}     29    1
40   1022    47    48  0.221312  {0,2,0}     21    1
123  1031   174   182  0.396449  {1,3,0}     28    1
78   1032    97   112  0.040463  {0,1,0}     31    1
84   1047    39    52  0.459679  {0,2,0}     25    0
22   1053    78    79  0.427500  {1,0,0}     38    1
70   1055   108   109  0.533140  {0,2,0}     39    0
110  1057   201   202  0.932850  {0,3,0}     33    1
35   1068   199   200  0.503945  {0,1,0}     22    1
14   1076    36    38  0.363894  {0,1,0}     29    1
43   1080   166   167  0.253154  {1,2,0}     21    1
74   1091   179   180  0.062567  {0,3,0}     23    1
28   1092   221   222  0.546568  {0,3,0}     33    1
21   1096   228   230  0.595920  {0,2,0}     31    0
94   1112   201   202  0.056040  {1,0,0}     33    1
34   1122   143   145  0.545471  {1,1,0}     24    1
91   1123   163   167  0.410567  {0,1,1}     20    1
31   1130    10    11  0.233560  {0,3,0}     23    0
27   1141   205   208  0.286830  {0,3,0}     34    1
89   1148   188   189  0.810100  {0,1,1}     33    0
71   1151     9    10  0.251643  {0,1,0}     40    0
69   1158   178   179  0.113995  {0,2,0}     23    1
30   1205   103   111  0.962600  {1,1,0}     22    1
7    1219    23   150  0.979716  {1,0,0}     24    1
65   1255   126   150  0.225848  {1,0,0}     40    1
42   1257   245   247  0.925645  {0,3,0}     22    0
61   1257   212   213  0.031202  {1,0,0}     23    1
57   1263    99   131  0.591180  {0,1,1}     26    0
64   1271   201   203  0.076821  {0,2,0}     23    0
5    1272   166   167  0.522136  {0,1,0}     29    1
12   1299   131   132  0.818036  {0,1,0}     37    1
108  1315   142   143  0.935783  {0,3,0}     32    0
90   1317    43    44  0.270259  {0,2,0}     35    0
38   1342   117   121  0.029052  {1,1,0}     38    1
77   1350   198   199  0.731651  {1,1,0}     29    1
97   1378   235   236  0.045972  {0,3,0}     21    1
36   1380     3    23  0.804824  {0,3,0}     23    1
19   1381    99   100  0.812040  {0,2,0}     32    1
55   1386     0     1  0.031604  {0,1,1}     23    1
48   1404   129   130  0.406376  {1,0,0}     32    1
4    1416   136   137  0.743614  {0,3,0}     23    1
76   1432    15    17  0.299108  {0,2,0}     28    1
